archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0000,346880000100042922,-42.756791,-71.158518,323367.1,5263933.2,1078.6969,1,0,0.9100472,-1.75,-0.03,1.71,4.14,4.93,13.43,0.1497872,1.9376049,0.07215078,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100041829,-42.766006,-71.163005,323026.2,5262900.5,1048.4017,1,0,0.9009209,-1.6,-0.07,1.42,3.36,3.99,12.94,0.08098425,1.5898404,0.039681245,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100041833,-42.764853,-71.160669,323214.0,5263033.5,1085.7024,1,0,0.9032889,-1.12,-0.07,0.97,2.54,3.17,8.81,0.14930002,1.405452,0.07192502,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042854,-42.769224,-71.157119,323516.9,5262555.4,1098.3018,1,0,0.9023292,-1.04,0.07,1.23,3.02,3.66,13.81,0.24778056,1.5367682,0.11650769,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042862,-42.766938,-71.152524,323886.3,5262819.0,1077.6051,1,0,0.9003956,-1.75,-0.33,0.93,2.61,3.21,19.51,0.01675555,0.6365142,0.008342702,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041790,-42.774113,-71.152855,323879.6,5262021.4,1219.8827,1,0,0.9160736,-1.08,0.03,1.23,2.87,3.47,3.79,0.2486911,1.3929088,0.11691025,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041791,-42.773827,-71.152278,323926.0,5262054.4,1221.5305,1,0,0.91116273,-1.04,0.07,1.23,2.87,3.43,1.89,0.1767967,1.39699,0.08459603,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0000,351000000100042796,-42.754917,-71.175518,321970.6,5264105.6,1284.9966,1,0,0.90072536,-1.3,-0.18,0.85,2.24,2.72,14.43,0.05123207,1.4922384,0.025289737,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041751,-42.767856,-71.187636,321016.1,5262643.1,1174.8163,1,0,0.91097814,-1.38,-0.11,1.12,3.02,3.69,9.71,0.105287306,1.4162322,0.051277995,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041773,-42.761574,-71.174957,322035.5,5263367.5,1145.3153,1,0,0.90248406,-1.3,-0.07,1.12,2.72,3.28,14.47,0.10190718,1.4600854,0.049673494,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041774,-42.761288,-71.174380,322082.0,5263400.5,1146.0034,1,0,0.9035995,-2.42,0.07,2.35,5.11,5.9,17.91,0.12633164,1.7320316,0.061206516,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041789,-42.756717,-71.165174,322822.2,5263927.5,1120.3734,1,0,0.90703136,-1.0,-0.03,0.93,2.31,2.83,13.91,0.10299352,1.2328314,0.05018946,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041791,-42.756150,-71.164041,322913.3,5263992.9,1098.7701,1,0,0.90881985,-1.75,-0.22,1.23,3.1,3.73,8.49,0.038268026,1.1661228,0.018951584,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0010,351000200100042801,-42.768535,-71.176775,321906.7,5262590.7,1077.6372,1,0,0.91844046,-0.93,0.26,1.68,5.3,6.46,13.49,0.3484319,1.934298,0.15984935,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0010,351000200100042812,-42.765387,-71.170398,322419.4,5262953.8,1104.8898,1,0,0.9097908,-1.27,0.37,2.16,4.97,5.82,19.15,0.40967444,1.8867844,0.1851724,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0010,351000200100042816,-42.764236,-71.168059,322607.6,5263086.4,1140.8807,1,0,0.9296145,-1.34,0.03,1.41,3.66,4.59,18.35,0.18832695,1.7387594,0.0898552,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034058,-42.747926,-71.158481,323344.9,5264917.8,1310.2094,1,0,0.9387969,-1.76,-0.18,1.34,3.48,4.26,19.30,0.13053742,1.8091897,0.06318338,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034059,-42.748212,-71.157904,323393.0,5264887.2,1313.8146,1,0,0.9341628,-1.27,-0.18,0.78,2.05,2.54,12.37,0.064999714,1.3351423,0.03197718,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034060,-42.748496,-71.157331,323440.7,5264856.9,1303.8821,1,0,0.9522979,-2.28,-0.56,1.01,3.03,3.85,15.61,0.032839287,1.0070623,0.016285516,3.624111,2.9965553,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034061,-42.748779,-71.156758,323488.3,5264826.7,1287.9546,1,0,0.9542526,-1.49,0.18,1.98,4.75,5.84,16.50,0.37652305,1.9369571,0.1715949,10.116243,2.9862678,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034062,-42.749064,-71.156183,323536.2,5264796.2,1284.6302,1,0,0.93824035,-2.47,-0.44,1.53,4.68,5.76,17.29,0.032219388,1.7826712,0.01598057,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034063,-42.749350,-71.155607,323584.2,5264765.6,1284.8887,1,0,0.95447993,-2.24,-0.52,0.97,3.03,3.85,16.96,0.029356206,0.72789264,0.0145708565,3.624111,2.9965553,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034064,-42.749634,-71.155034,323631.9,5264735.3,1274.8114,1,0,0.9462308,-1.42,-0.11,1.16,2.99,3.7,11.28,0.21199986,1.6598196,0.10057293,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034065,-42.749917,-71.154461,323679.6,5264705.1,1260.5411,1,0,0.9471314,-1.46,-0.07,1.31,3.25,4.04,14.66,0.17436835,1.6877395,0.083490096,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034066,-42.750200,-71.153888,323727.3,5264674.8,1247.9988,1,0,0.9494235,-1.38,-0.07,1.23,3.1,3.85,13.23,0.18456788,1.6000005,0.08815199,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034067,-42.750484,-71.153315,323775.0,5264644.5,1238.3035,1,0,0.9575425,-1.38,-0.14,1.04,2.8,3.55,10.86,0.15676875,1.6988883,0.07538973,2.9246318,2.998635,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034068,-42.750768,-71.152741,323822.8,5264614.2,1229.8627,1,0,0.95070684,-2.02,-0.41,1.08,3.1,3.89,10.18,0.03349691,0.850987,0.016608914,3.7229545,2.996288,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034069,-42.751052,-71.152167,323870.5,5264583.8,1220.1681,1,0,0.9530078,-1.27,0.18,1.72,4.15,5.16,13.07,0.4098303,1.7617301,0.18527529,7.5385356,2.9891024,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034070,-42.751336,-71.151593,323918.3,5264553.4,1212.6392,1,0,0.94489,-1.23,-0.03,1.08,2.84,3.55,14.09,0.2030912,1.4959189,0.09655785,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197762,-42.748308,-71.176450,321875.4,5264837.6,1147.3848,1,0,0.9595034,-2.17,-0.52,0.86,2.77,3.63,16.48,0.022314629,0.7322481,0.011095264,3.10393,2.9980667,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197763,-42.748594,-71.175875,321923.2,5264807.1,1145.0533,1,0,0.94697493,-0.86,1.72,5.12,9.95,11.71,17.97,0.8746049,2.3525696,0.35417894,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197769,-42.750334,-71.172394,322213.1,5264621.2,1240.753,1,0,0.94505125,-1.68,0.0,1.68,4.45,5.76,16.15,0.10816836,2.075427,0.052646764,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197770,-42.750617,-71.171822,322260.7,5264590.9,1228.7441,1,0,0.95460606,-1.94,-0.29,1.12,3.33,4.34,19.80,0.018821865,1.3127427,0.00936676,4.925063,2.9934578,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197775,-42.752025,-71.168981,322497.3,5264440.6,1113.878,1,0,0.95245916,-1.31,0.26,1.98,4.53,5.57,13.14,0.3209039,1.8863007,0.148234,9.048458,2.9873092,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197791,-42.756609,-71.159784,323262.9,5263950.8,1082.5261,1,0,0.9613696,-1.57,-0.11,1.27,3.48,4.41,17.12,0.052268434,1.8549093,0.025795463,5.126895,2.993046,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197798,-42.758636,-71.155727,323600.7,5263734.2,1171.7784,1,0,0.94134605,-2.32,-0.26,1.68,4.23,5.12,18.81,0.03423474,1.2158465,0.01697161,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197803,-42.760074,-71.152838,323841.2,5263580.6,1201.3794,1,0,0.9429029,-1.57,0.18,2.05,4.68,5.54,19.22,0.32869318,1.8342235,0.15154451,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197804,-42.760358,-71.152264,323889.0,5263550.2,1194.4867,1,0,0.9408557,-1.34,1.46,4.45,8.87,10.18,15.27,0.7082398,2.330374,0.29817808,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192492,-42.750439,-71.185636,321129.7,5264581.5,1192.3221,1,0,0.9611695,-0.97,0.37,2.02,4.79,5.8,9.22,0.51698107,1.7979671,0.22776721,9.954384,2.9864151,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192493,-42.750727,-71.185058,321177.7,5264550.8,1198.2029,1,0,0.93912464,-1.9,0.07,2.13,5.01,6.1,16.23,0.121539906,2.00106,0.058959264,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192501,-42.753034,-71.180426,321563.5,5264304.3,1289.3627,1,0,0.9417582,-3.33,-0.82,1.31,4.26,5.16,18.95,0.011859889,0.7486084,0.005912387,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192502,-42.753323,-71.179846,321611.8,5264273.5,1301.6428,1,0,0.94073796,-2.35,-0.44,1.34,3.85,4.75,19.70,0.007991547,0.6365142,0.003987796,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192503,-42.753610,-71.179270,321659.7,5264242.9,1304.3988,1,0,0.9418017,-1.46,0.26,1.98,4.0,4.71,15.13,0.35599676,1.547907,0.163048,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192504,-42.753895,-71.178696,321707.5,5264212.4,1298.6433,1,0,0.9558754,-1.27,-0.11,1.01,2.58,3.22,8.53,0.13457823,1.3918258,0.06507388,2.2407744,3.0010853,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192505,-42.754179,-71.178124,321755.2,5264182.1,1288.6304,1,0,0.9602955,-2.43,-0.41,1.34,4.08,5.31,10.68,0.019291673,0.8826973,0.009599437,8.075305,2.9884167,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192506,-42.754464,-71.177550,321803.0,5264151.6,1283.4186,1,0,0.93225527,-1.23,0.33,1.98,4.38,5.31,11.75,0.35236067,1.8226156,0.16152517,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192507,-42.754751,-71.176974,321850.9,5264121.0,1285.6466,1,0,0.9463935,-1.72,-0.33,0.89,2.54,3.18,10.04,0.02678006,0.81639045,0.01330073,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192508,-42.755036,-71.176399,321898.8,5264090.5,1283.6512,1,0,0.939015,-1.34,-0.14,1.01,2.65,3.33,6.39,0.04435883,1.7222654,0.02193512,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192509,-42.755324,-71.175822,321946.8,5264059.8,1287.4012,1,0,0.9530513,-1.57,-0.18,1.12,2.92,3.63,6.66,0.04365734,1.4954501,0.021592012,3.10393,2.9980667,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192510,-42.755612,-71.175244,321994.9,5264029.0,1296.5282,1,0,0.95241183,-2.35,-0.63,0.86,2.65,3.25,10.48,0.014620913,0.84435934,0.0072837844,2.2992277,3.0008554,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192511,-42.755898,-71.174668,322042.9,5263998.4,1297.7452,1,0,0.9521617,-1.38,-0.18,0.93,2.47,3.07,12.85,0.008278369,0.6365142,0.004130625,1.9596764,3.0022554,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192512,-42.756184,-71.174094,322090.7,5263967.9,1294.0366,1,0,0.94775796,-1.16,0.48,2.47,5.27,6.1,17.38,0.4548757,1.7873645,0.20341508,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192513,-42.756469,-71.173521,322138.4,5263937.5,1287.0233,1,0,0.9544267,-1.87,0.11,2.09,4.83,5.99,19.39,0.17863975,2.0098324,0.08544482,10.734562,2.9857368,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192529,-42.761049,-71.164327,322903.8,5263448.3,1246.9822,1,0,0.9522682,-2.58,-0.18,2.13,5.8,7.3,17.85,0.02471366,1.9223607,0.012280754,16.890486,2.9825315,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192530,-42.761332,-71.163756,322951.4,5263417.9,1231.907,1,0,0.93631446,-1.9,0.52,3.1,6.66,7.93,18.42,0.25369638,2.1704822,0.119128294,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192535,-42.762748,-71.160906,323188.6,5263266.7,1139.3729,1,0,0.96345407,-2.65,-0.71,1.08,3.44,4.45,19.60,0.015813252,1.0777912,0.007875433,5.244015,2.9928136,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192536,-42.763033,-71.160334,323236.2,5263236.3,1127.9719,1,0,0.9451241,-1.94,-0.07,1.79,4.68,6.29,17.07,0.10251276,2.1323385,0.049964193,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192539,-42.763886,-71.158618,323379.1,5263145.2,1092.1388,1,0,0.96524984,-1.34,0.22,1.94,4.45,5.39,19.13,0.31100202,1.7743278,0.14400741,8.368969,2.988065,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192540,-42.764173,-71.158042,323427.0,5263114.5,1093.1035,1,0,0.9573414,-1.34,-0.11,1.04,2.69,3.4,11.83,0.050902836,1.6707561,0.025130076,2.60265,2.9997275,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192541,-42.764459,-71.157467,323474.9,5263083.9,1091.6083,1,0,0.9567192,-2.32,-0.52,1.16,3.36,4.23,12.04,0.008627025,1.0243272,0.0043042176,4.615956,2.9941208,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192542,-42.764745,-71.156892,323522.8,5263053.4,1088.4,1,0,0.9382636,-1.42,0.0,1.42,3.29,3.93,11.27,0.101736926,1.4250407,0.049595594,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192545,-42.765592,-71.155181,323665.1,5262962.8,1031.5643,1,0,0.9690905,-1.19,0.07,1.38,3.51,4.38,13.60,0.24362972,1.547662,0.11468375,5.039908,2.9932215,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192546,-42.765878,-71.154606,323713.0,5262932.3,1028.0958,1,0,0.9591952,-1.04,0.22,1.75,7.9,9.24,4.08,0.37379217,2.316828,0.17046106,28.45973,2.9824326,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192547,-42.766165,-71.154029,323761.1,5262901.6,1032.3215,1,0,0.9578944,-1.53,-0.07,1.34,3.63,4.71,13.45,0.07620363,1.8618915,0.03738466,6.036954,2.991365,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192550,-42.767034,-71.152284,323906.3,5262808.8,1084.9836,1,0,0.95764226,-2.02,0.37,2.88,6.02,6.96,17.77,0.29510048,2.0170593,0.13717514,15.163097,2.9831173,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072242,-42.807063,-71.189168,321003.8,5258285.9,1164.4594,1,0,0.965447,-1.75,-0.07,1.6,4.22,5.45,18.78,0.20198525,2.0492601,0.09604861,8.592582,2.9878078,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072243,-42.806778,-71.188594,321049.9,5258318.7,1161.3192,1,0,0.945564,-1.45,-0.18,0.97,2.57,3.25,13.77,0.11644136,1.6282611,0.056554276,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072244,-42.806492,-71.188019,321096.1,5258351.7,1159.8281,1,0,0.92970186,-1.45,0.03,1.49,3.4,4.11,6.16,0.2112544,1.4972248,0.10022723,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072245,-42.806206,-71.187440,321142.6,5258384.8,1163.0854,1,0,0.945633,-1.27,-0.18,0.78,2.13,2.65,6.06,0.09451056,1.4535803,0.04615348,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072246,-42.805922,-71.186871,321188.4,5258417.4,1153.9398,1,0,0.9523198,-1.42,0.03,1.49,3.47,4.18,13.18,0.26433975,1.5604782,0.12378824,4.4787126,2.9944284,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072247,-42.805640,-71.186305,321233.8,5258450.0,1140.3154,1,0,0.9476507,-1.68,0.0,1.68,4.26,5.45,15.58,0.2541148,2.0046403,0.11929868,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072249,-42.805074,-71.185169,321325.1,5258515.2,1117.985,1,0,0.950449,-1.53,-0.22,1.0,2.65,3.28,12.26,0.09909048,1.57872,0.048334982,2.3584259,3.000627,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072250,-42.804791,-71.184600,321370.8,5258547.9,1108.8439,1,0,0.9669738,-1.3,-0.18,0.85,2.31,2.91,6.80,0.046346214,1.6590073,0.022906024,1.6803944,3.0035427,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072251,-42.804506,-71.184025,321417.0,5258580.8,1106.155,1,0,0.9571457,-1.23,0.0,1.23,3.36,4.37,11.13,0.22002244,1.8241696,0.10416212,5.0110745,2.9932802,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072252,-42.804219,-71.183446,321463.5,5258613.9,1109.7488,1,0,0.9496614,-1.68,-0.33,0.89,2.46,3.06,12.72,0.03415513,0.9233973,0.016932216,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072253,-42.803936,-71.182878,321509.1,5258646.5,1098.3499,1,0,0.95569396,-1.71,-0.26,1.08,2.91,3.62,16.59,0.016554868,0.9551004,0.008243186,3.08123,2.998137,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072254,-42.803654,-71.182313,321554.5,5258679.0,1083.1571,1,0,0.95511353,-1.86,-0.33,1.04,2.87,3.58,14.86,0.03594819,1.1456691,0.017813135,2.9912517,2.9984207,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072255,-42.803373,-71.181750,321599.8,5258711.4,1065.3289,1,0,0.9575274,-2.57,-0.48,1.38,3.69,4.55,11.31,0.026336672,1.2263045,0.013081801,5.5425034,2.9922445,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072256,-42.803086,-71.181171,321646.3,5258744.5,1069.2689,1,0,0.9519871,-2.24,-0.41,1.23,3.73,5.0,15.32,0.0369913,1.4977996,0.01832524,6.985928,2.9898713,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072257,-42.802798,-71.180591,321692.9,5258777.7,1073.4718,1,0,0.960698,-1.75,0.14,2.24,7.66,9.23,15.55,0.24134465,2.2968173,0.11365918,28.3927,2.982419,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072258,-42.802513,-71.180015,321739.2,5258810.6,1072.4117,1,0,0.95562536,-0.63,1.64,5.45,10.68,11.99,14.74,1.1950628,2.4819849,0.44953504,49.7405,2.991542,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072259,-42.802225,-71.179434,321785.9,5258843.8,1078.4232,1,0,0.9612654,-2.46,-0.44,1.45,4.11,5.04,16.68,0.017513959,1.2174456,0.008718655,7.122148,2.9896755,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072260,-42.801936,-71.178851,321832.7,5258877.0,1086.179,1,0,0.95767504,-1.6,-0.07,1.42,3.77,4.82,16.77,0.15568627,1.983524,0.07488342,6.3889117,2.9907832,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072261,-42.801648,-71.178269,321879.5,5258910.3,1093.372,1,0,0.951329,-1.71,-0.18,1.27,3.4,4.22,15.09,0.09470639,1.8525658,0.046246856,4.5883446,2.994182,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072262,-42.801361,-71.177690,321926.0,5258943.4,1096.9319,1,0,0.94494855,-1.86,-0.37,0.97,2.91,3.73,15.15,0.04003207,1.5372686,0.019816559,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0110,346880600100072263,-42.801076,-71.177116,321972.2,5258976.2,1093.4658,1,0,0.9491105,-1.56,-0.26,0.93,2.76,3.58,14.47,0.21728061,1.5616692,0.10293351,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042972,-42.814808,-71.188940,321044.8,5257426.2,1147.5422,1,0,0.9677946,-1.41,0.11,1.75,4.14,5.04,14.35,0.17531201,1.8047638,0.083913594,7.122148,2.9896755,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042973,-42.814522,-71.188361,321091.3,5257459.3,1150.0608,1,0,0.95613295,-1.53,0.52,2.72,5.52,6.42,14.67,0.38290253,1.9111006,0.17419353,12.606057,2.9844017,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042974,-42.814235,-71.187782,321137.8,5257492.3,1153.0597,1,0,0.9618171,-1.34,0.03,1.45,3.54,4.4,13.83,0.17893898,1.6995834,0.08557296,5.0978184,2.9931045,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042975,-42.813952,-71.187211,321183.7,5257525.0,1145.7911,1,0,0.95532596,-1.53,0.03,1.6,3.69,4.52,15.95,0.15841742,1.6503733,0.07614432,5.4521046,2.9924138,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042976,-42.813671,-71.186645,321229.2,5257557.4,1133.0137,1,0,0.95313936,-1.56,-0.14,1.15,3.06,3.84,15.83,0.01649318,1.4587942,0.008212583,3.5996048,2.9966218,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042977,-42.813389,-71.186079,321274.6,5257589.9,1120.4087,1,0,0.953631,-1.08,0.37,2.01,4.96,6.5,12.51,0.4623281,1.9331058,0.20632456,12.970383,2.984184,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042978,-42.813102,-71.185499,321321.2,5257623.0,1123.9856,1,0,0.9489376,-2.5,-0.52,1.19,3.47,4.33,16.03,0.021203661,0.8083797,0.010545668,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042979,-42.812814,-71.184916,321368.1,5257656.3,1132.1412,1,0,0.9548946,-4.22,-0.89,2.2,5.64,6.72,15.81,0.09544274,1.8337857,0.04659742,13.998305,2.983635,GSW_SA,certificada,0
