archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,motivo,detalle
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192871,-42.721217,-71.198506,319991.8,5267799.2,1225.4055,1,0,0.96381617,-1.94,0.0,1.9,4.83,5.91,20.03,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192872,-42.721502,-71.197931,320039.7,5267768.8,1221.0945,1,0,0.9530078,-2.13,-0.18,1.68,4.68,5.8,20.26,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192880,-42.723787,-71.193328,320423.2,5267524.9,1214.4926,1,0,0.9157573,-2.13,0.03,2.2,5.8,6.92,21.53,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.5 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192898,-42.728933,-71.182972,321285.9,5266975.3,1194.1539,1,0,0.9310928,-1.94,0.26,2.65,6.1,7.15,22.43,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192899,-42.729226,-71.182391,321334.3,5266944.1,1219.3649,1,0,0.92395765,-1.31,0.56,2.58,5.27,6.14,23.37,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192900,-42.729514,-71.181813,321382.4,5266913.3,1227.53,1,0,0.9416972,-1.83,0.11,2.13,5.24,6.4,23.87,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192901,-42.729801,-71.181237,321430.4,5266882.6,1230.3707,1,0,0.9307963,-2.24,-0.33,1.42,3.74,4.6,22.56,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192902,-42.730086,-71.180664,321478.2,5266852.2,1223.6143,1,0,0.9453212,-2.17,0.0,2.24,5.84,7.07,20.73,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192903,-42.730376,-71.180085,321526.4,5266821.2,1238.5942,1,0,0.9191944,-1.94,0.41,2.95,6.85,8.16,23.64,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192904,-42.730666,-71.179506,321574.6,5266790.2,1253.3339,1,0,0.94287854,-2.02,0.11,2.39,6.44,7.67,22.73,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192905,-42.730957,-71.178927,321622.8,5266759.2,1270.5111,1,0,0.94515836,-2.09,-0.14,1.83,4.79,5.84,20.83,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.8 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192908,-42.731816,-71.177203,321766.5,5266667.4,1265.0393,1,0,0.92152804,-2.84,-0.63,1.49,4.34,5.24,27.34,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192909,-42.732096,-71.176635,321813.8,5266637.6,1232.486,1,0,0.93694144,-2.39,-0.29,1.72,4.6,5.69,27.97,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192913,-42.733241,-71.174337,322005.2,5266515.2,1223.2064,1,0,0.94489986,-1.49,0.29,2.28,5.31,6.4,23.36,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192914,-42.733534,-71.173755,322053.6,5266483.9,1251.674,1,0,0.93995595,-2.17,-0.11,1.9,5.01,6.06,27.67,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192915,-42.733827,-71.173174,322102.0,5266452.6,1276.9944,1,0,0.924408,-1.42,0.48,2.73,5.84,6.92,25.37,pendiente fuerte: la altura del dosel se sobrestima,pendiente=25.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192916,-42.734119,-71.172594,322150.4,5266421.4,1300.6102,1,0,0.9206594,-1.9,-0.14,1.64,4.23,5.09,20.68,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192920,-42.735272,-71.170289,322342.4,5266298.2,1322.7333,1,0,0.942661,-1.61,0.52,2.88,6.36,7.41,23.58,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192921,-42.735558,-71.169714,322390.2,5266267.7,1319.6313,1,0,0.9475375,-2.43,0.11,2.88,7.26,8.5,26.95,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192922,-42.735846,-71.169138,322438.2,5266236.9,1325.4205,1,0,0.949696,-2.2,0.52,3.44,8.27,10.03,29.39,pendiente fuerte: la altura del dosel se sobrestima,pendiente=29.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192923,-42.736137,-71.168559,322486.5,5266205.8,1342.9506,1,0,0.93503976,-1.46,0.86,3.44,7.22,8.5,29.13,pendiente fuerte: la altura del dosel se sobrestima,pendiente=29.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192924,-42.736426,-71.167981,322534.6,5266174.9,1353.9988,1,0,0.93941385,-1.75,0.29,2.58,6.02,7.33,26.20,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192925,-42.736714,-71.167404,322582.6,5266144.2,1358.9312,1,0,0.9407198,-2.2,0.07,2.35,5.5,6.62,24.02,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192926,-42.737002,-71.166828,322630.6,5266113.4,1363.892,1,0,0.93257,-1.75,0.33,2.62,6.1,7.26,23.25,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192927,-42.737293,-71.166247,322679.0,5266082.2,1387.3528,1,0,0.93874615,-1.64,0.44,2.92,6.17,7.18,24.08,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192929,-42.737870,-71.165093,322775.1,5266020.6,1402.9216,1,0,0.9274029,-2.02,0.0,2.02,5.09,6.14,23.31,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192930,-42.738158,-71.164516,322823.2,5265989.8,1409.9855,1,0,0.9258034,-2.13,0.22,2.73,6.4,7.52,21.28,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192938,-42.740454,-71.159905,323207.1,5265744.6,1434.6932,1,0,0.9231943,-2.54,-0.59,1.31,4.34,5.5,21.52,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.5 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192939,-42.740744,-71.159325,323255.4,5265713.5,1454.141,1,0,0.9397978,-1.68,0.22,2.2,4.79,5.69,23.36,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192940,-42.741036,-71.158744,323303.9,5265682.3,1480.3989,1,0,0.9102533,-2.2,0.33,3.1,6.74,7.78,25.88,pendiente fuerte: la altura del dosel se sobrestima,pendiente=25.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192941,-42.741326,-71.158164,323352.2,5265651.3,1498.22,1,0,0.9327454,-1.64,0.29,2.32,4.71,5.42,23.17,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192942,-42.741607,-71.157593,323399.7,5265621.3,1476.6755,1,0,0.92847264,-2.32,-0.41,1.46,4.15,5.13,22.42,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192943,-42.741888,-71.157022,323447.2,5265591.3,1452.9866,1,0,0.9425512,-2.02,-0.22,1.46,3.93,4.86,22.98,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192944,-42.742169,-71.156452,323494.7,5265561.4,1429.326,1,0,0.92784303,-2.09,-0.26,1.46,4.34,5.35,25.25,pendiente fuerte: la altura del dosel se sobrestima,pendiente=25.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192945,-42.742449,-71.155882,323542.1,5265531.5,1403.6166,1,0,0.92547613,-2.32,-0.22,1.83,4.94,6.14,27.02,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192946,-42.742729,-71.155312,323589.5,5265501.6,1376.9801,1,0,0.92720425,-1.75,-0.07,1.64,4.0,4.83,25.93,pendiente fuerte: la altura del dosel se sobrestima,pendiente=25.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192947,-42.743009,-71.154742,323637.0,5265471.6,1353.4552,1,0,0.926343,-2.92,-0.41,1.98,5.09,6.17,28.35,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192949,-42.743567,-71.153604,323731.7,5265412.0,1292.4543,1,0,0.93267703,-4.26,-1.57,0.82,3.74,4.64,26.77,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.8 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192950,-42.743847,-71.153034,323779.1,5265382.1,1265.518,1,0,0.95015436,-1.64,-0.03,1.53,4.0,4.98,21.71,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192955,-42.745269,-71.150164,324018.2,5265230.2,1231.4093,1,0,0.92447805,-2.39,-0.56,1.23,3.89,4.86,23.00,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192956,-42.745554,-71.149589,324066.0,5265199.8,1226.2625,1,0,0.9365196,-2.05,-0.44,0.97,2.92,3.7,20.87,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192957,-42.745841,-71.149013,324114.0,5265169.2,1229.3971,1,0,0.93679714,-2.32,-0.14,2.05,5.13,6.17,21.33,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192958,-42.746126,-71.148438,324161.8,5265138.7,1225.936,1,0,0.93091,-1.94,-0.07,1.75,4.34,5.24,20.61,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192995,-42.756734,-71.127133,325935.3,5264004.8,1273.3257,1,0,0.9489724,-1.9,-0.26,1.31,3.33,4.11,20.15,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193002,-42.758716,-71.123123,326269.0,5263793.0,1175.3175,1,0,0.94176257,-2.09,-0.37,1.16,3.14,3.93,20.32,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193003,-42.758997,-71.122551,326316.5,5263762.9,1155.4174,1,0,0.9433382,-2.58,-0.52,1.34,4.04,5.05,25.23,pendiente fuerte: la altura del dosel se sobrestima,pendiente=25.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193004,-42.759276,-71.121982,326363.9,5263733.1,1124.0958,1,0,0.95015854,-2.65,-0.26,2.05,5.72,7.07,27.95,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193005,-42.759557,-71.121411,326411.4,5263703.1,1103.2239,1,0,0.9327773,-2.5,-0.48,1.42,4.0,4.98,24.87,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193006,-42.759839,-71.120839,326459.0,5263673.0,1083.7035,1,0,0.93760824,-2.73,-0.44,1.72,4.79,5.84,23.56,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193007,-42.760118,-71.120269,326506.5,5263643.1,1057.6077,1,0,0.94277257,-1.94,0.0,1.9,4.83,5.91,23.71,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193008,-42.760399,-71.119698,326554.0,5263613.2,1033.767,1,0,0.94797873,-1.9,-0.03,1.79,4.41,5.42,22.39,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193009,-42.760679,-71.119126,326601.5,5263583.2,1011.9014,1,0,0.9467896,-2.09,-0.26,1.42,3.66,4.49,20.65,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193166,-42.805507,-71.028732,334118.1,5258787.0,820.3238,1,0,0.9188232,-1.42,-0.18,0.97,2.47,3.03,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193167,-42.805793,-71.028155,334166.0,5258756.3,822.524,1,0,0.94377524,-1.19,-0.14,0.86,2.17,2.62,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193168,-42.806079,-71.027578,334214.0,5258725.7,822.7395,1,0,0.9425271,-1.16,-0.18,0.74,1.94,2.43,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193169,-42.806365,-71.027001,334261.9,5258695.0,822.3402,1,0,0.9403825,-1.19,-0.14,0.78,2.09,2.62,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193170,-42.806651,-71.026425,334309.8,5258664.4,822.3337,1,0,0.9216658,-1.23,-0.18,0.78,2.05,2.54,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400193171,-42.806937,-71.025848,334357.7,5258633.8,822.43445,1,0,0.93280643,-1.19,-0.18,0.71,1.9,2.35,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033964,-42.721013,-71.212570,318839.7,5267791.8,1311.8319,1,0,0.91926366,-1.72,-0.07,1.61,3.89,4.68,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033965,-42.721294,-71.212001,318887.0,5267761.8,1283.4803,1,0,0.9576837,1.76,6.14,9.84,15.09,16.7,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033966,-42.721578,-71.211429,318934.7,5267731.5,1271.9839,1,0,0.9539491,-1.53,-0.11,1.27,3.22,3.96,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033967,-42.721867,-71.210852,318982.8,5267700.7,1282.3646,1,0,0.95045745,-1.68,0.11,1.98,4.71,5.76,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033968,-42.722158,-71.210272,319031.2,5267669.6,1304.7695,1,0,0.94056654,-1.83,-0.11,1.64,4.08,4.94,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033969,-42.722448,-71.209693,319079.4,5267638.6,1321.312,1,0,0.93946,-2.77,-0.71,1.04,3.37,4.11,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033972,-42.723307,-71.207967,319223.2,5267546.9,1324.3755,1,0,0.94966376,-1.53,0.14,1.87,4.38,5.57,21.04,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033973,-42.723599,-71.207386,319271.6,5267515.8,1348.8059,1,0,0.95425695,-2.02,-0.03,1.94,4.98,6.44,26.56,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033975,-42.724183,-71.206222,319368.6,5267453.3,1408.317,1,0,0.90758336,-2.28,-0.29,1.57,4.15,4.98,24.19,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033977,-42.724760,-71.205067,319464.9,5267391.8,1430.8414,1,0,0.9333078,-2.09,-0.22,1.57,4.3,5.28,20.35,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033979,-42.725324,-71.203924,319560.0,5267331.5,1395.8812,1,0,0.90658796,-1.79,-0.03,1.76,4.11,4.9,20.93,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033980,-42.725606,-71.203353,319607.6,5267301.4,1377.8828,1,0,0.94878167,-1.53,0.67,3.1,6.47,7.82,22.49,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.5 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033981,-42.725889,-71.202781,319655.3,5267271.3,1363.0675,1,0,0.9046237,-2.2,-0.29,1.46,3.63,4.41,21.74,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033982,-42.726169,-71.202212,319702.7,5267241.4,1334.0994,1,0,0.95469165,-0.82,1.79,4.9,8.61,9.77,23.58,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033984,-42.726741,-71.201061,319798.6,5267180.3,1337.8439,1,0,0.928026,-2.02,-0.18,1.64,4.23,5.16,21.63,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033985,-42.727027,-71.200485,319846.6,5267149.8,1338.8073,1,0,0.92457706,-2.39,-0.29,1.72,4.3,5.31,21.74,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033986,-42.727315,-71.199907,319894.8,5267119.0,1350.5312,1,0,0.9331844,-1.38,0.41,2.39,5.28,6.17,24.10,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033987,-42.727606,-71.199326,319943.1,5267088.0,1373.8123,1,0,0.9334617,-1.9,0.03,1.98,4.68,5.76,23.52,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.5 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033988,-42.727895,-71.198747,319991.4,5267057.1,1390.348,1,0,0.92876846,-2.05,-0.11,1.83,4.56,5.5,20.15,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033992,-42.729028,-71.196456,320182.3,5266936.2,1340.9893,1,0,0.9284303,-1.83,-0.22,1.34,3.44,4.26,22.86,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033993,-42.729309,-71.195884,320229.8,5266906.2,1321.5472,1,0,0.9474861,-1.94,0.0,1.9,4.38,5.24,23.00,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033994,-42.729590,-71.195314,320277.4,5266876.2,1298.8607,1,0,0.9424501,-3.18,-0.59,1.83,5.57,7.04,21.26,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033995,-42.729870,-71.194744,320324.8,5266846.3,1271.7468,1,0,0.9602942,-2.88,0.11,2.99,7.26,8.68,22.36,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033996,-42.730151,-71.194174,320372.3,5266816.3,1248.985,1,0,0.960704,-1.68,0.59,3.55,8.68,10.78,24.39,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033997,-42.730433,-71.193602,320419.9,5266786.2,1230.8004,1,0,0.958946,-0.89,1.42,3.85,6.62,7.75,26.24,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033998,-42.730715,-71.193032,320467.4,5266756.2,1207.8771,1,0,0.9552849,-1.27,0.48,2.5,5.2,6.1,23.53,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.5 > 20 grados
