shot_number,lat,lon,elev_lowestmode,fabdem_m,n_egm2008_m,delta_terreno_m,control_terreno
356600600401034098,-42.760460,-71.133216,1032.9286,1014.86,21.526,-3.45,PASA
356600600401034099,-42.760746,-71.132641,1029.1404,1014.07,21.523,-6.45,FUERA_DE_UMBRAL
356600600401034101,-42.761315,-71.131495,1008.5877,989.84,21.518,-2.77,PASA
356600600401034102,-42.761599,-71.130922,994.93176,977.37,21.515,-3.95,PASA
356600600401034103,-42.761885,-71.130347,992.86066,972.19,21.513,-0.84,PASA
356600600401034104,-42.762172,-71.129771,992.80206,970.08,21.510,1.21,PASA
356600600401034105,-42.762458,-71.129195,991.29047,968.94,21.507,0.84,PASA
356600600401034106,-42.762745,-71.128620,990.60754,968.04,21.504,1.06,PASA
356600600401034107,-42.763031,-71.128044,989.1794,967.30,21.502,0.38,PASA
356600600401034108,-42.763317,-71.127468,988.1166,966.53,21.499,0.08,PASA
356600600401034109,-42.763604,-71.126893,987.84955,965.84,21.496,0.51,PASA
356600600401034116,-42.765618,-71.122847,1042.3184,1013.85,21.478,6.99,FUERA_DE_UMBRAL
356600600401034117,-42.765902,-71.122272,1034.7952,1010.15,21.476,3.17,PASA
356600600401034118,-42.766185,-71.121700,1017.2595,994.55,21.473,1.24,PASA
356600600401034119,-42.766470,-71.121124,1014.36115,987.63,21.471,5.26,FUERA_DE_UMBRAL
356600600401034120,-42.766754,-71.120549,1008.6849,983.62,21.468,3.60,PASA
356600600401034121,-42.767039,-71.119973,1006.1303,980.32,21.466,4.34,PASA
356600600401034122,-42.767324,-71.119398,1001.8123,977.04,21.463,3.31,PASA
356600600401034123,-42.767611,-71.118821,1005.7321,981.27,21.461,3.01,PASA
356600600401034124,-42.767898,-71.118242,1014.1592,988.22,21.458,4.48,PASA
356600600401034125,-42.768183,-71.117667,1010.87964,987.19,21.456,2.24,PASA
356600600401034126,-42.768467,-71.117091,1007.4786,984.26,21.453,1.76,PASA
356600600401034127,-42.768752,-71.116516,1002.911,981.06,21.451,0.40,PASA
356600600401034128,-42.769037,-71.115940,1001.6342,977.97,21.448,2.22,PASA
356600600401034129,-42.769322,-71.115363,1002.155,977.63,21.446,3.08,PASA
356600600401034130,-42.769607,-71.114788,998.5561,974.76,21.443,2.36,PASA
356600600401034131,-42.769891,-71.114213,993.0506,970.64,21.441,0.97,PASA
356600600401034132,-42.770751,-71.112479,1012.58276,990.33,21.433,0.82,PASA
356600600401034133,-42.771039,-71.111901,1022.78894,1000.76,21.431,0.59,PASA
356600600401034134,-42.771328,-71.111321,1038.7546,1016.21,21.428,1.12,PASA
356600600401034135,-42.771616,-71.110742,1052.4197,1029.19,21.426,1.81,PASA
356600600401034136,-42.771903,-71.110164,1061.7192,1037.83,21.423,2.47,PASA
356600600401034137,-42.772475,-71.109011,1065.0989,1041.48,21.418,2.20,PASA
356600600401034138,-42.772760,-71.108435,1065.05,1041.73,21.416,1.90,PASA
356600600401034139,-42.773046,-71.107859,1065.6969,1042.02,21.413,2.26,PASA
356600600401034140,-42.773332,-71.107282,1069.6963,1045.50,21.411,2.79,PASA
356600600401034141,-42.773619,-71.106705,1073.6461,1048.08,21.408,4.15,PASA
356600600401034142,-42.773904,-71.106130,1070.7668,1046.66,21.406,2.70,PASA
356600600401034143,-42.774189,-71.105555,1068.8019,1045.71,21.403,1.69,PASA
356600600401034144,-42.774475,-71.104979,1070.3804,1047.64,21.401,1.34,PASA
356600600401034145,-42.774761,-71.104403,1072.1055,1049.98,21.398,0.73,PASA
356600600401034146,-42.775047,-71.103827,1073.6652,1051.41,21.396,0.86,PASA
356600600401034147,-42.775333,-71.103251,1074.8439,1052.00,21.393,1.45,PASA
356600600401034148,-42.775619,-71.102675,1075.978,1052.88,21.391,1.70,PASA
356600600401034149,-42.775905,-71.102099,1076.7715,1053.37,21.388,2.01,PASA
356600600401034150,-42.776190,-71.101525,1071.7557,1049.54,21.386,0.83,PASA
356600600401034151,-42.776474,-71.100951,1064.2589,1041.88,21.383,0.99,PASA
356600600401034152,-42.776759,-71.100376,1061.3135,1038.87,21.381,1.06,PASA
356600600401034153,-42.777045,-71.099801,1060.6111,1037.95,21.379,1.28,PASA
356600600401034154,-42.777331,-71.099226,1061.7301,1038.13,21.376,2.23,PASA
356600600401034155,-42.777618,-71.098650,1065.1598,1040.41,21.374,3.38,PASA
356600600401034156,-42.777904,-71.098074,1066.8135,1041.82,21.371,3.62,PASA
356600600401034157,-42.778191,-71.097498,1070.7078,1043.89,21.369,5.45,FUERA_DE_UMBRAL
356600600401034158,-42.778478,-71.096922,1073.8215,1048.09,21.366,4.37,PASA
356600600401034159,-42.778764,-71.096346,1075.0419,1051.51,21.364,2.16,PASA
356600600401034160,-42.779049,-71.095773,1067.4359,1045.39,21.361,0.68,PASA
356600600401034161,-42.779334,-71.095199,1061.7831,1039.05,21.359,1.37,PASA
356600600401034162,-42.779620,-71.094625,1059.6385,1037.14,21.356,1.14,PASA
356600600401034163,-42.779906,-71.094050,1058.6881,1034.98,21.354,2.36,PASA
356600600401034164,-42.780191,-71.093476,1054.5356,1031.06,21.352,2.12,PASA
356600600401034165,-42.780477,-71.092901,1050.9396,1028.25,21.349,1.34,PASA
356600600401034166,-42.780763,-71.092327,1049.3893,1026.62,21.347,1.42,PASA
356600600401034167,-42.781048,-71.091752,1046.8625,1024.56,21.344,0.95,PASA
356600600401034168,-42.781905,-71.090030,1033.7631,1012.67,21.337,-0.25,PASA
356600600401034169,-42.782190,-71.089456,1030.3766,1007.71,21.335,1.33,PASA
356600600401034170,-42.782475,-71.088882,1023.4157,1001.51,21.332,0.57,PASA
356600600401034171,-42.782760,-71.088308,1019.7269,999.29,21.330,-0.90,PASA
356600600401034172,-42.783046,-71.087733,1016.7458,996.05,21.327,-0.63,PASA
356600600401034173,-42.783332,-71.087159,1014.17926,992.61,21.325,0.24,PASA
356600600401034174,-42.783617,-71.086584,1010.6303,988.57,21.322,0.74,PASA
356600600401034175,-42.783903,-71.086010,1006.33966,985.21,21.320,-0.19,PASA
356600600401034176,-42.784189,-71.085435,1006.23254,985.43,21.318,-0.52,PASA
356600600401034177,-42.784475,-71.084859,1006.0831,985.58,21.315,-0.81,PASA
356600600401034178,-42.784761,-71.084284,1006.4746,985.77,21.313,-0.61,PASA
356600600401034179,-42.785047,-71.083708,1007.8777,986.32,21.310,0.25,PASA
356600600401034180,-42.785334,-71.083132,1008.79114,986.62,21.308,0.86,PASA
356600600401034181,-42.785619,-71.082557,1006.87646,984.96,21.306,0.61,PASA
356600600401034182,-42.785904,-71.081982,1002.5436,980.08,21.304,1.16,PASA
356600600401034183,-42.786189,-71.081407,996.9438,974.94,21.302,0.70,PASA
356600600401034184,-42.786473,-71.080833,990.8328,969.79,21.300,-0.26,PASA
356600600401034185,-42.786759,-71.080257,990.976,969.70,21.298,-0.02,PASA
356600600401034186,-42.787045,-71.079681,989.05176,968.06,21.297,-0.31,PASA
356600600401034187,-42.787330,-71.079106,987.1003,965.39,21.295,0.42,PASA
356600600401034188,-42.787615,-71.078530,984.1902,962.34,21.293,0.56,PASA
356600600401034189,-42.787900,-71.077955,980.8034,959.96,21.291,-0.45,PASA
356600600401034190,-42.788186,-71.077379,981.5145,960.09,21.289,0.13,PASA
356600600401034191,-42.788471,-71.076803,981.4704,959.81,21.287,0.38,PASA
356600600401034192,-42.788756,-71.076227,977.3805,955.32,21.285,0.78,PASA
356600600401034193,-42.789040,-71.075653,968.71643,946.76,21.283,0.67,PASA
356600600401034194,-42.789323,-71.075079,959.61084,938.13,21.281,0.20,PASA
356600600401034195,-42.789607,-71.074504,953.75336,931.77,21.279,0.71,PASA
356600600401034196,-42.789892,-71.073928,950.0982,928.76,21.278,0.06,PASA
356600600401034197,-42.790177,-71.073352,948.95544,927.31,21.276,0.37,PASA
356600600401034198,-42.790462,-71.072776,947.1646,925.78,21.274,0.11,PASA
356600600401034199,-42.790748,-71.072199,947.0729,927.18,21.272,-1.38,PASA
356600600401034200,-42.791032,-71.071624,944.0576,925.66,21.270,-2.88,PASA
356600600401034201,-42.791318,-71.071047,942.67065,924.90,21.268,-3.49,PASA
356600600401034202,-42.791603,-71.070470,945.05804,927.11,21.266,-3.31,PASA
356600600401034203,-42.791890,-71.069893,949.8035,931.19,21.264,-2.65,PASA
356600600401034204,-42.792176,-71.069315,954.7997,936.44,21.262,-2.91,PASA
356600600401034205,-42.792462,-71.068738,958.5677,940.09,21.261,-2.78,PASA
356600600401034206,-42.792747,-71.068162,955.636,935.50,21.259,-1.12,PASA
356600600401034207,-42.793031,-71.067587,949.5732,928.37,21.257,-0.06,PASA
356600600401034208,-42.793315,-71.067013,939.5946,919.04,21.255,-0.70,PASA
356600600401034209,-42.793599,-71.066438,933.4087,912.67,21.253,-0.51,PASA
356600600401034210,-42.793883,-71.065862,929.21277,909.25,21.251,-1.29,PASA
356600600401034211,-42.794168,-71.065287,923.8453,904.48,21.250,-1.88,PASA
356600600401034212,-42.794452,-71.064712,917.60944,896.81,21.248,-0.45,PASA
356600600401034213,-42.794736,-71.064136,911.96716,890.82,21.246,-0.10,PASA
356600600401034214,-42.795021,-71.063560,910.79254,890.25,21.244,-0.71,PASA
356600600401034215,-42.795308,-71.062982,916.58655,893.67,21.242,1.67,PASA
356600600401034216,-42.795594,-71.062406,916.31464,893.61,21.241,1.46,PASA
356600600401034217,-42.795877,-71.061831,907.391,885.66,21.239,0.49,PASA
356600600401034218,-42.796161,-71.061257,899.5923,877.85,21.237,0.50,PASA
356600600401034219,-42.796446,-71.060681,897.71484,874.99,21.235,1.49,PASA
356600600401034220,-42.796732,-71.060104,899.5518,874.94,21.233,3.38,PASA
356600600401034221,-42.797018,-71.059528,898.17126,872.68,21.232,4.26,PASA
356600600401034222,-42.797302,-71.058953,891.1855,867.25,21.230,2.71,PASA
356600600401034223,-42.797586,-71.058378,885.57794,861.38,21.228,2.97,PASA
356600600401034224,-42.797871,-71.057802,881.4875,857.17,21.226,3.09,PASA
356600600401034225,-42.798156,-71.057227,875.7935,854.03,21.225,0.54,PASA
356600600401034226,-42.798441,-71.056651,873.1284,851.54,21.223,0.36,PASA
356600600401034227,-42.798726,-71.056075,870.7339,849.41,21.221,0.10,PASA
356600600401034228,-42.799011,-71.055500,869.2509,848.38,21.219,-0.35,PASA
356600600401034229,-42.799869,-71.053771,868.12286,845.96,21.214,0.95,PASA
356600600401034230,-42.800725,-71.052043,863.0002,841.60,21.209,0.19,PASA
356600600401034231,-42.801012,-71.051465,870.15063,845.77,21.207,3.18,PASA
356600600401034232,-42.801300,-71.050887,878.1823,854.23,21.206,2.74,PASA
356600600401034233,-42.801587,-71.050310,884.79175,862.21,21.204,1.38,PASA
356600600401034234,-42.801874,-71.049732,889.83936,867.11,21.202,1.53,PASA
