shot_number,lat,lon,rh98,pendiente_grados,predict_stratum,agbd_origen,agbd_L4A_Mg_ha,agbd_CCI2024_Mg_ha
346881100100041797,-42.744884,-71.034541,2.91,4.78,GSW_SA,certificada,1.6803944,0
346881100100041798,-42.744596,-71.033965,2.46,2.35,,,,0
346881100100041799,-42.744309,-71.033391,2.84,4.67,GSW_SA,certificada,1.564893,0
346881100100041800,-42.744021,-71.032813,3.69,7.69,GSW_SA,certificada,3.2418568,0
346881100100041801,-42.743732,-71.032233,3.88,7.04,GSW_SA,certificada,3.6981206,0
346881100100041802,-42.743444,-71.031657,3.13,5.66,GSW_SA,certificada,2.0698798,3
346881100100041803,-42.743158,-71.031083,2.87,4.64,GSW_SA,certificada,1.6138946,4
346881100100041804,-42.742871,-71.030508,2.91,3.74,GSW_SA,certificada,1.6803944,3
346881100100041805,-42.742583,-71.029932,3.36,8.05,GSW_SA,certificada,2.5199213,2
346881100100041806,-42.742293,-71.029350,5.34,10.90,GSW_SA,certificada,8.184828,2
346881100100041807,-42.742002,-71.028766,2.61,6.10,,,,0
346881100100041808,-42.741715,-71.028190,3.4,6.01,GSW_SA,certificada,2.60265,0
346881100100041809,-42.741427,-71.027613,3.28,7.93,GSW_SA,certificada,2.3584259,0
346881100100041810,-42.741138,-71.027034,3.58,8.68,,,,0
351000000100042757,-42.766368,-71.198680,5.37,15.03,,,,0
351000000100042758,-42.766083,-71.198104,5.37,7.48,,,,53
351000000100042759,-42.765797,-71.197527,5.11,10.81,,,,53
351000000100042765,-42.764082,-71.194056,3.21,11.10,,,,0
351000000100042767,-42.763514,-71.192913,4.03,8.60,,,,18
351000000100042769,-42.762943,-71.191761,5.86,8.58,,,,25
351000000100042796,-42.754917,-71.175518,2.72,14.43,,,,0
351000000100042874,-42.732346,-71.130166,9.45,19.38,,,,0
351000000100042884,-42.729472,-71.124374,7.21,7.86,,,,22
351000000100042889,-42.728033,-71.121469,6.83,15.01,,,,0
351000100100041721,-42.776412,-71.204920,5.9,18.36,,,,0
351000100100041731,-42.773566,-71.199183,4.63,10.22,,,,0
351000100100041732,-42.773282,-71.198611,3.02,12.64,,,,0
351000100100041735,-42.772431,-71.196901,4.52,13.51,,,,0
351000100100041736,-42.772147,-71.196329,5.08,14.86,,,,0
351000100100041737,-42.771864,-71.195761,3.81,8.52,,,,0
351000100100041739,-42.771294,-71.194610,2.8,4.35,,,,0
351000100100041740,-42.771010,-71.194036,3.1,3.43,,,,0
351000100100041743,-42.770152,-71.192297,6.72,17.77,,,,0
351000100100041744,-42.769863,-71.191710,3.32,10.52,,,,0
351000100100041745,-42.769577,-71.191128,3.92,10.94,,,,0
351000100100041751,-42.767856,-71.187636,3.69,9.71,,,,12
351000100100041773,-42.761574,-71.174957,3.28,14.47,,,,0
351000100100041774,-42.761288,-71.174380,5.9,17.91,,,,0
351000100100041789,-42.756717,-71.165174,2.83,13.91,,,,0
351000100100041791,-42.756150,-71.164041,3.73,8.49,,,,0
351000200100042742,-42.785644,-71.211198,12.59,15.03,,,,108
351000200100042743,-42.785361,-71.210636,14.46,12.20,,,,0
351000200100042744,-42.785070,-71.210040,7.95,15.34,,,,0
351000200100042746,-42.784498,-71.208891,13.22,18.27,,,,0
351000200100042747,-42.784212,-71.208313,7.13,16.47,,,,0
351000200100042748,-42.783923,-71.207729,5.04,13.13,,,,80
351000200100042749,-42.783636,-71.207148,5.34,14.74,,,,80
351000200100042750,-42.783350,-71.206573,8.22,14.33,,,,68
351000200100042751,-42.783061,-71.205986,9.34,11.15,,,,26
351000200100042756,-42.781334,-71.202488,4.03,15.20,,,,16
351000200100042758,-42.780762,-71.201336,5.6,16.62,,,,21
351000200100042761,-42.779911,-71.199632,5.94,16.53,,,,0
351000200100042801,-42.768535,-71.176775,6.46,13.49,,,,0
351000200100042812,-42.765387,-71.170398,5.82,19.15,,,,0
351000200100042816,-42.764236,-71.168059,4.59,18.35,,,,0
351000200100042906,-42.738207,-71.115640,7.43,16.38,,,,0
351000200100042970,-42.719590,-71.078233,2.69,3.95,,,,0
351000300100041662,-42.790857,-71.207686,5.26,17.88,,,,0
351000300100041667,-42.789436,-71.204841,3.69,16.01,,,,0
351000300100041668,-42.789154,-71.204281,7.66,15.10,,,,0
351000300100041669,-42.788871,-71.203715,7.06,13.04,,,,0
351000300100041670,-42.788585,-71.203141,2.8,7.66,,,,0
351000300100041671,-42.788299,-71.202567,6.76,17.80,,,,95
351000300100041675,-42.787149,-71.200242,7.77,19.03,,,,125
351000300100041676,-42.786863,-71.199667,14.05,18.29,,,,128
351000300100041677,-42.786579,-71.199097,15.13,18.15,,,,127
351000300100041680,-42.785428,-71.196771,18.83,19.66,,,,104
351000300100041681,-42.785138,-71.196180,5.04,17.19,,,,110
351000300100041698,-42.780294,-71.186446,6.24,18.86,,,,0
351000300100041699,-42.780008,-71.185872,3.96,9.84,,,,0
351000300100041700,-42.779723,-71.185296,4.63,7.80,,,,0
351000300100041701,-42.779437,-71.184721,4.22,5.57,,,,0
351000300100041702,-42.779151,-71.184143,5.04,3.84,,,,0
351000300100041703,-42.778865,-71.183567,4.55,6.95,,,,0
351000300100041718,-42.774567,-71.174878,3.58,13.44,,,,0
351000300100041719,-42.774281,-71.174299,3.17,14.45,,,,0
351000300100041909,-42.719346,-71.063741,3.02,4.66,,,,3
351000300100041911,-42.718772,-71.062589,4.22,3.65,,,,0
351000300100041913,-42.718199,-71.061437,2.84,5.72,,,,0
351000300100041915,-42.717626,-71.060289,2.91,7.81,,,,0
351000300100041916,-42.717341,-71.059718,5.19,7.08,,,,0
351000300100041928,-42.713897,-71.052804,2.54,7.77,,,,0
351000300100041934,-42.712181,-71.049368,3.43,3.89,,,,0
351000300100041935,-42.711895,-71.048795,3.81,4.20,,,,0
351000500100041540,-42.799527,-71.209102,3.43,10.64,,,,0
351000500100041541,-42.799243,-71.208529,5.56,12.14,,,,0
351000500100041556,-42.794988,-71.199978,11.16,17.70,,,,0
351000500100041557,-42.794708,-71.199416,4.18,19.84,GSW_SA,certificada,4.4787126,0
351000500100041558,-42.794424,-71.198847,5.26,15.25,,,,0
351000500100041572,-42.790422,-71.190751,3.21,16.02,,,,14
351000500100041573,-42.790138,-71.190178,4.96,16.40,,,,35
351000500100041574,-42.789856,-71.189611,5.82,16.44,GSW_SA,certificada,10.035153,35
351000500100041582,-42.787574,-71.185001,6.35,17.08,GSW_SA,certificada,12.291417,0
351000500100041584,-42.786993,-71.183813,5.52,14.91,GSW_SA,certificada,8.857109,39
351000500100041585,-42.786708,-71.183238,5.6,18.95,,,,39
351000500100041586,-42.786427,-71.182673,6.35,14.80,GSW_SA,certificada,12.291417,6
351000500100041587,-42.786137,-71.182083,3.84,12.69,,,,4
351000500100041590,-42.785279,-71.180347,2.95,10.50,,,,0
351000500100041591,-42.784996,-71.179775,3.36,7.97,,,,0
351000500100041592,-42.784710,-71.179196,3.66,9.05,,,,0
351000500100041598,-42.782999,-71.175740,2.95,15.93,,,,0
351000500100041730,-42.745269,-71.099825,2.61,1.25,,,,0
351000500100041731,-42.744983,-71.099249,2.95,0.50,,,,0
351000500100041732,-42.744697,-71.098672,2.46,0.36,,,,1
351000500100041733,-42.744411,-71.098097,2.46,1.33,,,,1
351000500100041734,-42.744125,-71.097522,2.54,1.60,,,,1
351000500100041795,-42.726065,-71.061206,2.54,5.38,,,,0
351000500100041796,-42.725778,-71.060631,2.69,7.04,,,,0
351000500100041797,-42.725492,-71.060055,2.5,8.69,,,,0
351000500100041798,-42.725206,-71.059482,2.95,7.27,,,,0
351000500100041799,-42.724921,-71.058910,2.87,4.32,,,,0
351000500100041800,-42.724635,-71.058334,2.5,2.32,,,,0
351000500100041801,-42.724348,-71.057758,2.8,5.61,,,,0
351000500100041802,-42.724064,-71.057189,4.03,3.50,,,,0
351000500100041803,-42.723777,-71.056610,2.69,3.59,,,,0
351000500100041804,-42.723491,-71.056036,2.61,5.08,,,,0
351000500100041805,-42.723205,-71.055462,3.13,5.16,,,,0
351000500100041806,-42.722920,-71.054889,2.95,4.08,,,,0
351000500100041807,-42.722633,-71.054313,3.06,6.03,,,,0
351000500100041808,-42.722347,-71.053736,4.18,7.09,,,,0
351000500100041809,-42.722061,-71.053163,3.58,6.20,,,,0
351000500100041810,-42.721775,-71.052587,3.17,3.60,,,,0
351000500100041811,-42.721489,-71.052014,2.72,3.47,,,,0
351000500100041812,-42.721202,-71.051435,2.42,4.70,,,,0
351000500100041813,-42.720917,-71.050864,2.72,4.58,,,,0
351000500100041814,-42.720631,-71.050288,2.72,4.90,,,,0
351000500100041815,-42.720345,-71.049714,2.8,6.56,,,,0
351000500100041816,-42.720060,-71.049143,2.61,6.69,,,,0
351000500100041817,-42.719775,-71.048569,3.13,5.71,,,,0
351000500100041818,-42.719489,-71.047995,2.8,5.61,,,,0
351000500100041819,-42.719203,-71.047420,2.87,4.83,,,,0
351000500100041820,-42.718917,-71.046846,2.42,1.71,,,,0
351000500100041821,-42.718630,-71.046268,2.54,4.40,,,,0
351000500100041822,-42.718345,-71.045696,2.5,3.28,,,,0
351000500100041823,-42.718059,-71.045121,3.28,3.84,,,,0
351000500100041824,-42.717774,-71.044547,3.02,4.34,,,,0
351000500100041825,-42.717488,-71.043973,2.61,4.07,,,,0
351000500100041826,-42.717202,-71.043398,2.8,3.89,,,,0
351000500100041827,-42.716916,-71.042824,2.69,3.72,GSW_SA,certificada,1.3311168,0
351000500100041828,-42.716627,-71.042239,3.88,10.15,,,,0
351000500100041829,-42.716341,-71.041666,4.33,11.96,,,,0
351000500100041830,-42.716059,-71.041104,3.62,9.58,,,,0
351000500100041831,-42.715774,-71.040532,2.72,3.30,GSW_SA,certificada,1.3763732,0
351000500100041832,-42.715488,-71.039956,2.57,1.92,,,,0
351000500100041833,-42.715201,-71.039379,2.8,5.98,,,,0
351000500100041834,-42.714916,-71.038809,2.54,5.36,,,,0
351000500100041835,-42.714631,-71.038236,2.65,4.62,,,,0
351000500100041836,-42.714345,-71.037663,2.69,4.93,,,,0
351000500100041837,-42.714059,-71.037088,3.32,7.19,,,,0
351000500100041838,-42.713774,-71.036517,3.02,5.83,,,,0
351000500100041839,-42.713488,-71.035943,2.69,5.84,,,,0
351000500100041840,-42.713201,-71.035368,3.02,5.45,,,,3
351000500100041841,-42.712917,-71.034799,2.65,1.64,,,,3
351000500100041842,-42.712629,-71.034220,2.57,4.73,,,,3
351000500100041843,-42.712344,-71.033647,2.72,5.65,,,,2
351000500100041844,-42.712059,-71.033076,2.83,6.31,,,,2
351000500100041845,-42.711774,-71.032506,2.83,5.24,,,,0
351000600100071976,-42.807367,-71.210944,6.76,18.83,GSW_SA,certificada,14.189296,0
351000600100071980,-42.806229,-71.208655,7.2,17.83,GSW_SA,certificada,16.373047,0
351000600100071981,-42.805943,-71.208080,4.63,18.84,GSW_SA,certificada,5.7871356,0
351000600100071982,-42.805662,-71.207519,13.11,18.26,GSW_SA,certificada,60.00529,0
351000600100071983,-42.805377,-71.206943,8.18,16.80,GSW_SA,certificada,21.779186,92
351000600100071986,-42.804532,-71.205251,9.52,18.23,GSW_SA,certificada,30.367418,97
351000600100071987,-42.804250,-71.204687,13.22,11.68,GSW_SA,certificada,61.062428,81
351000600100071988,-42.803967,-71.204118,14.38,14.46,GSW_SA,certificada,72.73829,72
351000600100071989,-42.803677,-71.203528,7.2,18.64,GSW_SA,certificada,16.373047,91
351000600100071990,-42.803389,-71.202947,6.27,18.82,GSW_SA,certificada,11.936574,45
351000600100071991,-42.803106,-71.202379,9.22,17.76,GSW_SA,certificada,28.325747,82
351000600100071992,-42.802821,-71.201804,8.21,17.39,GSW_SA,certificada,21.956408,82
351000600100071993,-42.802536,-71.201230,13.26,18.26,,,,83
351000600100071994,-42.802250,-71.200654,15.46,18.68,,,,126
351000600100071995,-42.801961,-71.200067,8.33,19.50,,,,126
351000600100071997,-42.801386,-71.198904,7.17,15.83,,,,0
351000600100071998,-42.801103,-71.198336,17.85,15.99,GSW_SA,certificada,113.30419,0
351000600100072007,-42.798507,-71.193069,4.74,18.16,,,,0
351000600100072008,-42.798221,-71.192492,4.85,16.32,,,,0
351000600100072009,-42.797937,-71.191920,4.14,17.82,,,,0
351000600100072010,-42.797653,-71.191350,3.25,18.96,,,,0
351000600100072011,-42.797373,-71.190787,3.47,17.41,GSW_SA,certificada,2.750601,0
351000600100072012,-42.797091,-71.190222,3.13,14.63,,,,0
351000600100072013,-42.796808,-71.189654,2.76,16.82,GSW_SA,certificada,1.4378811,0
351000600100072014,-42.796523,-71.189078,3.69,17.57,GSW_SA,certificada,3.2418568,0
351000600100072027,-42.792807,-71.181561,4.89,18.33,GSW_SA,certificada,6.617977,0
351000600100072040,-42.789119,-71.174127,4.25,17.05,,,,9
351000600100072041,-42.788836,-71.173558,5.08,18.46,GSW_SA,certificada,7.259656,9
351000600100072042,-42.788553,-71.172988,3.06,12.22,,,,0
351000600100072045,-42.787695,-71.171253,4.14,19.87,,,,0
351000600100072054,-42.785116,-71.166033,3.47,15.22,,,,0
351000600100072055,-42.784833,-71.165463,3.84,15.72,,,,0
351000600100072164,-42.753686,-71.102796,2.46,5.60,,,,0
351000600100072165,-42.753401,-71.102225,3.1,2.78,,,,0
351000600100072167,-42.752826,-71.101068,2.5,1.84,,,,2
351000600100072169,-42.752253,-71.099918,2.54,3.16,,,,2
351000600100072170,-42.751966,-71.099340,2.8,4.33,,,,0
351000600100072171,-42.751678,-71.098761,3.1,4.22,,,,0
351000600100072172,-42.751390,-71.098181,2.65,1.79,,,,1
351000600100072174,-42.750818,-71.097033,2.8,5.73,,,,2
351000600100072175,-42.750534,-71.096462,2.54,4.06,,,,0
351000600100072176,-42.750248,-71.095888,2.76,3.39,,,,0
351000600100072177,-42.749962,-71.095313,4.14,6.81,,,,0
351000600100072178,-42.749674,-71.094734,2.95,9.27,,,,0
351000600100072179,-42.749387,-71.094155,3.25,8.89,,,,4
351000600100072180,-42.749099,-71.093575,2.72,6.08,,,,2
351000600100072181,-42.748812,-71.092998,2.95,5.42,,,,2
351000600100072182,-42.748526,-71.092421,2.57,4.43,,,,2
351000600100072183,-42.748240,-71.091846,2.72,4.30,,,,2
351000600100072185,-42.747670,-71.090702,2.39,3.74,,,,1
351000600100072186,-42.747384,-71.090127,2.54,4.94,,,,0
351000600100072187,-42.747098,-71.089551,2.5,4.24,,,,0
351000600100072188,-42.746812,-71.088976,2.46,3.26,,,,0
351000600100072189,-42.746525,-71.088397,2.91,3.36,,,,1
351000600100072190,-42.746239,-71.087820,2.87,3.88,,,,2
351000600100072191,-42.745952,-71.087242,2.72,4.58,,,,2
351000600100072192,-42.745666,-71.086665,2.8,5.10,,,,0
351000600100072193,-42.745379,-71.086088,2.8,5.37,,,,0
351000600100072198,-42.743945,-71.083199,3.92,8.75,,,,7
351000600100072240,-42.731899,-71.058990,2.98,7.51,,,,3
351000600100072242,-42.731325,-71.057834,2.69,3.71,,,,0
351000600100072243,-42.731038,-71.057259,2.65,3.07,,,,2
351000600100072244,-42.730751,-71.056681,2.98,5.43,,,,2
351000600100072245,-42.730463,-71.056100,3.51,6.06,,,,3
351000600100072246,-42.730174,-71.055519,3.32,3.89,,,,2
351000600100072247,-42.729312,-71.053785,2.61,1.56,,,,0
351000600100072248,-42.729026,-71.053211,2.42,2.28,,,,0
351000600100072249,-42.728740,-71.052635,3.17,5.24,,,,1
351000600100072250,-42.728451,-71.052053,3.1,5.12,,,,0
351000600100072253,-42.727587,-71.050310,3.17,10.94,,,,0
351000600100072254,-42.727298,-71.049727,3.92,12.54,,,,0
351000600100072255,-42.727008,-71.049141,4.52,9.94,,,,0
351000600100072256,-42.726718,-71.048554,4.03,20.00,GSW_SA,certificada,4.0792212,2
351000600100072258,-42.726151,-71.047421,5.04,13.20,,,,6
351000600100072259,-42.725866,-71.046849,3.84,8.39,,,,6
351000600100072260,-42.725580,-71.046275,3.06,4.85,,,,6
351000600100072261,-42.725295,-71.045702,3.4,6.34,,,,4
351000600100072262,-42.725010,-71.045131,2.65,5.06,,,,1
351000600100072263,-42.724726,-71.044560,2.76,4.23,,,,1
351000600100072264,-42.724439,-71.043984,3.77,5.54,,,,0
351000600100072265,-42.724153,-71.043408,2.57,6.29,,,,1
351000600100072266,-42.723866,-71.042832,6.01,9.38,GSW_SA,certificada,10.818356,1
351000600100072267,-42.723577,-71.042247,2.72,18.62,,,,0
351000600100072268,-42.723295,-71.041685,5.23,17.64,,,,0
351000600100072269,-42.723012,-71.041117,2.98,12.60,,,,0
351000600100072270,-42.722727,-71.040547,4.29,8.54,,,,0
351000600100072271,-42.722442,-71.039976,2.65,5.22,,,,0
351000600100072272,-42.722157,-71.039404,2.69,6.86,,,,0
351000600100072273,-42.721872,-71.038831,2.54,6.37,GSW_SA,certificada,1.1160929,1
351000600100072274,-42.721587,-71.038258,3.1,9.86,GSW_SA,certificada,2.0144055,0
351000600100072275,-42.721302,-71.037687,3.25,7.62,,,,0
351000600100072276,-42.721016,-71.037113,2.76,5.79,,,,0
351000600100072277,-42.720731,-71.036542,3.25,2.40,,,,0
351000600100072278,-42.720443,-71.035961,3.77,9.09,,,,0
351000600100072279,-42.720160,-71.035394,4.7,7.02,,,,1
351000600100072280,-42.719875,-71.034822,2.57,4.78,,,,0
351000600100072281,-42.719587,-71.034243,3.77,6.03,,,,0
351000600100072282,-42.719301,-71.033668,2.69,12.39,,,,0
351000600100072283,-42.719013,-71.033087,5.53,12.33,,,,0
351000600100072284,-42.718725,-71.032507,2.5,9.91,,,,0
351000600100072285,-42.718442,-71.031940,3.4,12.64,,,,0
351000600100072286,-42.718159,-71.031375,3.43,12.29,,,,0
351000600100072287,-42.717875,-71.030807,2.72,8.44,,,,0
351000600100072288,-42.717590,-71.030236,2.57,6.04,,,,0
351000600100072289,-42.717305,-71.029663,2.69,5.44,,,,0
351000600100072290,-42.717019,-71.029092,2.5,5.20,,,,0
351000600100072291,-42.716734,-71.028519,2.57,4.80,,,,0
351000600100072292,-42.716449,-71.027948,2.39,4.05,,,,2
351000600100072293,-42.716163,-71.027375,2.57,3.46,GSW_SA,certificada,1.1575955,1
351000600100072294,-42.715877,-71.026802,2.46,2.26,,,,1
351000600100072295,-42.715591,-71.026227,2.46,2.78,,,,0
351000800100042853,-42.815457,-71.211447,9.11,19.63,GSW_SA,certificada,27.59425,0
351000800100042854,-42.815170,-71.210866,6.64,18.23,GSW_SA,certificada,13.620105,0
351000800100042856,-42.814611,-71.209745,4.7,18.81,GSW_SA,certificada,6.005444,0
351000800100042860,-42.813494,-71.207505,6.05,18.92,GSW_SA,certificada,10.986898,0
351000800100042861,-42.813212,-71.206936,3.62,17.63,GSW_SA,certificada,3.08123,0
351000800100042862,-42.812926,-71.206357,3.8,15.60,GSW_SA,certificada,3.5024006,0
351000800100042863,-42.812649,-71.205801,7.05,19.59,GSW_SA,certificada,15.611544,0
351000800100042864,-42.812366,-71.205230,6.31,19.38,GSW_SA,certificada,12.113362,0
351000800100042875,-42.809250,-71.198942,6.01,14.49,GSW_SA,certificada,10.818356,105
351000800100042876,-42.808969,-71.198378,6.61,15.57,GSW_SA,certificada,13.479578,105
351000800100042877,-42.808689,-71.197813,4.63,14.05,GSW_SA,certificada,5.7871356,82
351000800100042878,-42.808406,-71.197244,5.86,17.39,GSW_SA,certificada,10.197651,81
351000800100042892,-42.804423,-71.189194,8.92,14.81,,,,0
351000800100042893,-42.804137,-71.188617,4.93,9.65,GSW_SA,certificada,6.7506475,0
351000800100042894,-42.803852,-71.188039,2.83,11.20,GSW_SA,certificada,1.5487251,0
351000800100042895,-42.803567,-71.187465,4.4,14.04,GSW_SA,certificada,5.0978184,43
351000800100042896,-42.803282,-71.186890,5.22,15.85,GSW_SA,certificada,7.7510743,0
351000800100042897,-42.802998,-71.186316,7.05,9.23,,,,23
351000800100042898,-42.802712,-71.185737,6.94,16.07,,,,0
351000800100042906,-42.800425,-71.181113,3.8,16.68,,,,0
351000800100042907,-42.800138,-71.180531,7.58,11.13,GSW_SA,certificada,18.380789,0
351000800100042908,-42.799848,-71.179943,2.39,7.78,GSW_SA,certificada,0.9198619,0
351000800100042909,-42.799564,-71.179369,4.78,12.32,GSW_SA,certificada,6.259794,0
351000800100042910,-42.799275,-71.178783,4.59,13.93,GSW_SA,certificada,5.6641703,0
351000800100042911,-42.798988,-71.178203,4.51,11.44,GSW_SA,certificada,5.4221334,0
351000800100042912,-42.798700,-71.177619,3.02,7.26,GSW_SA,certificada,1.8701192,0
351000800100042913,-42.798415,-71.177045,2.68,12.28,GSW_SA,certificada,1.3161981,0
351000800100042914,-42.798131,-71.176472,7.05,16.14,GSW_SA,certificada,15.611544,12
351000800100042915,-42.797845,-71.175893,4.59,16.39,GSW_SA,certificada,5.6641703,18
351000800100042916,-42.797560,-71.175319,3.62,14.04,GSW_SA,certificada,3.08123,18
351000800100042919,-42.796701,-71.173585,7.43,14.70,,,,0
351000800100042920,-42.796413,-71.173000,8.14,15.51,,,,0
351000800100042921,-42.796123,-71.172411,4.18,12.34,GSW_SA,certificada,4.4787126,11
351000800100042922,-42.795837,-71.171836,3.77,8.98,,,,11
351000800100043044,-42.760677,-71.101057,3.58,4.12,,,,0
351000800100043045,-42.760391,-71.100481,2.87,3.01,,,,0
351000800100043046,-42.760105,-71.099905,2.76,3.13,,,,0
351000800100043047,-42.759819,-71.099329,2.98,3.98,,,,0
351000800100043048,-42.759533,-71.098754,3.36,3.68,,,,0
351000800100043049,-42.759247,-71.098178,3.21,3.56,,,,0
351000800100043050,-42.758960,-71.097602,2.8,3.35,,,,15
351000800100043051,-42.758673,-71.097025,3.43,5.43,,,,15
351000800100043053,-42.758101,-71.095873,2.98,6.65,,,,17
351000800100043054,-42.757816,-71.095301,2.8,5.45,,,,17
351000800100043055,-42.757529,-71.094726,2.87,5.62,,,,11
351000800100043056,-42.757243,-71.094151,4.4,9.00,,,,0
351000800100043057,-42.756957,-71.093575,4.51,10.24,GSW_SA,certificada,5.4221334,0
351000800100043058,-42.756671,-71.092999,2.57,8.81,,,,0
351000800100043059,-42.756385,-71.092427,3.54,9.54,,,,0
351000800100043060,-42.756100,-71.091855,3.06,7.72,,,,0
351000800100043061,-42.755816,-71.091284,7.39,2.30,,,,16
351000800100043062,-42.755529,-71.090708,2.95,2.24,,,,16
351000800100043063,-42.755242,-71.090132,2.68,1.51,,,,15
351000800100043065,-42.754669,-71.088981,2.68,1.83,,,,15
351000800100043066,-42.754383,-71.088405,2.91,1.29,,,,12
351000800100043067,-42.754097,-71.087830,2.72,0.96,,,,12
351000800100043068,-42.753810,-71.087255,3.21,0.86,GSW_SA,certificada,2.2214549,12
351000800100043069,-42.753524,-71.086679,3.51,1.17,,,,0
351000800100043070,-42.753237,-71.086103,3.39,1.28,GSW_SA,certificada,2.581844,12
351000800100043071,-42.752951,-71.085527,3.06,1.54,,,,12
351000800100043072,-42.752664,-71.084949,2.83,1.32,,,,5
351000800100043073,-42.752377,-71.084373,3.1,1.25,,,,0
351000800100043074,-42.752090,-71.083797,2.83,2.08,,,,0
351000800100043075,-42.751803,-71.083220,3.36,4.01,,,,4
351000800100043076,-42.751516,-71.082641,3.21,5.70,,,,0
351000800100043077,-42.751227,-71.082060,3.66,5.56,,,,0
351000800100043078,-42.750939,-71.081481,2.46,3.27,,,,0
351000800100043079,-42.750653,-71.080905,4.07,8.12,,,,0
351000800100043080,-42.750364,-71.080323,5.26,10.72,,,,0
351000800100043081,-42.750075,-71.079739,3.43,7.78,,,,1
351000800100043082,-42.749788,-71.079163,2.95,4.47,,,,1
351000800100043083,-42.749500,-71.078582,2.87,2.80,GSW_SA,certificada,1.6138946,2
351000800100043084,-42.749213,-71.078006,3.24,6.60,,,,5
351000800100043085,-42.748925,-71.077425,4.36,7.79,GSW_SA,certificada,4.982323,5
351000800100043086,-42.748637,-71.076844,3.13,4.83,GSW_SA,certificada,2.0698798,1
351000800100043087,-42.748350,-71.076268,3.43,5.78,,,,0
351000800100043088,-42.748062,-71.075688,4.66,4.61,,,,0
351000800100043089,-42.747775,-71.075111,3.24,6.68,,,,0
351000800100043090,-42.747487,-71.074530,4.29,7.17,GSW_SA,certificada,4.7833385,0
351000800100043109,-42.742058,-71.063614,2.8,1.10,,,,23
351000800100043113,-42.740339,-71.060151,6.94,6.31,,,,0
351000800100043114,-42.740050,-71.059570,3.32,6.42,,,,0
351000800100043115,-42.739763,-71.058990,4.55,10.42,,,,0
351000800100043116,-42.739474,-71.058406,4.48,10.13,,,,1
351000800100043117,-42.739186,-71.057827,3.69,7.94,,,,1
351000800100043118,-42.738901,-71.057253,2.8,8.18,,,,0
351000800100043119,-42.738615,-71.056678,5.11,7.62,GSW_SA,certificada,7.363632,0
351000800100043120,-42.738326,-71.056094,5.34,8.94,GSW_SA,certificada,8.184828,0
351000800100043121,-42.738037,-71.055510,3.36,4.68,,,,0
351000800100043122,-42.737750,-71.054933,2.61,3.87,,,,0
351000800100043123,-42.737465,-71.054359,2.57,2.58,,,,0
351000800100043124,-42.737179,-71.053784,2.76,2.94,,,,0
351000800100043125,-42.736892,-71.053208,3.1,4.96,,,,0
351000800100043126,-42.736606,-71.052631,3.1,5.38,,,,0
351000800100043127,-42.736320,-71.052055,2.61,5.00,,,,0
351000800100043128,-42.736033,-71.051479,3.47,4.51,,,,0
351000800100043129,-42.735746,-71.050900,2.53,4.13,,,,0
351000800100043130,-42.735459,-71.050322,4.44,8.36,,,,1
351000800100043143,-42.731723,-71.042806,3.21,5.90,,,,0
351000800100043147,-42.730567,-71.040478,3.73,5.10,GSW_SA,certificada,3.335451,0
351000800100043148,-42.730281,-71.039904,3.1,6.76,,,,0
351000800100043149,-42.729994,-71.039330,3.32,2.95,,,,0
351000800100043150,-42.729707,-71.038752,3.06,3.02,,,,0
351000800100043152,-42.729130,-71.037594,5.49,9.44,,,,0
351000800100043153,-42.728840,-71.037010,3.84,5.25,,,,0
351000800100043154,-42.728554,-71.036436,2.68,4.62,,,,2
351000800100043155,-42.728268,-71.035862,3.84,8.91,,,,2
351000800100043156,-42.727980,-71.035285,3.02,8.72,GSW_SA,certificada,1.8701192,0
351000800100043157,-42.727694,-71.034713,2.57,9.47,GSW_SA,certificada,1.1575955,0
351000800100043158,-42.727407,-71.034137,3.66,10.74,GSW_SA,certificada,3.1725235,0
351000800100043159,-42.727120,-71.033561,4.1,9.80,GSW_SA,certificada,4.263365,0
351000800100043160,-42.726834,-71.032988,2.76,13.91,GSW_SA,certificada,1.4378811,0
351000800100043161,-42.726551,-71.032424,6.72,13.38,GSW_SA,certificada,13.998305,0
351000800100043162,-42.726267,-71.031857,2.76,5.51,GSW_SA,certificada,1.4378811,0
351000800100043163,-42.725980,-71.031282,3.13,6.72,,,,0
351000800100043164,-42.725693,-71.030706,2.68,6.45,,,,0
351000800100043165,-42.725406,-71.030131,4.1,7.15,GSW_SA,certificada,4.263365,0
351000800100043166,-42.725118,-71.029552,3.73,6.99,GSW_SA,certificada,3.335451,0
351000800100043167,-42.724829,-71.028971,2.5,4.56,,,,0
351000800100043168,-42.724542,-71.028396,2.83,3.18,GSW_SA,certificada,1.5487251,0
351000800100043169,-42.724255,-71.027821,2.83,2.38,,,,0
351000800100043170,-42.723968,-71.027246,2.61,3.45,,,,0
351000800100043171,-42.723681,-71.026671,3.69,7.40,GSW_SA,certificada,3.2418568,0
351001100100041388,-42.823088,-71.213003,3.77,15.11,GSW_SA,certificada,3.4303582,0
351001100100041389,-42.822807,-71.212437,4.18,16.28,,,,0
351001100100041390,-42.822526,-71.211874,5.3,17.79,GSW_SA,certificada,8.038959,0
351001100100041391,-42.822246,-71.211310,5.34,19.50,GSW_SA,certificada,8.184828,0
351001100100041392,-42.821966,-71.210747,6.9,19.98,GSW_SA,certificada,14.86766,0
