archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191920,-42.585441,-71.515022,293626.2,5282153.5,892.7973,1,0,0.9082694,-1.23,0.33,2.09,4.83,5.76,14.96,0.30172712,1.9361333,0.14002897
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191929,-42.588016,-71.509893,294055.6,5281880.1,828.8957,1,0,0.96317524,-1.83,0.0,1.83,4.26,5.2,17.55,0.12986691,1.8086978,0.062869005
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191930,-42.588303,-71.509321,294103.5,5281849.6,829.52185,1,0,0.9601126,-1.34,0.07,1.49,3.85,4.86,11.20,0.17513949,1.8229251,0.08384291
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191931,-42.588592,-71.508747,294151.6,5281818.9,834.3668,1,0,0.98678696,-1.68,0.11,1.87,4.19,5.05,13.38,0.20007794,1.8908627,0.09519511
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191932,-42.588881,-71.508172,294199.7,5281788.2,843.20715,1,0,0.96586263,-1.9,0.29,2.8,6.51,7.86,19.11,0.24279155,2.1472578,0.11431267
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191934,-42.589465,-71.507016,294296.5,5281726.2,882.7059,1,0,0.9765767,-1.27,1.64,4.23,7.3,8.46,15.09,0.78879035,2.1683376,0.32587734
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191935,-42.589754,-71.506441,294344.6,5281695.5,891.7852,1,0,0.9506984,-1.08,0.03,1.19,3.59,4.83,9.17,0.23275793,1.776481,0.109858505
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191936,-42.590042,-71.505868,294392.6,5281664.9,893.51184,1,0,0.97786945,-0.74,1.01,3.29,5.65,6.4,13.28,0.76707554,1.8367242,0.31852028
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191964,-42.598124,-71.489844,295733.8,5280806.2,917.85156,1,0,0.96660954,-1.57,0.97,4.68,9.84,11.19,17.28,0.4700738,2.3091238,0.20944451
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191965,-42.598414,-71.489270,295781.9,5280775.4,924.1468,1,0,0.9556819,-1.94,0.11,2.32,5.61,7.82,5.74,0.16654855,2.3108017,0.07989933
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191966,-42.598705,-71.488694,295830.1,5280744.4,936.94635,1,0,0.96872836,-2.28,-0.44,1.16,3.22,4.04,8.80,0.011968388,0.95354134,0.005966314
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191967,-42.598994,-71.488122,295878.0,5280713.8,936.07306,1,0,0.98592484,-2.17,-0.03,2.02,4.26,5.05,8.66,0.12904364,1.5511706,0.06248318
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191968,-42.599282,-71.487550,295925.8,5280683.2,934.51013,1,0,0.98544925,-0.74,1.57,5.72,10.1,11.53,9.87,0.85532504,2.4015539,0.34792823
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191969,-42.599573,-71.486974,295974.0,5280652.3,947.2124,1,0,0.95537233,-2.95,-0.89,0.82,3.03,3.81,12.28,0.014982257,0.6365142,0.0074631236
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191970,-42.599862,-71.486399,296022.1,5280621.5,954.1891,1,0,0.94874424,-2.65,-0.67,1.04,3.18,4.0,13.06,0.016778855,0.7133735,0.008354314
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191971,-42.600150,-71.485827,296070.0,5280590.9,953.00824,1,0,0.9767243,-1.87,0.03,1.79,4.04,4.94,13.62,0.14628181,1.7063739,0.070528656
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191972,-42.600437,-71.485257,296117.7,5280560.4,946.3173,1,0,0.9848232,-0.48,2.32,5.01,7.63,8.53,10.09,1.0710773,2.0954492,0.41458705
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191973,-42.600724,-71.484686,296165.5,5280529.9,941.97894,1,0,0.9878364,-1.23,0.26,2.05,5.76,7.18,11.99,0.35808593,2.0877354,0.16392171
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191982,-42.603335,-71.479506,296599.0,5280252.4,1035.2113,1,0,0.9694046,8.72,17.07,20.63,24.26,25.16,18.95,4.4455237,3.1650927,0.8913106
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191986,-42.604488,-71.477214,296790.7,5280129.9,1041.5844,1,0,0.93679476,-1.42,0.29,2.13,4.97,6.02,12.73,0.33265856,1.9484061,0.1532254
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191987,-42.604775,-71.476643,296838.5,5280099.4,1037.6083,1,0,0.9799925,-1.49,-0.03,1.42,3.59,4.38,14.26,0.10987075,1.7293307,0.053452834
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191988,-42.605060,-71.476074,296886.1,5280069.1,1025.6969,1,0,0.9677519,-1.19,0.0,1.19,3.1,3.93,12.38,0.18202338,1.5109433,0.086990684
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191989,-42.605350,-71.475500,296934.2,5280038.4,1032.228,1,0,0.955983,-1.68,-0.03,1.64,4.34,5.31,10.00,0.10815292,1.9206694,0.052639507
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191990,-42.605640,-71.474924,296982.4,5280007.5,1044.2399,1,0,0.9408664,-3.03,-0.67,1.38,4.08,4.97,12.01,0.009657396,0.9119007,0.004817052
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191997,-42.607664,-71.470906,297318.5,5279792.3,1084.225,1,0,0.92654866,-1.42,-0.18,1.01,2.54,3.1,4.85,0.005291873,1.3557675,0.0026424371
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192061,-42.626124,-71.434239,300385.4,5277829.6,1164.6921,1,0,0.9122636,-2.17,0.22,2.77,6.25,7.41,17.12,0.2702272,2.1201706,0.12637846
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192062,-42.626415,-71.433661,300433.7,5277798.6,1179.6711,1,0,0.9484355,-2.54,-0.52,1.42,3.96,4.97,14.55,0.008993169,0.95083654,0.0044864845
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192063,-42.626705,-71.433084,300482.0,5277767.8,1191.1333,1,0,0.9419479,-2.84,-0.52,1.68,4.6,5.69,13.96,0.006845647,0.92165875,0.003416969
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192064,-42.626995,-71.432506,300530.3,5277736.9,1204.3925,1,0,0.94449824,-1.49,0.82,3.44,6.47,7.33,14.90,0.4527042,1.9218175,0.20254984
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192065,-42.627287,-71.431926,300578.7,5277706.0,1222.0697,1,0,0.9251053,-2.65,-0.63,1.19,3.48,4.26,15.04,0.012211871,0.7703381,0.0060873213
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192066,-42.627576,-71.431351,300626.9,5277675.2,1228.7659,1,0,0.9651872,-1.72,-0.22,1.23,3.18,3.96,10.91,0.0049371365,1.2608764,0.0024655221
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192067,-42.627863,-71.430776,300674.9,5277644.6,1230.8185,1,0,0.95291513,-1.64,-0.07,1.46,3.78,4.68,8.84,0.072899796,1.8698083,0.035793222
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192068,-42.628152,-71.430201,300723.0,5277613.9,1236.0522,1,0,0.93132913,-1.53,-0.22,1.04,2.65,3.25,7.63,0.027614972,1.1154143,0.013712545
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192069,-42.628440,-71.429625,300771.1,5277583.3,1240.7869,1,0,0.9298795,-1.27,-0.18,0.82,2.17,2.65,4.63,0.015686685,1.1780157,0.007812646
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192070,-42.628727,-71.429052,300819.0,5277552.8,1237.9955,1,0,0.94625235,-0.78,0.44,2.47,7.78,8.98,4.30,0.6095663,2.2559776,0.26269457
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192071,-42.629013,-71.428480,300866.8,5277522.4,1231.8116,1,0,0.9681025,0.71,8.64,14.15,18.01,19.05,9.42,1.9740711,2.8915026,0.6271687
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192072,-42.629298,-71.427909,300914.6,5277492.0,1222.7461,1,0,0.9683402,1.34,11.64,15.65,19.43,20.55,9.20,2.2450476,2.870657,0.6743622
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192073,-42.629586,-71.427336,300962.5,5277461.5,1221.9279,1,0,0.950581,1.27,10.07,14.71,18.27,19.35,9.83,2.1635876,2.8045964,0.66084135
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192074,-42.629872,-71.426763,301010.4,5277431.0,1220.2168,1,0,0.9190378,-1.27,0.18,1.68,3.66,4.3,8.04,0.25643483,1.5474098,0.120333485
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192078,-42.631021,-71.424468,301202.3,5277308.8,1220.8021,1,0,0.9609872,-1.53,-0.07,1.38,3.59,4.56,3.55,0.12549326,1.8500088,0.06081749
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192079,-42.631308,-71.423894,301250.2,5277278.3,1221.1934,1,0,0.96422094,-1.53,-0.11,1.34,3.18,3.85,2.97,0.061376132,1.2305918,0.030221699
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192080,-42.631596,-71.423320,301298.2,5277247.7,1221.9844,1,0,0.9568153,-1.31,0.03,1.42,3.29,4.04,4.40,0.21418512,1.5175849,0.10155437
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192081,-42.631883,-71.422746,301346.2,5277217.1,1225.1694,1,0,0.96348447,-1.49,-0.18,1.04,2.77,3.4,4.72,0.017630324,1.4261966,0.0087764
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192082,-42.632171,-71.422172,301394.2,5277186.6,1226.0365,1,0,0.96334314,-1.57,0.0,1.57,3.7,4.49,4.68,0.13097227,1.6457765,0.06338677
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192083,-42.632458,-71.421598,301442.2,5277156.0,1227.7651,1,0,0.9588852,-1.19,0.41,2.2,4.75,5.65,4.05,0.3704479,1.6902871,0.16907296
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192084,-42.632745,-71.421024,301490.2,5277125.4,1229.9491,1,0,0.9574884,-1.34,-0.18,0.93,2.43,3.07,2.04,0.016177747,1.5911314,0.008056228
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192085,-42.633032,-71.420451,301538.0,5277094.9,1227.4869,1,0,0.9680487,-1.31,-0.11,1.01,2.54,3.14,4.60,0.03406979,1.4345455,0.016890539
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192086,-42.633318,-71.419879,301585.9,5277064.5,1222.9739,1,0,0.9639105,-1.04,0.41,1.98,4.49,5.54,2.53,0.440812,1.7898494,0.19779469
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192087,-42.633605,-71.419306,301633.7,5277034.0,1221.2406,1,0,0.96472645,-0.59,0.74,3.89,8.53,9.62,2.82,0.75720054,2.2931933,0.31514806
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192088,-42.633893,-71.418732,301681.8,5277003.4,1224.9237,1,0,0.9648632,-1.46,0.03,1.57,3.85,4.75,8.23,0.17469406,1.7516489,0.08363886
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192089,-42.634182,-71.418155,301729.9,5276972.6,1235.4446,1,0,0.9554101,-2.43,-0.59,1.04,2.99,3.7,9.77,0.015132303,1.0337518,0.007537584
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192090,-42.634470,-71.417581,301778.0,5276942.0,1240.0518,1,0,0.9459137,-0.78,1.01,5.05,10.37,11.71,7.51,0.76930225,2.447604,0.3192784
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192091,-42.634755,-71.417010,301825.7,5276911.6,1231.9685,1,0,0.95653355,-1.19,0.37,2.09,4.9,5.99,15.06,0.33407205,1.8940045,0.15382358
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192092,-42.635043,-71.416436,301873.6,5276881.1,1234.6292,1,0,0.96363765,-1.19,0.44,2.58,11.75,13.51,14.35,0.36381915,2.626291,0.16631472
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192093,-42.635331,-71.415862,301921.7,5276850.4,1239.4556,1,0,0.9592099,-1.34,-0.11,1.16,2.99,3.78,9.19,0.07667956,1.6307601,0.037613697
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192094,-42.635619,-71.415288,301969.7,5276819.8,1242.5977,1,0,0.95945764,-1.31,-0.14,0.97,2.54,3.18,3.00,0.065829515,1.6232859,0.03237865
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192095,-42.635906,-71.414714,302017.6,5276789.2,1244.885,1,0,0.9607488,-1.38,-0.14,1.01,2.54,3.14,3.95,0.038123086,1.2438104,0.018880915
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192096,-42.636195,-71.414139,302065.6,5276758.5,1250.296,1,0,0.9639859,-1.64,-0.29,0.93,2.54,3.14,7.36,0.013393628,1.3517163,0.0066744275
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192097,-42.636483,-71.413565,302113.7,5276727.9,1255.5804,1,0,0.9629543,-1.94,-0.18,1.49,4.45,5.8,10.30,0.07099753,2.0324395,0.034875717
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192098,-42.636772,-71.412989,302161.8,5276697.1,1263.7913,1,0,0.9498845,-1.38,-0.22,0.82,2.24,2.8,8.19,0.01568708,1.2571692,0.007812842
