archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033580,-42.609241,-71.435787,300204.5,5279700.7,1174.772,1,0,0.9573634,-1.53,-0.14,1.23,3.14,3.89,8.89
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033581,-42.609530,-71.435214,300252.4,5279670.0,1178.6077,1,0,0.95297647,-1.42,-0.22,0.89,2.5,3.18,6.10
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033582,-42.609818,-71.434642,300300.2,5279639.4,1178.6361,1,0,0.9349363,-1.01,0.11,1.38,5.05,8.38,5.30
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033583,-42.610106,-71.434070,300348.1,5279608.8,1177.9937,1,0,0.94197035,-1.16,-0.07,1.01,2.73,3.7,2.65
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033610,-42.617891,-71.418616,301640.4,5278780.7,1194.5903,1,0,0.9588904,7.41,11.45,13.7,16.43,17.6,13.19
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033611,-42.618179,-71.418044,301688.3,5278750.0,1195.1143,1,0,0.95140886,6.77,10.11,12.2,14.6,15.5,15.63
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033612,-42.618466,-71.417472,301736.1,5278719.4,1190.9199,1,0,0.94951624,-1.61,-0.29,0.89,2.5,3.14,14.84
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033613,-42.618752,-71.416901,301783.8,5278689.0,1181.4875,1,0,0.94409484,-1.38,-0.14,1.04,2.73,3.44,9.80
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033614,-42.619039,-71.416330,301831.5,5278658.5,1173.5939,1,0,0.9370679,-1.27,-0.18,0.86,2.32,2.92,7.77
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033615,-42.619327,-71.415758,301879.4,5278627.9,1172.3282,1,0,0.92728055,-1.38,-0.18,0.89,2.43,2.99,2.63
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033616,-42.619615,-71.415184,301927.4,5278597.2,1176.5776,1,0,0.952164,-1.53,-0.11,1.23,3.1,3.81,7.16
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033617,-42.619905,-71.414609,301975.4,5278566.4,1183.9629,1,0,0.9583817,-1.53,-0.18,1.12,2.92,3.66,7.16
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033618,-42.620194,-71.414034,302023.5,5278535.6,1191.4053,1,0,0.9562968,-1.46,-0.07,1.27,3.22,4.0,8.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033619,-42.620484,-71.413459,302071.6,5278504.8,1199.8208,1,0,0.95709866,-1.49,-0.07,1.34,3.44,4.26,9.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033620,-42.620774,-71.412884,302119.7,5278473.9,1208.6965,1,0,0.9437488,-1.31,-0.03,1.27,3.18,3.96,10.32
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033621,-42.621064,-71.412308,302167.8,5278443.0,1220.36,1,0,0.92857254,-1.72,-0.26,1.16,3.07,3.81,12.89
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197102,-42.557639,-71.556797,290104.9,5285138.2,735.746,1,0,0.9824082,0.18,2.95,5.8,9.5,10.59,6.91
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197103,-42.557928,-71.556226,290152.7,5285107.5,734.6996,1,0,0.9436023,-1.31,0.48,2.54,5.99,7.33,2.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197104,-42.558217,-71.555655,290200.6,5285076.8,734.6423,1,0,0.96880484,4.38,5.84,7.75,11.9,13.4,3.73
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197105,-42.558508,-71.555082,290248.6,5285046.0,742.46295,1,0,0.97762436,0.44,3.74,6.17,9.65,10.78,8.59
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197106,-42.558799,-71.554508,290296.7,5285015.1,750.04913,1,0,0.9751289,-0.78,2.54,5.99,10.55,11.83,7.48
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197114,-42.561106,-71.549946,290679.0,5284770.2,725.9367,1,0,0.9551839,-0.74,0.89,2.92,5.5,6.25,11.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197115,-42.561395,-71.549375,290726.8,5284739.5,724.4433,1,0,0.9215431,-1.9,-0.22,1.42,3.78,4.71,5.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197177,-42.579306,-71.513861,293701.3,5282837.7,857.7723,1,0,0.95279557,-1.57,0.14,1.94,4.53,5.57,13.00
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197178,-42.579591,-71.513291,293749.0,5282807.4,850.2258,1,0,0.95115113,-2.69,-0.56,1.19,3.89,4.9,18.34
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197180,-42.580155,-71.512163,293843.5,5282747.5,799.93005,1,0,0.9537729,-1.38,0.78,3.55,8.08,9.36,16.14
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197181,-42.580444,-71.511589,293891.5,5282716.9,804.31525,1,0,0.9525729,-1.68,0.26,2.35,5.16,6.17,2.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197182,-42.580731,-71.511017,293939.4,5282686.3,804.35425,1,0,0.98610556,-0.14,2.73,5.95,8.79,9.73,3.03
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197183,-42.581019,-71.510445,293987.3,5282655.8,805.085,1,0,0.9854666,-0.86,0.63,2.77,5.8,6.85,8.38
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197186,-42.581893,-71.508713,294132.3,5282562.9,856.1135,1,0,0.9162381,-2.65,-0.37,1.68,4.34,5.12,17.93
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197187,-42.582178,-71.508144,294179.9,5282532.7,844.6283,1,0,0.9846589,-2.02,0.03,2.02,5.35,6.43,19.60
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197188,-42.582465,-71.507573,294227.8,5282502.2,842.99414,1,0,0.9669052,4.0,6.51,8.83,12.35,13.4,14.61
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197189,-42.582757,-71.506995,294276.1,5282471.2,861.1579,1,0,0.9811158,-1.34,0.03,1.38,3.29,4.0,9.41
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197190,-42.583042,-71.506426,294323.8,5282440.9,851.06244,1,0,0.98424894,3.07,6.32,9.21,12.8,13.77,19.02
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197191,-42.583328,-71.505856,294371.5,5282410.5,843.64343,1,0,0.9625515,-2.32,-0.11,2.02,5.35,6.7,19.69
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197192,-42.583617,-71.505282,294419.5,5282379.8,849.8846,1,0,0.981256,-0.82,1.79,4.19,8.01,9.65,19.39
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197194,-42.584202,-71.504127,294516.3,5282317.7,887.86096,1,0,0.9867037,-1.6,0.48,2.65,5.35,6.4,9.48
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197195,-42.584491,-71.503553,294564.3,5282287.0,893.00415,1,0,0.98357975,-1.6,0.03,1.68,4.23,5.09,9.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197196,-42.584781,-71.502978,294612.4,5282256.2,903.116,1,0,0.9858233,-2.5,-0.26,1.64,4.15,5.16,10.55
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197197,-42.585071,-71.502403,294660.5,5282225.3,911.7671,1,0,0.9826982,-2.2,-0.14,1.72,3.96,4.75,11.10
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197198,-42.585362,-71.501828,294708.7,5282194.5,922.6238,1,0,0.9562175,-2.17,-0.48,0.97,2.92,3.66,10.31
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197199,-42.585652,-71.501254,294756.8,5282163.7,929.7529,1,0,0.97661024,-1.6,0.11,1.79,4.23,5.09,9.05
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197200,-42.585940,-71.500682,294804.7,5282133.0,930.4245,1,0,0.98487854,4.3,5.91,7.45,9.58,10.29,8.44
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197210,-42.588820,-71.494970,295282.8,5281827.0,903.29095,1,0,0.963619,-0.89,0.86,2.77,5.8,6.7,12.86
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197211,-42.589112,-71.494394,295331.0,5281796.0,918.9121,1,0,0.9789957,-2.17,-0.18,1.49,3.81,4.9,16.27
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197212,-42.589405,-71.493817,295379.3,5281764.9,936.04004,1,0,0.9808922,-2.43,-0.07,2.17,5.76,6.92,16.70
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197213,-42.589697,-71.493241,295427.6,5281733.9,950.2144,1,0,0.98290634,-1.38,0.63,2.5,5.27,6.17,13.07
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197214,-42.589988,-71.492666,295475.7,5281702.9,959.97485,1,0,0.97763425,-1.27,0.22,1.75,3.78,4.45,8.32
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197215,-42.590278,-71.492092,295523.8,5281672.1,967.38196,1,0,0.983241,-2.77,-0.63,1.08,3.25,4.08,9.92
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197216,-42.590566,-71.491520,295571.6,5281641.4,966.04535,1,0,0.9800413,-1.68,0.0,1.64,4.04,4.86,9.48
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197219,-42.591433,-71.489803,295715.4,5281549.3,970.6835,1,0,0.96668595,-1.34,-0.11,1.04,2.69,3.4,3.76
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197222,-42.592302,-71.488082,295859.4,5281457.0,985.71423,1,0,0.95804006,-1.94,-0.18,1.46,3.48,4.15,6.05
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197225,-42.593170,-71.486360,296003.5,5281364.7,1001.2707,1,0,0.97531533,-1.64,0.14,1.94,4.3,5.2,14.01
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197226,-42.593460,-71.485787,296051.5,5281334.0,1005.02264,1,0,0.9542217,-1.98,-0.14,1.68,4.19,5.2,18.01
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197227,-42.593749,-71.485213,296099.5,5281303.2,1011.1621,1,0,0.9849135,-2.09,-0.11,1.64,4.23,5.31,18.31
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197228,-42.594039,-71.484639,296147.6,5281272.5,1017.38654,1,0,0.9584746,-2.05,-0.33,1.27,3.93,5.09,19.51
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197230,-42.594615,-71.483494,296243.4,5281211.2,1017.4166,1,0,0.98213696,10.97,16.39,19.76,22.72,23.7,19.70
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197231,-42.594904,-71.482919,296291.5,5281180.5,1024.7842,1,0,0.9805327,-3.18,-0.48,1.83,4.49,5.46,13.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197232,-42.595193,-71.482346,296339.4,5281149.8,1027.4172,1,0,0.97457194,6.25,8.46,10.52,13.14,14.15,13.87
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197233,-42.595483,-71.481771,296387.6,5281118.9,1037.7599,1,0,0.96636647,6.32,8.61,10.67,13.55,14.56,14.73
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197234,-42.595774,-71.481195,296435.8,5281088.0,1050.6055,1,0,0.98036444,4.75,6.88,9.28,13.32,15.61,16.36
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197235,-42.596067,-71.480616,296484.3,5281056.9,1071.687,1,0,0.9546588,-2.32,-0.29,1.53,4.11,5.05,13.20
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197236,-42.596356,-71.480042,296532.3,5281026.2,1076.3549,1,0,0.95211256,-1.64,-0.29,0.89,2.43,2.99,7.24
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197237,-42.596641,-71.479473,296579.9,5280995.9,1066.1458,1,0,0.9513484,-1.23,-0.03,1.12,4.45,7.26,9.87
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197238,-42.596928,-71.478902,296627.7,5280965.4,1061.1548,1,0,0.9632815,-2.13,-0.37,1.19,3.4,4.45,18.35
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197239,-42.597217,-71.478328,296675.7,5280934.7,1066.2418,1,0,0.98835576,-1.08,1.12,3.74,6.73,7.75,17.23
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197240,-42.597506,-71.477753,296723.8,5280903.9,1073.3505,1,0,0.982818,-1.75,-0.11,1.46,3.51,4.49,13.60
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197241,-42.597795,-71.477180,296771.8,5280873.2,1078.4197,1,0,0.9490395,-1.68,0.26,2.32,5.05,6.1,12.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197242,-42.598083,-71.476607,296819.7,5280842.6,1079.1061,1,0,0.96831065,4.53,6.66,8.91,11.68,12.65,12.06
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197246,-42.599240,-71.474311,297011.9,5280719.7,1102.2917,1,0,0.96384823,1.49,9.36,13.17,17.22,18.23,13.28
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197248,-42.599815,-71.473169,297107.4,5280658.6,1095.0151,1,0,0.96890616,7.33,13.66,17.7,20.51,21.49,11.32
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197249,-42.600102,-71.472597,297155.2,5280628.1,1092.3658,1,0,0.90970826,12.09,18.19,21.45,24.41,25.34,14.39
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197250,-42.600389,-71.472026,297203.0,5280597.5,1089.583,1,0,0.96161187,-1.04,0.44,3.63,18.27,20.1,18.95
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197251,-42.600676,-71.471455,297250.8,5280567.0,1085.7109,1,0,0.95954114,-1.19,0.0,1.27,3.51,4.6,11.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197252,-42.600965,-71.470883,297298.7,5280536.4,1086.8949,1,0,0.9635854,-1.79,-0.37,0.86,2.5,3.14,3.74
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197253,-42.601253,-71.470310,297346.6,5280505.7,1087.3821,1,0,0.9687951,-1.46,-0.14,1.12,2.84,3.55,5.29
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197254,-42.601539,-71.469741,297394.3,5280475.3,1080.102,1,0,0.973127,-1.53,-0.07,1.23,3.44,4.53,9.14
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197255,-42.601827,-71.469169,297442.1,5280444.7,1077.2026,1,0,0.96871936,-1.64,-0.07,1.46,3.85,4.82,7.00
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197256,-42.602403,-71.468025,297537.8,5280383.4,1078.3069,1,0,0.9646136,-1.34,-0.22,0.82,2.24,2.84,7.51
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197257,-42.602690,-71.467456,297585.4,5280353.0,1069.7926,1,0,0.98442435,-1.68,-0.14,1.23,3.25,4.56,8.56
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197258,-42.602976,-71.466886,297633.1,5280322.6,1061.4999,1,0,0.9794035,-0.52,1.04,3.44,5.57,6.25,5.68
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197259,-42.603263,-71.466316,297680.8,5280292.1,1057.4996,1,0,0.9482992,-1.04,-0.03,0.93,2.39,2.99,4.67
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197260,-42.603551,-71.465744,297728.7,5280261.4,1057.488,1,0,0.9799348,-0.89,0.33,1.75,5.09,6.36,4.88
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197261,-42.603842,-71.465169,297776.8,5280230.6,1066.1465,1,0,0.9587285,-2.02,-0.44,0.97,2.84,3.55,5.24
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197262,-42.604130,-71.464597,297824.6,5280199.9,1066.9729,1,0,0.98511165,-1.23,0.07,1.46,3.36,4.04,5.49
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197263,-42.604418,-71.464025,297872.5,5280169.3,1065.9244,1,0,0.9785722,-1.08,0.26,1.64,3.63,4.38,9.84
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197264,-42.604706,-71.463454,297920.3,5280138.6,1065.3987,1,0,0.9429138,-1.53,-0.11,1.31,3.44,4.41,11.32
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197265,-42.604995,-71.462881,297968.2,5280107.9,1068.303,1,0,0.92975026,-2.28,-0.56,0.89,2.77,3.48,8.13
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197266,-42.605285,-71.462307,298016.2,5280077.1,1075.2866,1,0,0.9512807,-1.68,-0.29,1.01,2.8,3.44,7.00
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197267,-42.605571,-71.461738,298063.8,5280046.7,1065.5426,1,0,0.9118704,-1.19,0.11,1.53,3.96,5.01,9.44
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197268,-42.605860,-71.461165,298111.7,5280016.0,1067.3665,1,0,0.94002515,-1.31,-0.07,1.08,2.8,3.51,7.69
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197275,-42.607883,-71.457157,298447.1,5279800.9,1086.1782,1,0,0.93832135,-1.27,-0.07,1.08,2.69,3.29,4.74
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197277,-42.608460,-71.456012,298542.9,5279739.5,1088.8502,1,0,0.9401804,-1.31,-0.14,0.97,2.58,3.25,6.12
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197278,-42.608749,-71.455440,298590.8,5279708.8,1090.4801,1,0,0.94516826,-1.34,-0.07,1.16,2.95,3.7,5.25
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197279,-42.609039,-71.454866,298638.8,5279678.0,1096.3949,1,0,0.919161,-1.79,0.03,1.83,4.41,5.31,13.55
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197287,-42.611932,-71.449131,299118.5,5279370.3,1140.5125,1,0,0.9621026,-1.49,-0.11,1.27,3.25,4.04,8.08
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197288,-42.612222,-71.448557,299166.5,5279339.5,1145.8446,1,0,0.9663269,-1.83,-0.33,1.04,2.84,3.59,8.71
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197289,-42.612511,-71.447982,299214.6,5279308.7,1151.9675,1,0,0.95890653,-1.72,-0.26,1.08,2.92,3.66,8.17
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197290,-42.612801,-71.447408,299262.6,5279278.0,1157.0485,1,0,0.96987647,-1.75,-0.33,0.89,2.5,3.18,4.79
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197291,-42.613089,-71.446836,299310.5,5279247.3,1157.1302,1,0,0.94313985,-1.16,0.11,1.46,4.11,5.09,1.63
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197292,-42.613378,-71.446262,299358.5,5279216.6,1160.9263,1,0,0.9266328,-2.17,-0.52,0.89,2.58,3.18,2.94
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197326,-42.623157,-71.426769,300988.5,5278176.7,1142.3346,1,0,0.94823205,-1.23,0.07,1.42,3.51,4.53,4.91
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197327,-42.623444,-71.426195,301036.5,5278146.1,1144.249,1,0,0.9628981,-1.79,-0.33,1.01,2.77,3.48,2.89
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197328,-42.623732,-71.425621,301084.5,5278115.6,1145.0797,1,0,0.96111304,-1.27,0.07,1.46,4.19,5.39,5.20
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197329,-42.624019,-71.425047,301132.5,5278085.0,1147.6412,1,0,0.96594,-1.72,-0.26,1.08,2.95,3.74,6.36
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197330,-42.624307,-71.424472,301180.6,5278054.3,1151.4657,1,0,0.9569888,-1.68,0.22,2.28,5.39,6.7,15.07
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197331,-42.624598,-71.423893,301228.9,5278023.4,1168.1135,1,0,0.95288044,-1.38,-0.07,1.23,3.25,4.11,14.13
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197334,-42.625463,-71.422169,301373.1,5277931.5,1181.7627,1,0,0.9364473,-1.57,0.07,1.72,4.04,4.94,10.56
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197335,-42.625751,-71.421594,301421.2,5277900.8,1187.824,1,0,0.94539464,-1.83,0.03,1.94,4.86,6.06,16.56
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197336,-42.626040,-71.421018,301469.3,5277870.1,1195.0172,1,0,0.96300125,-2.65,-0.59,1.19,3.66,4.6,13.98
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197337,-42.626328,-71.420443,301517.4,5277839.4,1201.9083,1,0,0.96466345,-1.38,0.26,2.13,5.42,6.62,10.80
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197338,-42.626617,-71.419868,301565.5,5277808.7,1206.9521,1,0,0.9655018,-1.79,-0.29,1.12,2.92,3.59,5.76
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197339,-42.626904,-71.419294,301613.4,5277778.2,1207.9451,1,0,0.9626638,-1.49,-0.14,1.16,2.95,3.63,5.00
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197340,-42.627192,-71.418720,301661.4,5277747.6,1210.806,1,0,0.95189035,-1.53,0.0,1.49,3.4,4.04,4.42
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197341,-42.627479,-71.418147,301709.4,5277717.0,1210.9456,1,0,0.9589238,-1.42,-0.11,1.16,3.03,3.81,4.09
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197342,-42.627766,-71.417573,301757.3,5277686.5,1213.2185,1,0,0.9560066,-1.79,-0.29,1.08,2.88,3.59,6.09
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197343,-42.628054,-71.416998,301805.4,5277655.8,1218.1641,1,0,0.962635,-1.42,0.07,1.6,3.89,4.75,6.73
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197344,-42.628343,-71.416424,301853.4,5277625.1,1222.975,1,0,0.96497524,-1.75,-0.33,0.97,2.69,3.33,5.39
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197345,-42.628631,-71.415849,301901.4,5277594.5,1227.1562,1,0,0.9605023,-1.42,-0.14,1.08,2.88,3.59,6.43
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197346,-42.628919,-71.415275,301949.5,5277563.8,1233.2848,1,0,0.95107454,-1.57,0.0,1.6,3.7,4.45,7.82
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197347,-42.629208,-71.414699,301997.6,5277533.1,1241.6802,1,0,0.95842934,-1.94,-0.26,1.27,3.4,4.26,8.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197348,-42.629497,-71.414124,302045.7,5277502.4,1248.598,1,0,0.9196135,-1.38,-0.14,1.04,2.62,3.21,6.52
