sitio,shot,este,norte,rh95,cover,pai,NDVI,EVI,NDMI,NBR
Bosque,334320100400258221,291953.7,5272493.8,10.89,0.72147775,2.559414,0.9112450480461121,0.6162766814231873,0.4020872414112091,0.6916959285736084
Bosque,334320100400258227,292240.4,5272310.5,7.85,0.550818,1.6015948,0.8624964952468872,0.46277570724487305,0.24988549947738647,0.558305025100708
Bosque,334320100400258228,292288.4,5272279.8,9.01,0.6179731,1.9259758,0.8751472234725952,0.4832767844200134,0.2583719491958618,0.5552189350128174
Bosque,334320100400258229,292336.3,5272249.2,4.75,0.20365563,0.45550892,0.7823085188865662,0.48113808035850525,0.2108512818813324,0.48562029004096985
Bosque,334320100400258250,293354.3,5271601.9,5.95,0.17958272,0.3959306,0.8365325331687927,0.5136590600013733,0.28755122423171997,0.5672569274902344
Bosque,334320100400258263,293977.1,5271203.5,13.92,0.77763265,3.0112572,0.8210820555686951,0.5479350686073303,0.30218932032585144,0.588354229927063
Bosque,334320100400258266,294121.1,5271111.3,3.36,0.0028343715,0.005676801,0.9289674758911133,0.6851881146430969,0.4640728533267975,0.7460412383079529
Bosque,334320100400258283,294931.7,5270590.9,23.61,0.8616062,3.9647136,0.8990604877471924,0.521797776222229,0.38319647312164307,0.6815218329429626
Bosque,334320100400258295,295502.1,5270224.6,14.93,0.89095306,4.4451604,0.9250370860099792,0.6603802442550659,0.4615343511104584,0.7475063800811768
Bosque,334320200400263202,288477.9,5274169.0,19.57,0.81163496,3.3435361,0.8462927341461182,0.5194119811058044,0.3141457438468933,0.6263318657875061
Bosque,334320200400263203,288524.7,5274138.8,21.26,0.90675455,4.7584147,0.9199783802032471,0.5878655910491943,0.38564082980155945,0.6978327035903931
Bosque,334320200400263209,288809.1,5273956.4,19.57,0.85587585,3.8814268,0.8688040971755981,0.49288687109947205,0.294575572013855,0.6020879149436951
Bosque,334320200400263218,289236.8,5273682.5,2.02,0.017038738,0.034371406,0.8255975842475891,0.4086906313896179,0.30376243591308594,0.6020230650901794
Bosque,334320200400263220,289332.6,5273621.4,6.47,0.35247174,0.8693844,0.7481341361999512,0.4015273451805115,0.26310309767723083,0.5296955108642578
Bosque,334320200400263230,289816.4,5273314.8,10.4,0.6570607,2.1419365,0.7536625862121582,0.43110671639442444,0.16708561778068542,0.4405360817909241
Bosque,334320200400263233,289962.8,5273222.5,4.9,0.026203677,0.053106867,0.7766497731208801,0.46861565113067627,0.24027211964130402,0.5092549920082092
Bosque,334320200400263235,290059.9,5273161.2,3.18,0.05159629,0.10595261,0.7603185176849365,0.44928133487701416,0.20900124311447144,0.4664733111858368
Bosque,334320200400263239,290251.7,5273039.1,8.57,0.58118767,1.7416021,0.8523638248443604,0.5167150497436523,0.28133779764175415,0.5758848786354065
Bosque,334320200400263242,290395.4,5272947.6,5.2,0.18269958,0.40353653,0.8293968439102173,0.48823437094688416,0.2489471435546875,0.5512328743934631
Bosque,334320200400263243,290443.2,5272917.2,7.03,0.37771368,0.9489502,0.8185663819313049,0.46165376901626587,0.22935788333415985,0.5302495360374451
Bosque,334320200400263258,291167.0,5272458.4,3.59,0.012723634,0.025610695,0.8355410099029541,0.4894650876522064,0.2610688805580139,0.5570380687713623
Bosque,334320200400263262,291358.4,5272336.6,20.36,0.68947953,2.340916,0.9144859313964844,0.5242086052894592,0.3636541962623596,0.672893226146698
Bosque,334320200400263263,291405.9,5272306.2,21.41,0.5553304,1.6216419,0.8398807644844055,0.4743262827396393,0.2933407425880432,0.5881490707397461
Bosque,334320200400263270,291742.1,5272092.5,7.03,0.5634974,1.6587592,0.8676624298095703,0.4982092082500458,0.2791248559951782,0.5900186896324158
Bosque,334320200400263272,291838.9,5272031.2,23.16,0.90959513,4.8208528,0.8613394498825073,0.4960547089576721,0.3184818923473358,0.6234776973724365
Bosque,334320200400263274,291935.8,5271969.8,18.82,0.8058789,3.283105,0.8783897161483765,0.5100145936012268,0.34140247106552124,0.6307650208473206
Bosque,334320200400263275,291984.4,5271939.1,13.54,0.90595174,4.7411213,0.8718583583831787,0.5034120082855225,0.3198715150356293,0.6106870174407959
Bosque,334320200400263277,292079.8,5271878.2,25.9,0.8871585,4.37387,0.8687015771865845,0.5082961916923523,0.33297860622406006,0.6233873963356018
Bosque,334320200400263279,292176.4,5271816.8,21.59,0.7220645,2.5631218,0.846133291721344,0.4813777506351471,0.29670441150665283,0.5870637893676758
Bosque,334320200400263280,292225.0,5271786.1,27.28,0.8902489,4.429812,0.8886122107505798,0.5497766137123108,0.3845439553260803,0.6718879342079163
Bosque,334320200400263281,292273.8,5271755.3,16.88,0.39201266,0.9954691,0.8321021795272827,0.4534418284893036,0.26984575390815735,0.573931097984314
Bosque,334320200400263282,292322.2,5271724.6,25.07,0.7214082,2.5583932,0.889512300491333,0.5136816501617432,0.3308076858520508,0.6330888271331787
Bosque,334320200400263285,292468.2,5271632.2,25.67,0.8996693,4.6106954,0.8931198120117188,0.5263269543647766,0.3396573066711426,0.6279618144035339
Bosque,334320200400263304,293387.9,5271048.1,3.18,0.08118673,0.1693514,0.7773532271385193,0.46557867527008057,0.1801597625017166,0.4268992841243744
Bosque,334320200400263320,294151.9,5270559.1,13.4,0.61214596,1.8953965,0.860772967338562,0.5173689723014832,0.28401732444763184,0.5731218457221985
Bosque,334320200400263322,294247.7,5270497.8,14.67,0.76853836,2.930051,0.7814809679985046,0.4657839238643646,0.19375787675380707,0.4612102508544922
Bosque,334320200400263325,294391.2,5270406.0,13.69,0.8217655,3.4545496,0.9026471376419067,0.6040213108062744,0.3828090727329254,0.6775549054145813
Bosque,334320200400263327,294487.1,5270344.8,14.29,0.807463,3.2995555,0.8817592263221741,0.6021838784217834,0.374714195728302,0.6556966304779053
Bosque,334320300400258248,287531.6,5274038.4,11.86,0.5168669,1.4555335,0.9099904298782349,0.6868268251419067,0.4035845100879669,0.712761640548706
Bosque,334320300400258249,287579.5,5274007.8,12.91,0.88206863,4.284811,0.9252123236656189,0.7602517604827881,0.44936603307724,0.744597852230072
Bosque,334320300400258251,287675.4,5273946.7,16.2,0.8740144,4.151831,0.8911961317062378,0.6477601528167725,0.3703504800796509,0.6863113045692444
Bosque,334320300400258253,287771.3,5273885.5,11.0,0.9055597,4.7324514,0.9145386219024658,0.7230368256568909,0.41606828570365906,0.7185534238815308
Bosque,334320300400258259,288055.9,5273702.9,26.38,0.92465544,5.1886435,0.9089643955230713,0.6261549592018127,0.38947969675064087,0.6902543902397156
Bosque,334320300400258260,288104.0,5273672.2,14.33,0.42757496,1.1160823,0.7968654036521912,0.4671133756637573,0.28133976459503174,0.5866388082504272
Bosque,334320300400258267,288438.6,5273458.5,23.84,0.90911037,4.8097677,0.8564987778663635,0.5306110978126526,0.33118948340415955,0.6267526149749756
Bosque,334320300400258275,288816.0,5273215.5,8.57,0.5736562,1.7058933,0.8937805891036987,0.4981040954589844,0.31724730134010315,0.626768171787262
Bosque,334320300400258279,289007.7,5273093.3,5.57,0.31574503,0.7589948,0.9207281470298767,0.544209897518158,0.36426684260368347,0.667239248752594
Bosque,334320300400258280,289055.6,5273062.8,6.84,0.54634833,1.5815858,0.906610369682312,0.5402235388755798,0.34888729453086853,0.6475922465324402
Bosque,334320300400258282,289151.8,5273001.6,12.23,0.79117745,3.1364894,0.7222740650177002,0.4358832538127899,0.20237606763839722,0.45741477608680725
Bosque,334320300400258290,289541.8,5272755.7,8.64,0.3159729,0.7596612,0.8161656856536865,0.49432721734046936,0.25850117206573486,0.5414626598358154
Bosque,334320300400258293,289684.9,5272664.3,6.4,0.3454345,0.8477516,0.7534250617027283,0.4495660960674286,0.17985613644123077,0.45889171957969666
Bosque,334320300400258294,289733.2,5272633.6,4.97,0.05355314,0.11008365,0.8270283341407776,0.46720701456069946,0.24232548475265503,0.5322234630584717
Bosque,334320300400258305,290261.2,5272297.8,8.01,0.28195173,0.6625459,0.7947877049446106,0.45655515789985657,0.21101905405521393,0.5085532069206238
Bosque,334320300400258310,290504.4,5272144.4,11.26,0.75921196,2.8507478,0.7779013514518738,0.4503434896469116,0.22938530147075653,0.5107044577598572
Bosque,334320300400258319,290939.8,5271869.0,27.73,0.9129048,4.8958387,0.8974744081497192,0.47913938760757446,0.32718944549560547,0.6384274959564209
Bosque,334320300400258320,290987.5,5271838.6,22.27,0.7408106,2.7030704,0.8566067218780518,0.5042564868927002,0.2956562638282776,0.579978346824646
Bosque,334320300400258324,291178.9,5271716.7,19.95,0.82456833,3.4862726,0.8969094157218933,0.5447932481765747,0.37960588932037354,0.6697882413864136
Bosque,334320300400258328,291372.7,5271594.2,18.9,0.74487007,2.734724,0.8972505927085876,0.5487968921661377,0.36614567041397095,0.6594946384429932
Bosque,334320300400258330,291469.4,5271533.0,17.81,0.81049234,3.3312962,0.8610448837280273,0.5390260815620422,0.35805806517601013,0.651606559753418
Bosque,334320300400258332,291565.8,5271471.9,24.51,0.910078,4.83137,0.8282545804977417,0.4804835319519043,0.292117714881897,0.5798249840736389
Bosque,334320300400258333,291614.5,5271441.2,14.86,0.8369592,3.6334114,0.8967182636260986,0.5794463157653809,0.37257227301597595,0.6627728343009949
Bosque,334320300400258335,291711.3,5271379.9,24.81,0.80630225,3.2873933,0.905113935470581,0.5644733905792236,0.3994585871696472,0.6919857859611511
Bosque,334320300400258338,291857.8,5271287.7,5.5,0.062162533,0.12836097,0.9202301502227783,0.6285831928253174,0.42567840218544006,0.7222006916999817
Bosque,334320300400258339,291905.6,5271257.2,18.11,0.7027084,2.4281268,0.8338800668716431,0.4704292118549347,0.29090526700019836,0.5964977741241455
Bosque,334320300400258340,291954.6,5271226.4,4.19,0.0109641235,0.022049453,0.9035834074020386,0.6028262376785278,0.39599576592445374,0.6853606700897217
Bosque,334320300400258343,292099.5,5271134.5,16.76,0.89848214,4.586731,0.9184921979904175,0.6190459728240967,0.40966859459877014,0.7047880291938782
Bosque,334320300400258345,292196.7,5271073.1,8.9,0.4693638,1.2678022,0.8477898240089417,0.5097911357879639,0.25335636734962463,0.546649694442749
Bosque,334320300400258346,292244.9,5271042.4,9.69,0.5286847,1.5051115,0.8323352336883545,0.5041100978851318,0.25715672969818115,0.544062614440918
Bosque,334320300400258347,292293.3,5271011.7,5.42,0.12404004,0.26488605,0.8094825148582458,0.5057727694511414,0.2526465058326721,0.5217782855033875
Bosque,334320300400258350,292437.8,5270919.8,6.43,0.16195421,0.35339445,0.5229800343513489,0.3831471800804138,0.23548606038093567,0.46186912059783936
Bosque,334320300400258363,293064.9,5270521.0,10.63,0.54872197,1.5920892,0.775977373123169,0.5192752480506897,0.26060059666633606,0.5215191841125488
Bosque,334320300400258365,293162.1,5270459.5,2.76,0.053193778,0.10932436,0.23315580189228058,0.14784599840641022,-0.09025932103395462,0.031738266348838806
Bosque,334320300400258366,293210.2,5270428.8,3.55,0.11252244,0.23875724,0.4426528215408325,0.294267475605011,-0.02163623459637165,0.15123732388019562
Bosque,334320500400258177,287244.1,5273192.6,12.64,0.3214985,0.7759407,0.8645741939544678,0.5184522867202759,0.31368565559387207,0.6219169497489929
Bosque,334320500400258178,287292.7,5273161.9,12.68,0.42366374,1.1025636,0.8545535802841187,0.5855157375335693,0.32044023275375366,0.6122170686721802
Bosque,334320500400258181,287439.0,5273069.7,5.35,0.09199639,0.19302522,0.8977609276771545,0.6788392066955566,0.37197059392929077,0.6632526516914368
Bosque,334320500400258182,287487.0,5273039.2,6.02,0.31479046,0.75625384,0.7920584082603455,0.5118820667266846,0.2307620346546173,0.5321887731552124
Bosque,334320500400258183,287534.8,5273008.7,12.23,0.82111406,3.4488244,0.9219356179237366,0.7174555063247681,0.4496074318885803,0.7379431128501892
Bosque,334320500400258198,288231.8,5272556.7,6.21,0.4044814,1.0370263,0.893157958984375,0.5148025751113892,0.3264559507369995,0.6218839883804321
Bosque,334320500400258199,288279.8,5272526.2,2.24,0.037374955,0.07618435,0.8583511114120483,0.47062429785728455,0.30816712975502014,0.6026989817619324
Bosque,334320500400258200,288327.8,5272495.7,6.92,0.350656,0.8638416,0.8766511678695679,0.4946437478065491,0.290826678276062,0.5942972302436829
Bosque,334320500400258201,288375.8,5272465.2,2.2,0.028154744,0.057118353,0.8481749296188354,0.4896821975708008,0.2586701214313507,0.5633957386016846
Bosque,334320500400258202,288423.8,5272434.7,2.09,0.007788668,0.015638389,0.798882246017456,0.46126237511634827,0.1997685730457306,0.5082358121871948
Bosque,334320500400258203,288471.8,5272404.2,2.17,0.039253622,0.08009156,0.7548251748085022,0.5411011576652527,0.197833850979805,0.4955783486366272
Bosque,334320500400258204,288519.8,5272373.7,2.02,0.034539122,0.07030087,0.6013367772102356,0.4428679347038269,0.054651275277137756,0.3418007791042328
Bosque,334320500400258205,288567.9,5272343.1,2.02,0.02020005,0.040814217,0.6302115321159363,0.47790008783340454,0.07009939849376678,0.35237789154052734
Bosque,334320500400258206,288615.8,5272312.6,2.02,0.002939198,0.005887062,0.6360138654708862,0.4812183976173401,0.07902571558952332,0.3480032682418823
Bosque,334320500400258207,288663.8,5272282.1,2.05,0.023135789,0.046815895,0.5348280668258667,0.3657296299934387,-0.05191534012556076,0.21357525885105133
Bosque,334320500400258208,288711.8,5272251.6,1.98,0.022856055,0.046243247,0.5653805136680603,0.3935973644256592,-0.023624219000339508,0.23662526905536652
Bosque,334320500400258209,288759.8,5272221.1,2.05,0.03118497,0.06336435,0.5548598766326904,0.37681716680526733,-0.042943768203258514,0.21604320406913757
Bosque,334320500400258210,288807.8,5272190.6,2.13,0.018539242,0.03742691,0.5248664617538452,0.3328638970851898,-0.06226997822523117,0.1798635870218277
Bosque,334320500400258211,288855.8,5272160.1,6.13,0.18491574,0.4089806,0.6380308270454407,0.3936349153518677,0.10915785282850266,0.35384401679039
Bosque,334320500400258214,289003.2,5272067.7,2.69,0.035228975,0.07173052,0.7950432896614075,0.4465789794921875,0.20218293368816376,0.48071637749671936
Bosque,334320500400258215,289051.2,5272037.2,3.06,0.037407413,0.07625179,0.7627575397491455,0.41310417652130127,0.17570683360099792,0.45602571964263916
Bosque,334320500400258216,289099.1,5272006.7,4.78,0.25642934,0.592698,0.8358803391456604,0.4663884937763214,0.2260773926973343,0.5021402835845947
Bosque,334320500400258217,289147.2,5271976.1,4.07,0.12197746,0.26018694,0.765365719795227,0.4529656767845154,0.21290196478366852,0.48171430826187134
Bosque,334320500400258218,289195.7,5271945.5,3.77,0.007754955,0.015570434,0.75433349609375,0.42228609323501587,0.18457786738872528,0.4553789496421814
Bosque,334320500400258219,289244.1,5271914.8,3.21,0.037747964,0.07695952,0.7809309363365173,0.43400582671165466,0.19908393919467926,0.48219776153564453
Bosque,334320500400258220,289292.2,5271884.3,9.5,0.42995936,1.1245505,0.8089859485626221,0.4381961524486542,0.21667204797267914,0.50311279296875
Bosque,334320500400258221,289340.8,5271853.6,4.41,0.14581768,0.31525227,0.7979084253311157,0.44645965099334717,0.23454754054546356,0.5103554725646973
Bosque,334320500400258222,289389.5,5271822.9,4.22,0.028725816,0.058293972,0.80675208568573,0.4791371524333954,0.24646012485027313,0.5267821550369263
Bosque,334320500400258228,289683.5,5271638.0,7.33,0.41818723,1.0836327,0.7147397398948669,0.4408850073814392,0.1835760474205017,0.449811190366745
Bosque,334320500400258229,289731.9,5271607.3,8.38,0.28320247,0.6660708,0.8750202655792236,0.5228675603866577,0.29427722096443176,0.59079509973526
Bosque,334320500400258230,289779.3,5271576.9,23.83,0.90045667,4.6303697,0.896611750125885,0.5823209285736084,0.3791118860244751,0.6673159003257751
Bosque,334320500400258231,289827.3,5271546.3,9.35,0.18534471,0.41003373,0.7684569954872131,0.556469202041626,0.25033509731292725,0.5079222917556763
Bosque,334320500400258232,289875.7,5271515.6,16.2,0.75923485,2.8519688,0.8727964162826538,0.5543372631072998,0.3238834738731384,0.5887148976325989
Bosque,334320500400258233,289924.3,5271484.8,4.3,0.104286425,0.22028407,0.6128659248352051,0.41869625449180603,0.10767419636249542,0.32723522186279297
Bosque,334320500400258242,290366.9,5271206.7,25.63,0.9375017,5.5744553,0.8732321262359619,0.4914456009864807,0.3103073835372925,0.6079531908035278
Bosque,334320500400258243,290416.1,5271175.7,9.39,0.32185423,0.7769902,0.833297610282898,0.47519922256469727,0.27245545387268066,0.5674142837524414
Bosque,334320500400258244,290463.9,5271145.1,14.81,0.88777065,4.3880377,0.8727238178253174,0.518500566482544,0.33536484837532043,0.6350720524787903
Bosque,334320500400258247,290605.4,5271053.9,17.21,0.41657484,1.0780929,0.8334044218063354,0.45791012048721313,0.25001415610313416,0.5602007508277893
Bosque,334320500400258248,290653.2,5271023.3,11.22,0.33211902,0.8075122,0.8726755380630493,0.5384604930877686,0.3159559965133667,0.6133242845535278
Bosque,334320500400258249,290699.9,5270992.9,20.5,0.63901174,2.0396,0.8919718861579895,0.5320693850517273,0.3157980144023895,0.6244215369224548
Bosque,334320500400258252,290846.2,5270900.5,19.34,0.46196812,1.2402405,0.8720560073852539,0.5201045274734497,0.3069906532764435,0.604041337966919
Bosque,334320500400258258,291129.0,5270717.9,23.83,0.851468,3.823,0.936213493347168,0.510368287563324,0.333398699760437,0.6676438450813293
Bosque,334320600400967042,287706.9,5272159.5,8.53,0.48098382,1.3122733,0.8112063407897949,0.483296275138855,0.2138989418745041,0.5054579973220825
Bosque,334320600400967046,287893.8,5272038.5,6.21,0.5235052,1.4834318,0.9164060950279236,0.578488290309906,0.3604235351085663,0.6672905683517456
Bosque,334320600400967048,287989.7,5271977.5,1.98,0.027769962,0.05632661,0.7957482933998108,0.3964731991291046,0.3137630224227905,0.5797218084335327
Bosque,334320600400967049,288037.7,5271947.0,2.02,0.032464463,0.06600753,0.7353538870811462,0.3052581250667572,0.2749885022640228,0.5413390398025513
Bosque,334320600400967050,288085.7,5271916.5,2.28,0.05707276,0.11753642,0.8512347340583801,0.4379096031188965,0.28115394711494446,0.5704190135002136
Bosque,334320600400967051,288133.8,5271886.0,2.39,0.057890166,0.11927106,0.8850734829902649,0.48650380969047546,0.3284841477870941,0.6361124515533447
Bosque,334320600400967052,288181.7,5271855.5,2.76,0.08142885,0.16988048,0.8811385035514832,0.5103906989097595,0.33473682403564453,0.6346739530563354
Bosque,334320600400967053,288229.8,5271824.9,2.13,0.0448845,0.0918485,0.8570611476898193,0.6726512908935547,0.37226057052612305,0.6569520831108093
Bosque,334320600400967054,288277.9,5271794.4,2.05,0.0062188506,0.012476582,0.7244346141815186,0.5932683944702148,0.22852738201618195,0.517781138420105
Bosque,334320600400967055,288325.9,5271763.9,2.24,0.053298157,0.10954573,0.6950460076332092,0.49576595425605774,0.1286778301000595,0.41419944167137146
Bosque,334320600400967056,288374.1,5271733.4,4.0,0.0434246,0.088793665,0.6317799687385559,0.3657974302768707,0.05449631065130234,0.28700166940689087
Bosque,334320600400967057,288422.4,5271702.8,6.47,0.35219026,0.86857224,0.38543498516082764,0.30654311180114746,0.19596295058727264,0.3872395157814026
Bosque,334320600400967058,288470.9,5271672.2,3.96,0.033694446,0.068551764,0.7553759813308716,0.4479605257511139,0.19870924949645996,0.45985862612724304
Bosque,334320600400967059,288519.5,5271641.6,5.01,0.21547718,0.48543394,0.7558468580245972,0.423554927110672,0.17222362756729126,0.4405757486820221
Bosque,334320600400967060,288567.7,5271611.0,3.51,0.15575165,0.33865258,0.7759636640548706,0.420049250125885,0.17745095491409302,0.46499893069267273
Bosque,334320600400967061,288615.7,5271580.5,6.58,0.3262931,0.790129,0.7864784598350525,0.4286130666732788,0.18183007836341858,0.4611627161502838
Bosque,334320600400967062,288663.8,5271550.0,3.4,0.13769016,0.29630816,0.8471110463142395,0.48623883724212646,0.2478761374950409,0.5353173017501831
Bosque,334320600400967076,289441.6,5271059.5,26.15,0.86154,3.9643,0.9195663928985596,0.5546436905860901,0.37915170192718506,0.6827645301818848
Bosque,334320600400967077,289489.9,5271028.9,20.84,0.76846975,2.9304326,0.9023363590240479,0.5333850979804993,0.36386966705322266,0.6638870239257812
Bosque,334320600400967078,289537.7,5270998.4,24.8,0.8560962,3.8866205,0.9239195585250854,0.5928318500518799,0.410541832447052,0.7078180313110352
Bosque,334320600400967079,289586.1,5270967.7,26.49,0.9412084,5.6985884,0.9175986051559448,0.6294581294059753,0.43153706192970276,0.7172547578811646
Bosque,334320600400967088,290031.2,5270689.7,3.51,0.0071083303,0.014267489,0.43243172764778137,0.2814580500125885,0.010232668370008469,0.17839619517326355
Bosque,334320600400967089,290079.7,5270658.9,3.89,0.119236715,0.25395238,0.3450540602207184,0.2184591144323349,-0.028917210176587105,0.10532689094543457
Bosque,334320600400967090,290127.7,5270628.3,6.51,0.3690141,0.92123395,0.8687624335289001,0.5248286128044128,0.25694510340690613,0.530440628528595
Bosque,334320600400967091,290175.4,5270597.8,15.9,0.5419697,1.5625803,0.881659746170044,0.4994189441204071,0.28083646297454834,0.5901263356208801
Bosque,334320600400967092,290223.7,5270567.1,12.34,0.7170353,2.5278397,0.8409888744354248,0.5063621401786804,0.27334707975387573,0.5688897371292114
Bosque,334320600400967093,290273.0,5270536.2,4.64,0.066120505,0.13682133,0.6764341592788696,0.42382484674453735,0.2191581130027771,0.480226993560791
Bosque,334320600400967094,290321.7,5270505.4,2.35,0.012290991,0.024734478,0.7229161858558655,0.4411105513572693,0.1384892612695694,0.3530040383338928
Bosque,334320600400967095,290369.2,5270474.9,13.28,0.5374062,1.542725,0.8822110891342163,0.575689435005188,0.3156326115131378,0.6112979650497437
Bosque,334320600400967096,290417.4,5270444.2,7.37,0.3768399,0.9462114,0.9221064448356628,0.6145356297492981,0.36029931902885437,0.6630813479423523
Bosque,334320800400262636,287338.8,5271381.8,21.8,0.8317477,3.57409,0.8554604053497314,0.5028324127197266,0.28296956419944763,0.5847211480140686
Bosque,334320800400262637,287386.9,5271351.2,25.36,0.8206993,3.445978,0.8271434307098389,0.5043951272964478,0.2807977497577667,0.5772883296012878
Bosque,334320800400262638,287434.0,5271320.8,8.19,0.4819735,1.3162752,0.8618104457855225,0.5224530696868896,0.27833816409111023,0.5824629664421082
Bosque,334320800400262639,287481.3,5271290.3,6.02,0.09158541,0.1921231,0.8686316013336182,0.5206717848777771,0.2906058132648468,0.6001448631286621
Bosque,334320800400262640,287528.6,5271259.9,4.82,0.015052185,0.030333584,0.8459380269050598,0.5014808177947998,0.2710880637168884,0.5741590857505798
Bosque,334320800400262641,287576.0,5271229.4,6.65,0.432185,1.1325042,0.8720576763153076,0.5142197012901306,0.27529069781303406,0.5721954107284546
Bosque,334320800400262642,287624.1,5271198.7,3.29,0.08959391,0.18774268,0.8108152151107788,0.5035523176193237,0.2351168543100357,0.526699423789978
Bosque,334320800400262643,287671.8,5271168.2,4.0,0.007410502,0.014876275,0.8338237404823303,0.5149643421173096,0.2535823583602905,0.5469297170639038
Bosque,334320800400262645,287766.1,5271107.3,3.44,0.047816515,0.09799871,0.7932372689247131,0.48944664001464844,0.2555897831916809,0.5444119572639465
Bosque,334320800400262646,287813.6,5271076.8,8.52,0.6207076,1.9408965,0.6994110941886902,0.44222986698150635,0.2262732982635498,0.45430925488471985
Bosque,334320800400262647,287861.5,5271046.1,6.77,0.56762445,1.678344,0.6927513480186462,0.36881279945373535,0.1265031397342682,0.36736369132995605
Bosque,334320800400262648,287909.3,5271015.5,5.57,0.12002986,0.25576016,0.5078467726707458,0.21230655908584595,0.029794961214065552,0.24205316603183746
Bosque,334320800400262649,287957.3,5270984.9,8.45,0.49601808,1.3713261,0.857366681098938,0.4880216419696808,0.2833218276500702,0.5657975077629089
Bosque,334320800400262651,288053.2,5270923.6,4.75,0.20383708,0.45598698,0.7980093359947205,0.37900564074516296,0.17904271185398102,0.4649924635887146
Bosque,334320800400262654,288200.6,5270831.0,5.64,0.13946451,0.3004364,0.8362986445426941,0.4951876401901245,0.24463599920272827,0.5357440710067749
Bosque,334320800400262655,288248.7,5270800.4,3.03,0.00879487,0.017667664,0.8194571733474731,0.49235016107559204,0.23068608343601227,0.524337887763977
Bosque,334320800400262656,288296.3,5270769.8,4.37,0.0107146725,0.021545151,0.8467049598693848,0.4997544288635254,0.25513365864753723,0.5509815812110901
Bosque,334320800400262657,288344.4,5270739.1,6.09,0.0687751,0.14251672,0.8033130764961243,0.4726158380508423,0.21769681572914124,0.5012185573577881
Bosque,334320800400262658,288393.0,5270708.4,6.2,0.22902356,0.5203057,0.7742047905921936,0.4702416956424713,0.20959815382957458,0.4869813919067383
Bosque,334320800400262659,288441.6,5270677.6,5.79,0.07888235,0.16434541,0.788382887840271,0.48770782351493835,0.22945372760295868,0.5086650848388672
Bosque,334320800400262660,288489.9,5270646.9,9.91,0.36383972,0.90496796,0.8651564121246338,0.5523084998130798,0.3016800284385681,0.601176917552948
Bosque,334320800400262663,288637.2,5270554.3,5.46,0.018815627,0.03799033,0.807832658290863,0.5111187696456909,0.2587207853794098,0.5466511845588684
Bosque,334320800400262664,288685.5,5270523.5,9.91,0.406303,1.0432608,0.8591737151145935,0.561772882938385,0.31843942403793335,0.606504499912262
Bosque,334320800400262665,288734.0,5270492.8,15.52,0.89773697,4.580024,0.7752103805541992,0.5017907023429871,0.2621767818927765,0.5408445000648499
Bosque,334320800400262666,288782.0,5270462.1,11.97,0.45595786,1.2181448,0.8240572214126587,0.5354599356651306,0.30549806356430054,0.5844038724899292
Bosque,334320800400262671,289028.1,5270307.6,5.83,0.004972885,0.009970619,0.8403566479682922,0.5448044538497925,0.267470121383667,0.5587193369865417
Bosque,334320800400262672,289076.8,5270276.8,4.15,0.048341263,0.0991013,0.8287261128425598,0.5167773962020874,0.26632893085479736,0.5679125189781189
Bosque,334321100400257535,287218.8,5270735.9,6.54,0.08496176,0.17759086,0.866477906703949,0.5396543145179749,0.3271735906600952,0.6178675889968872
Bosque,334321100400257536,287267.5,5270705.2,3.44,0.005703054,0.011438806,0.805388867855072,0.48646190762519836,0.2645065486431122,0.5434347987174988
Bosque,334321100400257538,287363.0,5270644.1,8.08,0.08539307,0.17853393,0.7694981098175049,0.40728557109832764,0.1883137822151184,0.4710536599159241
Bosque,334321100400257539,287411.1,5270613.5,4.52,0.0075261765,0.015109367,0.8097001910209656,0.45999792218208313,0.24199049174785614,0.5232229232788086
Bosque,334321100400257544,287691.7,5270431.1,6.69,0.1263474,0.27017316,0.8872182369232178,0.5778049826622009,0.31413114070892334,0.6218785047531128
Bosque,334321100400257545,287738.8,5270400.6,5.31,0.31181067,0.74761754,0.8498448729515076,0.5160878300666809,0.2754564583301544,0.5778947472572327
Bosque,334321100400257546,287786.8,5270370.0,7.33,0.4453465,1.1794556,0.8470790386199951,0.4992844760417938,0.25257545709609985,0.5499851107597351
Bosque,334321100400257547,287834.9,5270339.4,5.23,0.2389561,0.54624957,0.8017503023147583,0.4551108777523041,0.18363386392593384,0.46436378359794617
Bosque,334321100400257548,287883.0,5270308.7,4.3,0.1208046,0.25752184,0.7331473231315613,0.4178101122379303,0.14431554079055786,0.4056464433670044
Bosque,334321100400257549,287931.1,5270278.1,4.04,0.091821186,0.19264215,0.8572733402252197,0.5212745070457458,0.25138452649116516,0.5196220874786377
Bosque,334321100400257550,287979.3,5270247.4,6.5,0.24644157,0.56602794,0.8436000347137451,0.5042420625686646,0.25294721126556396,0.5271336436271667
Bosque,334321100400257551,288027.3,5270216.8,2.5,0.018451191,0.03724759,0.7090851664543152,0.48527002334594727,0.16345787048339844,0.4352695047855377
Bosque,340730000400262458,289393.4,5274841.0,11.59,0.71876395,2.5427616,0.7936751842498779,0.44428199529647827,0.19524715840816498,0.48841702938079834
Bosque,340730000400262459,289441.2,5274810.4,10.73,0.6701021,2.2219827,0.8213390707969666,0.4666900038719177,0.2250063717365265,0.5028152465820312
Bosque,340730000400262460,289489.0,5274779.8,9.98,0.5863337,1.7677307,0.8318533301353455,0.4405558109283447,0.23269373178482056,0.5208581686019897
