aoi,granule,acquisition_datetime,beam,longitude,latitude,delta_time,rgt,cycle,region,version,revision,orbit_number,sc_orient,segment_id_beg,segment_id_end,h_te_best_fit_m,h_te_uncertainty_m,h_canopy_m,h_canopy_uncertainty_m,h_max_canopy_m,canopy_openness_m,rh50_m,rh75_m,rh90_m,rh95_m,rh98_m,rh100_m,n_ca_photons,n_te_photons,segment_landcover,segment_snowcover,cloud_flag_atm,msw_flag,night_flag,terrain_flg,year,month,season,landcover_label,qa_valid_height,qa_operational,qa_uncertainty_available,qa_conservative,uncertainty_ratio,height_class,segment_key,este_utm19s,norte_utm19s,aoi_normalizado,nivel,dentro_aoi,fuera_del_borde_m,fecha,extremo_3iqr
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50798034667969,-42.64174270629883,28319367.764923044,872.0,1.0,13.0,007,02,1073.0,1.0,1769977.0,1769981.0,1376.4056396484375,52.979591369628906,13.9085693359375,16.856037139892578,15.0076904296875,3.3474416732788086,,,,,,,73.0,26.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,1,1,1.211917396589403,10–20 m,872_gt2r_1769977,294389.5,5275918.4,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50809478759766,-42.64085006713867,28319367.778969884,872.0,1.0,13.0,007,02,1073.0,1.0,1769982.0,1769986.0,1367.1768798828125,124.23290252685547,16.3861083984375,27.74250602722168,17.00830078125,4.2779693603515625,,,,,,,89.0,11.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,1,1,1.6930503175401348,10–20 m,872_gt2r_1769982,294377.2,5276017.3,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50856018066406,-42.637271881103516,28319367.83518508,872.0,1.0,13.0,007,02,1073.0,1.0,1770002.0,1770006.0,1382.7230224609375,55.300270080566406,15.42431640625,31.170982360839844,16.3572998046875,4.519487380981445,,,,,,,85.0,25.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,2.020898789926873,10–20 m,872_gt2r_1770002,294327.2,5276413.5,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51191711425781,-42.611324310302734,28319368.24420842,872.0,1.0,13.0,007,02,1073.0,1.0,1770147.0,1770151.0,1066.5560302734375,22.183412551879883,6.15673828125,13.722247123718262,6.539794921875,1.2026594877243042,,,,,,,79.0,48.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,2.228817678592672,5–10 m,872_gt2r_1770147,293966.4,5279286.8,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51261138916016,-42.60595703125,28319368.328914158,872.0,1.0,13.0,007,02,1073.0,1.0,1770177.0,1770181.0,1021.6048583984375,17.874849319458008,5.22125244140625,13.021535873413086,7.0096435546875,1.310538649559021,,,,,,,44.0,57.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,2.4939487258168214,5–10 m,872_gt2r_1770177,293891.7,5279881.1,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.5136489868164,-42.597904205322266,28319368.455743525,872.0,1.0,13.0,007,02,1073.0,1.0,1770222.0,1770226.0,878.9727172851562,46.151119232177734,9.0419921875,13.681468963623047,11.05059814453125,2.117546796798706,,,,,,,97.0,19.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.5131033825197107,5–10 m,872_gt2r_1770222,293780.0,5280772.9,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51411437988281,-42.59432601928711,28319368.512128852,872.0,1.0,13.0,007,02,1073.0,1.0,1770242.0,1770246.0,895.5449829101562,49.9658088684082,17.71270751953125,16.603132247924805,18.40692138671875,5.507941722869873,,,,,,,97.0,18.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,0.9373571053220999,10–20 m,872_gt2r_1770242,293730.1,5281169.1,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51516723632812,-42.586273193359375,28319368.639094558,872.0,1.0,13.0,007,02,1073.0,1.0,1770287.0,1770291.0,911.1912841796875,23.872896194458008,8.652587890625,20.46255874633789,11.89019775390625,1.6329190731048584,,,,,,,123.0,38.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,1,1,2.3649061997404135,5–10 m,872_gt2r_1770287,293617.1,5282060.8,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51528930664062,-42.58538055419922,28319368.65312066,872.0,1.0,13.0,007,02,1073.0,1.0,1770292.0,1770296.0,893.2850952148438,29.812950134277344,6.23272705078125,16.892820358276367,8.129638671875,1.572512149810791,,,,,,,95.0,30.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,1,1,2.7103417525975106,5–10 m,872_gt2r_1770292,293604.1,5282159.6,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51551818847656,-42.58359146118164,28319368.681245077,872.0,1.0,13.0,007,02,1073.0,1.0,1770302.0,1770306.0,885.5086669921875,74.06542205810547,9.4190673828125,11.982603073120117,10.34906005859375,2.2965517044067383,,,,,,,69.0,12.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.2721644921009319,5–10 m,872_gt2r_1770302,293579.4,5282357.7,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51564025878906,-42.58269500732422,28319368.695301514,872.0,1.0,13.0,007,02,1073.0,1.0,1770307.0,1770311.0,896.1640014648438,20.823230743408203,7.267333984375,12.952550888061523,7.53271484375,1.4743602275848389,,,,,,,72.0,43.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.7822974581751605,5–10 m,872_gt2r_1770307,293566.5,5282457.0,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51598358154297,-42.580013275146484,28319368.737733725,872.0,1.0,13.0,007,02,1073.0,1.0,1770322.0,1770326.0,893.5755004882812,27.05406951904297,8.77447509765625,13.05668830871582,10.42596435546875,2.0033390522003174,,,,,,,80.0,33.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.488030698520461,5–10 m,872_gt2r_1770322,293529.4,5282754.0,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51679992675781,-42.57374954223633,28319368.836372625,872.0,1.0,13.0,007,02,1073.0,1.0,1770357.0,1770361.0,854.2838745117188,19.41931915283203,15.73126220703125,13.180731773376465,16.70770263671875,3.6788740158081055,,,,,,,132.0,44.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,0.8378686719419883,10–20 m,872_gt2r_1770357,293441.7,5283447.5,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.46239471435547,-42.69049835205078,28319366.58460372,872.0,1.0,13.0,007,02,1073.0,1.0,1769689.0,1769693.0,1043.4609375,30.678089141845703,12.896728515625,32.961463928222656,13.1651611328125,3.6305811405181885,,,,,,,49.0,34.0,30.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Herbáceas,1,1,1,1,2.5558004022716516,10–20 m,872_gt3l_1769689,298284.7,5270614.0,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.46250915527344,-42.68960189819336,28319366.598688602,872.0,1.0,13.0,007,02,1073.0,1.0,1769694.0,1769698.0,1032.5924072265625,47.06717300415039,14.87548828125,46.00303649902344,15.6434326171875,4.160534381866455,,,,,,,68.0,22.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,1,1,3.0925395946167735,10–20 m,872_gt3l_1769694,298272.5,5270713.2,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.4627456665039,-42.68781280517578,28319366.626906253,872.0,1.0,13.0,007,02,1073.0,1.0,1769704.0,1769708.0,1029.66943359375,41.14255905151367,11.18536376953125,48.74810028076172,12.19189453125,2.829730987548828,,,,,,,47.0,25.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,1,1,4.358204282416881,10–20 m,872_gt3l_1769704,298247.3,5270911.4,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.46404266357422,-42.677974700927734,28319366.78204243,872.0,1.0,13.0,007,02,1073.0,1.0,1769759.0,1769763.0,1058.763671875,176.7853546142578,10.7452392578125,48.46749496459961,11.555419921875,2.4263079166412354,,,,,,,47.0,6.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,4.51060174666288,10–20 m,872_gt3l_1769759,298109.2,5272000.8,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.46475219726562,-42.672607421875,28319366.86653994,872.0,1.0,13.0,007,02,1073.0,1.0,1769789.0,1769793.0,1081.8974609375,72.09666442871094,11.2677001953125,58.993770599365234,12.256591796875,2.8031320571899414,,,,,,,43.0,15.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,5.235653201343372,10–20 m,872_gt3l_1769789,298033.6,5272595.1,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.4649887084961,-42.67081832885742,28319366.894749492,872.0,1.0,13.0,007,02,1073.0,1.0,1769799.0,1769803.0,1087.6812744140625,57.208168029785156,11.5357666015625,44.02858352661133,11.5357666015625,2.180821180343628,,,,,,,28.0,19.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,3.8167020057988803,10–20 m,872_gt3l_1769799,298008.4,5272793.2,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.46629333496094,-42.660980224609375,28319367.04967701,872.0,1.0,13.0,007,02,1073.0,1.0,1769854.0,1769858.0,1120.05859375,86.09786224365234,15.5294189453125,83.86686706542969,15.5294189453125,4.45997953414917,,,,,,,41.0,13.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,5.400515457839754,10–20 m,872_gt3l_1769854,297869.6,5273882.6,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.46946716308594,-42.63682556152344,28319367.43021007,872.0,1.0,13.0,007,02,1073.0,1.0,1769989.0,1769993.0,1116.47509765625,101.48595428466797,16.44873046875,113.49297332763672,16.44873046875,4.897679328918457,,,,,,,28.0,11.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,6.899801388517826,10–20 m,872_gt3l_1769989,297531.1,5276557.4,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.47076416015625,-42.626983642578125,28319367.585276607,872.0,1.0,13.0,007,02,1073.0,1.0,1770044.0,1770048.0,1130.65869140625,37.67430877685547,12.9984130859375,43.343441009521484,12.9984130859375,2.85841703414917,,,,,,,28.0,30.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,3.3345178925274457,10–20 m,872_gt3l_1770044,297392.8,5277647.3,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.47111511230469,-42.62430191040039,28319367.627486326,872.0,1.0,13.0,007,02,1073.0,1.0,1770059.0,1770063.0,1117.10791015625,46.5679817199707,13.581787109375,58.87729263305664,14.343505859375,3.3320963382720947,,,,,,,56.0,24.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,4.3350180767018385,10–20 m,872_gt3l_1770059,297355.4,5277944.2,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.47122955322266,-42.62340545654297,28319367.641653392,872.0,1.0,13.0,007,02,1073.0,1.0,1770064.0,1770068.0,1108.65478515625,42.650081634521484,16.2454833984375,40.467227935791016,17.3306884765625,5.087524890899658,,,,,,,40.0,26.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,1,1,2.4909833055311346,10–20 m,872_gt3l_1770064,297343.1,5278043.5,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.4720458984375,-42.61714553833008,28319367.740335885,872.0,1.0,13.0,007,02,1073.0,1.0,1770099.0,1770103.0,1104.861083984375,61.43907165527344,10.54638671875,43.502689361572266,10.54638671875,1.9781256914138794,,,,,,,27.0,18.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,4.124890402912172,10–20 m,872_gt3l_1770099,297255.8,5278736.7,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.47240447998047,-42.61445999145508,28319367.78258218,872.0,1.0,13.0,007,02,1073.0,1.0,1770114.0,1770118.0,1088.7799072265625,31.140220642089844,9.630126953125,39.5940055847168,9.630126953125,1.8495694398880005,,,,,,,23.0,35.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,4.111472857776651,5–10 m,872_gt3l_1770114,297217.7,5279034.1,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.47404479980469,-42.60193634033203,28319367.979929607,872.0,1.0,13.0,007,02,1073.0,1.0,1770184.0,1770187.0,1060.9793701171875,48.25503921508789,8.54150390625,65.51948547363281,8.54150390625,2.3926851749420166,,,,,,,25.0,22.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,7.670720073743783,5–10 m,872_gt3l_1770184,297042.4,5280420.9,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.47545623779297,-42.59120178222656,28319368.149019603,872.0,1.0,13.0,007,02,1073.0,1.0,1770244.0,1770248.0,1137.167236328125,94.91068267822266,15.551025390625,59.82787322998047,16.78271484375,3.7038705348968506,,,,,,,59.0,12.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,3.8471979645823193,10–20 m,872_gt3l_1770244,296891.8,5281609.6,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.47650909423828,-42.582969665527344,28319368.278664306,872.0,1.0,13.0,007,02,1073.0,1.0,1770290.0,1770293.0,990.35302734375,36.68870162963867,20.3675537109375,42.841400146484375,21.7454833984375,6.008644104003906,,,,,,,44.0,27.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,1,1,2.1034141239788795,20–30 m,872_gt3l_1770290,296778.6,5282521.2,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.47798156738281,-42.57151794433594,28319368.45912292,872.0,1.0,13.0,007,02,1073.0,1.0,1770354.0,1770358.0,861.7471313476562,26.953641891479492,11.00250244140625,28.51154899597168,11.4185791015625,3.318183660507202,,,,,,,43.0,32.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,1,1,2.5913694768812583,10–20 m,872_gt3l_1770354,296620.6,5283789.4,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3l,-71.4790267944336,-42.5634651184082,28319368.585959155,872.0,1.0,13.0,007,02,1073.0,1.0,1770399.0,1770403.0,813.176513671875,90.33970642089844,9.859375,32.97922134399414,10.87835693359375,2.4128787517547607,,,,,,,39.0,9.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,3.3449606434479002,5–10 m,872_gt3l_1770399,296508.6,5284681.1,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.46127319335938,-42.6904182434082,28319366.935046982,872.0,1.0,13.0,007,02,1073.0,1.0,1769689.0,1769693.0,1039.7874755859375,13.874659538269043,5.6221923828125,9.097268104553223,7.7357177734375,1.459049940109253,,,,,,,88.0,75.0,30.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Herbáceas,1,1,1,1,1.6180997527520247,5–10 m,872_gt3r_1769689,298376.3,5270625.5,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.46234130859375,-42.68236541748047,28319367.061995197,872.0,1.0,13.0,007,02,1073.0,1.0,1769734.0,1769738.0,1033.2698974609375,4.132876873016357,10.80078125,5.780725479125977,10.8946533203125,2.6093506813049316,,,,,,,63.0,250.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,0.5352136429136528,10–20 m,872_gt3r_1769734,298262.8,5271517.3,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.46305847167969,-42.677001953125,28319367.146472644,872.0,1.0,13.0,007,02,1073.0,1.0,1769764.0,1769768.0,1068.072998046875,10.781854629516602,3.5545654296875,11.198505401611328,4.259765625,0.7199345827102661,,,,,,,148.0,99.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,3.150456961090697,2–5 m,872_gt3r_1769764,298186.6,5272111.2,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.46328735351562,-42.675209045410156,28319367.1746383,872.0,1.0,13.0,007,02,1073.0,1.0,1769774.0,1769778.0,1075.9674072265625,10.447638511657715,5.01513671875,9.959814071655273,6.4224853515625,1.0450512170791626,,,,,,,139.0,103.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,1.9859506590156752,5–10 m,872_gt3r_1769774,298162.1,5272309.7,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.4634017944336,-42.67431640625,28319367.188713796,872.0,1.0,13.0,007,02,1073.0,1.0,1769779.0,1769783.0,1078.912109375,9.807942390441895,3.7408447265625,9.792929649353027,5.2222900390625,0.8984578251838684,,,,,,,110.0,110.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,2.6178391152716594,2–5 m,872_gt3r_1769779,298149.8,5272408.6,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.4635238647461,-42.673423767089844,28319367.202848047,872.0,1.0,13.0,007,02,1073.0,1.0,1769784.0,1769788.0,1082.70458984375,9.66612720489502,3.588134765625,10.795487403869629,5.3856201171875,0.7615827918052673,,,,,,,115.0,112.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,3.0086627479247467,2–5 m,872_gt3r_1769784,298136.9,5272507.4,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.4636459350586,-42.67252731323242,28319367.21698477,872.0,1.0,13.0,007,02,1073.0,1.0,1769789.0,1769793.0,1086.2113037109375,11.43546199798584,5.5653076171875,8.892748832702637,5.8173828125,1.2080819606781006,,,,,,,94.0,95.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,1.5978899001447655,5–10 m,872_gt3r_1769789,298124.0,5272606.7,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.46376037597656,-42.671634674072266,28319367.231055316,872.0,1.0,13.0,007,02,1073.0,1.0,1769794.0,1769798.0,1091.767333984375,22.259164810180664,5.1632080078125,12.464984893798828,5.976806640625,1.2980972528457642,,,,,,,101.0,49.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,2.4141938258032485,5–10 m,872_gt3r_1769794,298111.7,5272705.5,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.46446228027344,-42.66626739501953,28319367.315509304,872.0,1.0,13.0,007,02,1073.0,1.0,1769824.0,1769828.0,1098.4781494140625,11.095349311828613,4.5960693359375,9.971929550170898,6.7930908203125,1.1183346509933472,,,,,,,113.0,99.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,2.169664733340416,2–5 m,872_gt3r_1769824,298036.8,5273299.9,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.46846771240234,-42.6358528137207,28319367.794947483,872.0,1.0,13.0,007,02,1073.0,1.0,1769994.0,1769998.0,1131.5028076171875,28.27950668334961,20.0115966796875,17.524221420288086,20.799072265625,5.000833034515381,,,,,,,141.0,40.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,0.8757033084759204,20–30 m,872_gt3r_1769994,297609.9,5276667.8,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.46952819824219,-42.62779998779297,28319367.921573076,872.0,1.0,13.0,007,02,1073.0,1.0,1770039.0,1770043.0,1143.7152099609375,16.32410430908203,17.543701171875,15.305469512939453,22.3916015625,4.971524238586426,,,,,,,137.0,70.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,0.8724196429813941,10–20 m,872_gt3r_1770039,297496.9,5277559.6,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.47010803222656,-42.62332534790039,28319367.992061343,872.0,1.0,13.0,007,02,1073.0,1.0,1770064.0,1770068.0,1102.7000732421875,16.007352828979492,9.03076171875,12.418497085571289,10.8018798828125,2.5679121017456055,,,,,,,120.0,69.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,1,1,1.3751328484049743,5–10 m,872_gt3r_1770064,297434.8,5278055.1,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt3r,-71.47022247314453,-42.622432708740234,28319368.006182797,872.0,1.0,13.0,007,02,1073.0,1.0,1770069.0,1770073.0,1092.6693115234375,15.600823402404785,9.1331787109375,14.89766788482666,10.2601318359375,2.146977186203003,,,,,,,142.0,70.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,1.631159134878841,5–10 m,872_gt3r_1770069,297422.5,5278153.9,BOSQUE_NW_02,conservador,SI,,2018-11-24,NO
