shot_number,aoi,sitio,lat,lon,este_utm19s,norte_utm19s,particion,rh95,rh50,pai,cover,fhd_normal,pendiente_grados,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag,NDVI,EVI,NDMI,NBR,g0_C_VH,g0_C_VV,g0_L_SAOCOM_HH,g0_L_SAOCOM_HV,g0_L_NISAR_HH,g0_L_NISAR_HV,g0_L_PALSAR2_HH,g0_L_PALSAR2_HV,COB_N3,COB_GRUPO,COB_FRAC,COB_NCLASES,COB_BORDE,COB_FRAC_BOSQUE
332030600401033917,ESTEPA_NW_02,estepa,-42.716269,-71.065337,330882.3,5268624.1,validacion,2.91,-0.03,0.18692455,0.089223176,1.6142796,8.15,3.10393,2.9980667,GSW_SA,certificada,0,0.18047,0.10924,-0.16957,-0.08186,-22.445,-13.112,-16.685,-29.437,-16.395,-23.980,-16.662,-26.085,Mallin,humedal,1.0,1,NO,0.0
332030600401033918,ESTEPA_NW_02,estepa,-42.716554,-71.064767,330929.7,5268593.6,validacion,2.24,-0.14,0.11727257,0.0569485,1.4547852,6.65,,,,,,0.10978,0.07682,-0.11263,-0.02883,-21.942,-13.399,-17.755,-29.430,-15.655,-24.034,-15.983,-25.572,Erial,estepa,0.5137,2,SI,0.0
332030600401033919,ESTEPA_NW_02,estepa,-42.716842,-71.064190,330977.7,5268562.7,validacion,2.58,-0.22,0.09876364,0.048181083,1.5681072,7.74,,,,,,0.16095,0.08522,-0.23178,-0.16437,-21.097,-14.050,-21.313,-29.471,-16.012,-24.627,-15.194,-24.396,Estepa,estepa,1.0,1,NO,0.0
332030600401033920,ESTEPA_NW_02,estepa,-42.717130,-71.063615,331025.7,5268531.9,validacion,2.46,-0.11,0.1576957,0.07581627,1.3482187,5.73,,,,,,0.18803,0.09387,-0.25442,-0.20207,-22.135,-15.440,-22.693,-29.792,-16.003,-24.977,-16.285,-24.275,Estepa,estepa,1.0,1,NO,0.0
332030600401033921,ESTEPA_NW_02,estepa,-42.717418,-71.063038,331073.7,5268501.1,validacion,2.88,-0.11,0.20844184,0.0989683,1.5809364,9.71,,,,,,0.18979,0.09121,-0.26504,-0.20232,-22.228,-14.807,-22.220,-29.943,-16.397,-24.944,-16.965,-24.553,Estepa,estepa,1.0,1,NO,0.0
332030600401033922,ESTEPA_NW_02,estepa,-42.717707,-71.062459,331121.9,5268470.2,validacion,2.17,-0.22,0.042964865,0.021253083,1.498465,7.55,,,,,,0.17665,0.08497,-0.25494,-0.20342,-21.815,-14.451,-21.991,-29.931,-16.152,-24.858,-17.322,-24.336,Estepa,estepa,1.0,1,NO,0.0
332030600401033923,ESTEPA_NW_02,estepa,-42.717994,-71.061885,331169.6,5268439.5,validacion,2.28,-0.11,0.12198041,0.05916561,1.3193253,4.52,,,,,,0.18356,0.09899,-0.22460,-0.19189,-21.228,-14.353,-22.390,-30.142,-16.462,-24.275,-17.795,-24.741,Estepa,estepa,1.0,1,NO,0.0
332030600401033924,ESTEPA_NW_02,estepa,-42.718282,-71.061308,331217.7,5268408.6,validacion,2.46,-0.11,0.09328028,0.04556806,1.3197343,5.53,,,,,,0.18289,0.08617,-0.24961,-0.19906,-20.700,-14.288,-22.796,-29.993,-16.573,-24.153,-17.547,-24.782,Estepa,estepa,1.0,1,NO,0.0
332030600401033925,ESTEPA_NW_02,estepa,-42.718569,-71.060734,331265.5,5268377.9,validacion,2.35,-0.14,0.09436695,0.04608647,1.4228214,3.11,,,,,,0.19628,0.09234,-0.26116,-0.21691,-21.519,-14.807,-22.855,-30.229,-16.880,-23.994,-17.798,-25.472,Estepa,estepa,1.0,1,NO,0.0
332030600401033926,ESTEPA_NW_02,estepa,-42.718856,-71.060159,331313.3,5268347.1,validacion,2.69,-0.07,0.17904513,0.08562828,1.59546,4.60,,,,,,0.21989,0.11378,-0.19426,-0.14308,-22.445,-14.862,-23.099,-30.925,-17.204,-24.607,-17.878,-26.673,Estepa,estepa,1.0,1,NO,0.0
332030600401033927,ESTEPA_NW_02,estepa,-42.719144,-71.059582,331361.3,5268316.3,validacion,2.17,-0.14,0.10044794,0.048982278,1.2905724,4.93,,,,,,0.21035,0.10694,-0.20709,-0.16001,-23.896,-14.961,-22.261,-31.647,-17.446,-25.319,-18.544,-27.410,Estepa,estepa,1.0,1,NO,0.0
332030600401033928,ESTEPA_NW_02,estepa,-42.719431,-71.059007,331409.2,5268285.5,validacion,2.17,-0.22,0.06682806,0.032861356,1.5120347,3.42,,,,,,0.22378,0.10730,-0.24049,-0.18757,-23.691,-14.771,-20.879,-31.959,-17.317,-25.402,-18.889,-27.717,Estepa,estepa,1.0,1,NO,0.0
332030600401033930,ESTEPA_NW_02,estepa,-42.720007,-71.057856,331505.0,5268224.0,validacion,2.61,-0.07,0.18424082,0.08800035,1.5788622,3.92,,,,,,0.17726,0.09009,-0.23016,-0.16233,-22.554,-13.709,-20.046,-31.963,-16.921,-25.096,-18.936,-28.238,Estepa,estepa,1.0,1,NO,0.0
332030600401033931,ESTEPA_NW_02,estepa,-42.720294,-71.057281,331552.9,5268193.3,validacion,2.02,-0.22,0.08802479,0.043056887,1.3761481,2.18,,,,,,0.19105,0.09309,-0.26017,-0.19367,-22.786,-14.641,-22.533,-32.420,-17.892,-25.377,-18.752,-28.081,Estepa,estepa,1.0,1,NO,0.0
332030600401033932,ESTEPA_NW_02,estepa,-42.720580,-71.056707,331600.6,5268162.6,validacion,2.35,-0.14,0.12496784,0.060569808,1.3591748,3.67,,,,,,0.18890,0.09794,-0.22158,-0.16598,-22.975,-15.475,-23.782,-32.057,-18.419,-25.338,-18.992,-27.702,Estepa,estepa,1.0,1,NO,0.0
332030600401033933,ESTEPA_NW_02,estepa,-42.720868,-71.056131,331648.6,5268131.8,validacion,2.2,-0.14,0.057131197,0.028161027,1.1374986,4.32,,,,,,0.19902,0.10096,-0.21680,-0.16522,-22.277,-14.950,-23.935,-31.355,-17.999,-25.001,-18.735,-27.196,Estepa,estepa,1.0,1,NO,0.0
332030600401033934,ESTEPA_NW_02,estepa,-42.721155,-71.055557,331696.4,5268101.1,validacion,2.24,-0.14,0.14352572,0.069245756,1.4293896,3.11,,,,,,0.16827,0.08546,-0.22894,-0.18703,-22.001,-15.314,-23.687,-31.768,-17.991,-25.011,-18.500,-27.478,Estepa,estepa,1.0,1,NO,0.0
332030600401033935,ESTEPA_NW_02,estepa,-42.721442,-71.054982,331744.2,5268070.3,validacion,2.2,-0.14,0.093858615,0.045843996,1.4393265,3.58,,,,,,0.18277,0.09471,-0.22191,-0.17117,-22.099,-15.354,-23.635,-31.540,-18.077,-24.907,-18.025,-26.443,Estepa,estepa,1.0,1,NO,0.0
332030600401033936,ESTEPA_NW_02,estepa,-42.721729,-71.054406,331792.1,5268039.6,validacion,2.17,-0.14,0.05521866,0.02723127,1.3583329,5.14,,,,,,0.16834,0.08667,-0.22267,-0.18202,-22.061,-14.994,-23.602,-31.234,-17.554,-24.727,-17.642,-26.690,Estepa,estepa,1.0,1,NO,0.0
332030600401033937,ESTEPA_NW_02,estepa,-42.722017,-71.053831,331840.0,5268008.8,validacion,2.39,-0.07,0.1787615,0.08549861,1.2851722,5.08,,,,,,0.16054,0.08350,-0.22535,-0.18401,-21.506,-14.605,-23.325,-30.861,-17.427,-24.652,-17.856,-26.778,Estepa,estepa,1.0,1,NO,0.0
332030600401033938,ESTEPA_NW_02,estepa,-42.722305,-71.053254,331888.1,5267978.0,entrenamiento,3.4,0.03,0.2770511,0.12934951,1.6285844,7.30,,,,,,0.17472,0.08610,-0.24301,-0.19145,-21.509,-14.844,-23.639,-30.694,-17.714,-24.782,-17.766,-27.078,Estepa,estepa,1.0,1,NO,0.0
332030600401033939,ESTEPA_NW_02,estepa,-42.722593,-71.052676,331936.1,5267947.1,entrenamiento,1.98,-0.18,0.037895624,0.018769238,1.2860988,5.85,,,,,,0.15643,0.07908,-0.23704,-0.18418,-22.110,-14.644,-24.176,-31.112,-17.923,-24.700,-18.588,-26.791,Estepa,estepa,1.0,1,NO,0.0
332030600401033940,ESTEPA_NW_02,estepa,-42.722880,-71.052101,331984.0,5267916.4,entrenamiento,2.2,-0.14,0.10088413,0.049189657,1.4010056,2.32,,,,,,0.14217,0.07194,-0.20891,-0.16383,-21.372,-14.274,-24.183,-31.482,-18.045,-24.936,-18.752,-26.666,Estepa,estepa,1.0,1,NO,0.0
332030600401033941,ESTEPA_NW_02,estepa,-42.723167,-71.051527,332031.8,5267885.7,entrenamiento,2.24,-0.14,0.08061028,0.039502837,1.1761825,4.19,,,,,,0.15050,0.07685,-0.20905,-0.16259,-20.921,-13.872,-23.837,-31.124,-17.885,-24.714,-18.276,-26.325,Estepa,estepa,1.0,1,NO,0.0
332030600401033942,ESTEPA_NW_02,estepa,-42.723455,-71.050950,332079.8,5267854.8,entrenamiento,3.21,0.03,0.22564653,0.10668508,1.6139576,9.83,,,,,,0.14753,0.07667,-0.19987,-0.15356,-21.089,-13.753,-23.231,-30.745,-17.668,-25.383,-18.024,-26.896,Estepa,estepa,1.0,1,NO,0.0
332030600401033943,ESTEPA_NW_02,estepa,-42.723744,-71.050370,332128.1,5267823.9,entrenamiento,5.5,0.52,0.5440063,0.23811466,1.9104028,14.06,,,,,,0.14047,0.07652,-0.20868,-0.16094,-20.694,-13.123,-21.982,-29.978,-17.626,-25.042,-17.355,-26.040,Estepa,estepa,1.0,1,NO,0.0
332030600401033944,ESTEPA_NW_02,estepa,-42.724031,-71.049794,332176.0,5267793.1,entrenamiento,4.93,0.07,0.24159627,0.11377987,2.1065154,8.67,,,,,,0.15733,0.08401,-0.19293,-0.13628,-19.892,-12.758,-21.830,-30.020,-16.815,-24.709,-16.398,-25.808,Estepa,estepa,1.0,1,NO,0.0
332030600401033945,ESTEPA_NW_02,estepa,-42.724319,-71.049216,332224.1,5267762.2,entrenamiento,2.69,-0.26,0.052558757,0.025936713,1.3081971,4.87,,,,,,0.14794,0.08190,-0.17975,-0.10835,-20.267,-12.762,-21.893,-30.094,-16.355,-24.955,-16.703,-26.240,Estepa,estepa,1.0,1,NO,0.0
332030600401033946,ESTEPA_NW_02,estepa,-42.724605,-71.048644,332271.7,5267731.7,entrenamiento,3.4,0.03,0.2891694,0.1346081,1.6645069,5.97,,,,,,0.19259,0.10206,-0.24319,-0.16452,-20.589,-13.521,-22.229,-30.104,-16.599,-24.714,-17.347,-26.722,Estepa,estepa,1.0,1,NO,0.0
332030600401033947,ESTEPA_NW_02,estepa,-42.724894,-71.048064,332319.9,5267700.7,entrenamiento,2.73,-0.22,0.048390914,0.023904782,1.1008091,9.17,,,,,,0.14843,0.08410,-0.17522,-0.10699,-20.832,-13.986,-22.320,-30.644,-16.772,-24.697,-18.051,-26.088,Estepa,estepa,1.0,1,NO,0.0
332030600401033948,ESTEPA_NW_02,estepa,-42.725182,-71.047488,332367.9,5267669.9,entrenamiento,2.69,-0.14,0.084639154,0.04143566,1.6449859,4.49,,,,,,0.15324,0.07616,-0.24392,-0.18969,-21.978,-14.317,-22.398,-31.123,-17.072,-24.615,-18.255,-25.820,Estepa,estepa,1.0,1,NO,0.0
332030600401033949,ESTEPA_NW_02,estepa,-42.725467,-71.046916,332415.5,5267639.3,entrenamiento,2.2,-0.14,0.06500199,0.031977955,1.5137273,4.04,1.4378811,3.0047858,GSW_SA,certificada,0,0.18752,0.09520,-0.21782,-0.15649,-21.721,-14.564,-22.220,-30.832,-17.756,-24.573,-18.300,-25.735,Estepa,estepa,1.0,1,NO,0.0
332030600401033950,ESTEPA_NW_02,estepa,-42.725754,-71.046341,332463.3,5267608.6,entrenamiento,2.32,-0.14,0.07406249,0.03635325,1.5578839,9.28,,,,,,0.14344,0.07835,-0.19819,-0.14321,-20.203,-13.180,-22.067,-29.630,-16.060,-24.314,-17.795,-25.829,Estepa,estepa,1.0,1,NO,0.0
332030600401033953,ESTEPA_NW_02,estepa,-42.726624,-71.044595,332608.6,5267515.5,entrenamiento,2.73,-0.59,0.025710948,0.012773107,0.89248586,15.26,,,,,,0.15201,0.08621,-0.19747,-0.13534,-20.271,-12.794,-22.183,-30.155,-15.516,-24.521,-15.991,-25.268,Estepa,estepa,1.0,1,NO,0.0
332030600401033954,ESTEPA_NW_02,estepa,-42.726909,-71.044025,332656.1,5267484.9,entrenamiento,4.11,-0.29,0.044464808,0.021986822,1.6943626,17.47,,,,,,0.18189,0.10193,-0.18586,-0.11832,-20.939,-13.281,-21.678,-29.978,-16.488,-24.002,-15.806,-24.687,Estepa,estepa,1.0,1,NO,0.0
332030600401033958,ESTEPA_NW_02,estepa,-42.728046,-71.041751,332845.3,5267363.2,entrenamiento,2.84,-0.29,0.03915713,0.019387946,1.5581939,18.65,,,,,,0.19871,0.11440,-0.18941,-0.11203,-21.227,-13.910,-22.923,-30.975,-16.607,-23.341,-16.589,-24.550,Estepa,estepa,1.0,1,NO,0.0
332030600401033959,ESTEPA_NW_02,estepa,-42.728332,-71.041179,332892.9,5267332.6,entrenamiento,2.76,-0.11,0.14988253,0.07219912,1.6031755,14.84,,,,,,0.17684,0.09869,-0.19850,-0.13719,-21.549,-14.370,-23.346,-31.364,-17.122,-23.781,-17.252,-24.920,Estepa,estepa,1.0,1,NO,0.0
332030600401033960,ESTEPA_NW_02,estepa,-42.728618,-71.040606,332940.6,5267302.0,entrenamiento,2.28,-0.22,0.03901209,0.01931683,0.9682785,11.37,,,,,,0.17827,0.09705,-0.20301,-0.14378,-21.500,-14.003,-23.707,-31.594,-17.639,-23.950,-17.616,-25.682,Estepa,estepa,1.0,1,NO,0.0
332030600401033961,ESTEPA_NW_02,estepa,-42.728903,-71.040034,332988.2,5267271.4,entrenamiento,2.2,-0.14,0.076698355,0.03762238,1.544437,9.60,,,,,,0.17882,0.09659,-0.20343,-0.14509,-21.942,-14.400,-23.932,-31.702,-17.779,-24.047,-18.007,-26.354,Estepa,estepa,1.0,1,NO,0.0
332030600401033962,ESTEPA_NW_02,estepa,-42.730335,-71.037164,333227.0,5267118.1,entrenamiento,2.39,-0.26,0.053434037,0.026362896,1.1833752,9.03,,,,,,0.15276,0.08462,-0.19999,-0.15067,-22.646,-14.343,-22.805,-31.026,-17.371,-24.565,-17.023,-26.244,Estepa,estepa,1.0,1,NO,0.0
332030600401033963,ESTEPA_NW_02,estepa,-42.730621,-71.036593,333274.5,5267087.5,entrenamiento,2.91,-0.22,0.087599754,0.04285351,1.5608596,12.19,,,,,,0.17195,0.10088,-0.18029,-0.12082,-21.940,-14.115,-22.737,-30.339,-16.871,-24.200,-16.852,-25.728,Estepa,estepa,1.0,1,NO,0.0
332030600401033964,ESTEPA_NW_02,estepa,-42.730907,-71.036020,333322.1,5267056.9,entrenamiento,2.95,-0.11,0.18356813,0.08769359,1.6583548,13.91,,,,,,0.17806,0.10579,-0.17913,-0.11052,-21.777,-14.383,-23.049,-30.521,-16.916,-24.405,-17.171,-26.077,Estepa,estepa,1.0,1,NO,0.0
332030600401033965,ESTEPA_NW_02,estepa,-42.731193,-71.035446,333369.9,5267026.2,entrenamiento,2.65,-0.14,0.10128806,0.049381655,1.4870856,12.39,,,,,,0.16401,0.09749,-0.17600,-0.11338,-22.153,-14.282,-23.242,-31.071,-17.117,-24.880,-17.511,-26.986,Estepa,estepa,1.0,1,NO,0.0
332030600401033966,ESTEPA_NW_02,estepa,-42.731480,-71.034871,333417.7,5266995.5,entrenamiento,2.39,-0.14,0.09445382,0.0461279,1.4712051,10.15,,,,,,0.15557,0.09056,-0.18065,-0.12015,-22.516,-14.683,-23.440,-31.754,-17.167,-25.091,-17.214,-27.396,Estepa,estepa,1.0,1,NO,0.0
332030600401033967,ESTEPA_NW_02,estepa,-42.731767,-71.034296,333465.6,5266964.8,entrenamiento,2.65,-0.18,0.13687062,0.06614371,1.5459237,9.11,,,,,,0.15002,0.08615,-0.18707,-0.13096,-21.963,-14.453,-23.250,-31.832,-17.174,-24.839,-17.007,-27.220,Estepa,estepa,1.0,1,NO,0.0
332030600401033968,ESTEPA_NW_02,estepa,-42.732054,-71.033721,333513.4,5266934.1,entrenamiento,2.91,-0.14,0.09185935,0.044889763,1.5264113,10.38,,,,,,0.16023,0.08986,-0.19837,-0.14010,-21.883,-14.657,-22.924,-31.338,-17.186,-24.545,-17.032,-26.683,Estepa,estepa,1.0,1,NO,0.0
332030600401033969,ESTEPA_NW_02,estepa,-42.732340,-71.033148,333561.1,5266903.4,entrenamiento,3.63,0.03,0.23707065,0.11177253,1.8397901,11.75,,,,,,0.15915,0.08771,-0.19908,-0.14156,-22.215,-14.518,-22.293,-30.871,-16.560,-24.009,-17.568,-26.091,Estepa,estepa,1.0,1,NO,0.0
332030600401033970,ESTEPA_NW_02,estepa,-42.732624,-71.032578,333608.5,5266872.9,entrenamiento,2.5,-0.14,0.1326275,0.064160526,1.5224518,10.60,,,,,,0.22624,0.13203,-0.16226,-0.08856,-23.052,-14.336,-22.921,-30.388,-16.391,-24.154,-17.696,-25.846,Estepa,estepa,1.0,1,NO,0.0
332030600401033971,ESTEPA_NW_02,estepa,-42.732913,-71.032000,333656.6,5266842.1,entrenamiento,3.06,-0.26,0.1058384,0.051541895,1.6242696,10.94,,,,,,0.12758,0.07043,-0.19713,-0.13389,-22.362,-13.879,-23.430,-30.699,-16.675,-24.957,-16.911,-26.245,Estepa,estepa,1.0,1,NO,0.0
332030600401033972,ESTEPA_NW_02,estepa,-42.733199,-71.031426,333704.4,5266811.3,entrenamiento,3.63,0.07,0.2905304,0.13519672,1.6710899,11.03,,,,,,0.15494,0.08384,-0.19702,-0.14163,-22.434,-13.867,-23.344,-31.115,-17.637,-25.445,-17.083,-27.031,Estepa,estepa,1.0,1,NO,0.0
332030600401033973,ESTEPA_NW_02,estepa,-42.733486,-71.030852,333752.1,5266780.7,entrenamiento,2.84,-0.18,0.14673749,0.07073912,1.6546267,12.88,,,,,,0.17215,0.09835,-0.18961,-0.12303,-21.836,-14.046,-23.683,-31.170,-17.803,-25.394,-16.549,-26.850,Estepa,estepa,1.0,1,NO,0.0
332030600401033974,ESTEPA_NW_02,estepa,-42.733772,-71.030278,333799.9,5266750.0,entrenamiento,3.21,-0.07,0.1993772,0.09487574,1.6381414,14.44,,,,,,0.16784,0.09794,-0.19273,-0.12532,-22.301,-14.207,-23.472,-30.962,-17.377,-24.821,-16.312,-26.865,Estepa,estepa,1.0,1,NO,0.0
332030600401033975,ESTEPA_NW_02,estepa,-42.734059,-71.029705,333847.6,5266719.3,entrenamiento,2.99,-0.18,0.10020265,0.04886564,1.8811306,15.33,,,,,,0.18855,0.10982,-0.18832,-0.11397,-21.685,-14.788,-23.025,-30.737,-17.021,-24.333,-16.377,-26.619,Estepa,estepa,1.0,1,NO,0.0
332030600401033976,ESTEPA_NW_02,estepa,-42.734345,-71.029132,333895.2,5266688.7,entrenamiento,2.65,-0.14,0.12456445,0.060380317,1.5512812,16.15,,,,,,0.19392,0.11572,-0.17249,-0.09874,-21.739,-14.275,-22.865,-30.780,-16.909,-24.162,-16.676,-26.116,Estepa,estepa,1.0,1,NO,0.0
332030600401033977,ESTEPA_NW_02,estepa,-42.734631,-71.028559,333942.9,5266658.0,entrenamiento,2.84,-0.18,0.12965664,0.06276947,1.7131534,15.75,,,,,,0.16755,0.10182,-0.17809,-0.11358,-21.850,-14.374,-23.139,-30.950,-17.050,-24.654,-16.317,-25.798,Estepa,estepa,1.0,1,NO,0.0
332030600401033978,ESTEPA_NW_02,estepa,-42.734917,-71.027987,333990.5,5266627.4,entrenamiento,2.65,-0.18,0.12848604,0.06222079,1.5894845,14.28,,,,,,0.18076,0.10665,-0.19727,-0.12980,-22.071,-14.753,-23.252,-30.809,-17.010,-24.391,-16.508,-26.111,Estepa,estepa,1.0,1,NO,0.0
332030600401033979,ESTEPA_NW_02,estepa,-42.735203,-71.027415,334038.1,5266596.7,entrenamiento,2.54,-0.18,0.09543937,0.0465978,1.7120867,11.65,,,,,,0.17239,0.09991,-0.20178,-0.14061,,,,,,,,,Estepa,estepa,1.0,1,NO,0.0
332030600401033980,ESTEPA_NW_02,estepa,-42.735489,-71.026842,334085.8,5266566.1,entrenamiento,2.61,-0.07,0.21235119,0.10072759,1.4166833,9.24,,,,,,0.16652,0.09383,-0.19855,-0.14048,,,,,,,,,Estepa,estepa,1.0,1,NO,0.0
332030800400198137,ESTEPA_NW_02,estepa,-42.710617,-71.095541,328393.4,5269190.8,entrenamiento,3.89,0.18,0.37022895,0.16896977,1.604922,4.03,,,,,,,,,,,,,,,,,,Mallin,humedal,0.8049,2,SI,0.0
332030800400198138,ESTEPA_NW_02,estepa,-42.710904,-71.094967,328441.2,5269160.1,entrenamiento,2.46,-0.18,0.011714559,0.0058401353,1.1839459,4.05,2.0144055,3.0020182,GSW_SA,certificada,0,0.51948,0.33571,0.04491,0.24057,,,,,,,,,Mallin,humedal,1.0,1,NO,0.0
332030800400198139,ESTEPA_NW_02,estepa,-42.711191,-71.094393,328489.0,5269129.3,entrenamiento,4.33,0.18,0.26420125,0.12373606,1.7653584,5.95,8.74326,2.9876392,GSW_SA,certificada,0,0.61512,0.42353,0.12605,0.34161,-22.674,-14.953,-22.274,-31.097,-15.977,-24.004,-16.700,-26.525,Mallin,humedal,1.0,1,NO,0.0
332030800400198140,ESTEPA_NW_02,estepa,-42.711479,-71.093817,328536.9,5269098.5,entrenamiento,2.84,-0.07,0.099552795,0.048556186,1.3522815,5.92,2.8369577,2.9989226,GSW_SA,certificada,0,0.34914,0.21431,-0.12285,0.02805,-23.113,-15.776,-22.262,-31.212,-16.713,-24.044,-17.437,-26.725,Mallin,humedal,0.8324,2,SI,0.0
332030800400198141,ESTEPA_NW_02,estepa,-42.711766,-71.093243,328584.7,5269067.8,entrenamiento,3.1,-0.11,0.097379856,0.047521986,1.8253431,6.92,4.0015283,2.9955676,GSW_SA,certificada,0,0.33678,0.21099,-0.14959,0.00350,-23.530,-15.829,-23.396,-31.542,-17.171,-24.988,-17.523,-26.179,Mallin,humedal,0.8499,2,SI,0.0
332030800400198142,ESTEPA_NW_02,estepa,-42.712054,-71.092668,328632.7,5269037.0,entrenamiento,2.65,-0.07,0.07338666,0.036027376,1.5177284,5.85,,,,,,0.27844,0.14312,-0.20604,-0.11447,-23.189,-15.548,-23.002,-31.302,-17.043,-24.735,-17.434,-25.283,Estepa,estepa,1.0,1,NO,0.0
332030800400198143,ESTEPA_NW_02,estepa,-42.712342,-71.092092,328680.6,5269006.2,entrenamiento,2.95,-0.33,0.018473446,0.009194137,1.073111,6.33,,,,,,0.22118,0.12025,-0.16669,-0.09315,-23.277,-15.266,-22.654,-30.802,-16.730,-24.297,-17.233,-24.780,Estepa,estepa,1.0,1,NO,0.0
332030800400198144,ESTEPA_NW_02,estepa,-42.712629,-71.091518,328728.4,5268975.5,entrenamiento,2.39,-0.14,0.08936249,0.043696392,1.6010606,7.93,,,,,,0.23660,0.12483,-0.19245,-0.13075,-24.097,-15.265,-22.534,-31.095,-17.030,-24.214,-17.414,-25.371,Estepa,estepa,1.0,1,NO,0.0
332030800400198145,ESTEPA_NW_02,estepa,-42.712916,-71.090943,328776.3,5268944.8,entrenamiento,2.73,-0.11,0.13607527,0.06577161,1.5455115,9.87,,,,,,0.22138,0.11152,-0.22196,-0.14965,-23.726,-15.567,-22.814,-31.220,-17.662,-24.389,-17.962,-25.854,Estepa,estepa,1.0,1,NO,0.0
332030800400198146,ESTEPA_NW_02,estepa,-42.713204,-71.090368,328824.1,5268914.0,entrenamiento,5.27,0.44,0.42965308,0.1932908,1.9109114,13.96,11.804815,2.9849272,GSW_SA,certificada,0,0.25037,0.13127,-0.21615,-0.13112,-23.508,-15.811,-23.343,-31.546,-17.791,-24.512,-18.628,-26.843,Estepa,estepa,1.0,1,NO,0.0
332030800400198147,ESTEPA_NW_02,estepa,-42.713492,-71.089790,328872.3,5268883.1,entrenamiento,4.6,-0.11,0.111544155,0.054243244,2.0425878,15.21,9.634492,2.986717,GSW_SA,certificada,0,0.20878,0.11582,-0.21457,-0.12188,-22.293,-15.443,-23.209,-31.289,-17.405,-24.836,-19.325,-26.824,Estepa,estepa,1.0,1,NO,0.0
332030800400198148,ESTEPA_NW_02,estepa,-42.713782,-71.089210,328920.6,5268852.2,entrenamiento,4.33,-0.07,0.10669733,0.051948685,1.7200972,13.01,7.5385356,2.9891024,GSW_SA,certificada,0,0.20796,0.11994,-0.20126,-0.11071,-22.279,-14.801,-22.291,-31.141,-17.413,-24.880,-17.854,-25.853,Estepa,estepa,1.0,1,NO,0.0
332030800400198149,ESTEPA_NW_02,estepa,-42.714069,-71.088636,328968.3,5268821.5,entrenamiento,2.5,-0.18,0.028081331,0.01394242,0.87170756,7.49,,,,,,0.26694,0.15155,-0.18359,-0.09305,-22.170,-15.035,-21.571,-30.932,-17.584,-24.258,-17.311,-24.915,Estepa,estepa,1.0,1,NO,0.0
332030800400198150,ESTEPA_NW_02,estepa,-42.714353,-71.088069,329015.6,5268791.0,entrenamiento,2.76,-0.18,0.04224425,0.02090031,1.1697142,10.69,,,,,,0.32571,0.17691,-0.16026,-0.06983,-22.183,-15.712,-21.279,-31.047,-17.676,-23.920,-17.401,-25.073,Estepa,estepa,1.0,1,NO,0.0
332030800400198151,ESTEPA_NW_02,estepa,-42.714638,-71.087500,329063.0,5268760.5,entrenamiento,2.02,-0.11,0.051682696,0.02550986,1.5505325,7.31,,,,,,0.25632,0.13170,-0.22632,-0.16237,-23.035,-16.160,-22.385,-32.011,-17.900,-24.241,-17.693,-26.247,Estepa,estepa,1.0,1,NO,0.0
332030800400198152,ESTEPA_NW_02,estepa,-42.714925,-71.086927,329110.7,5268729.9,entrenamiento,2.54,-0.07,0.107869156,0.05250396,1.4263566,4.30,,,,,,0.25858,0.14180,-0.17219,-0.08252,-24.398,-16.721,-23.413,-32.210,-18.141,-25.007,-17.746,-26.974,Estepa,estepa,1.0,1,NO,0.0
332030800400198153,ESTEPA_NW_02,estepa,-42.715212,-71.086351,329158.6,5268699.1,entrenamiento,2.88,-0.14,0.030066233,0.014920527,1.3661722,6.03,,,,,,0.25938,0.14044,-0.20550,-0.10821,-23.208,-15.545,-22.927,-31.357,-17.894,-24.930,-17.268,-25.954,Estepa,estepa,1.0,1,NO,0.0
332030800400198154,ESTEPA_NW_02,estepa,-42.715500,-71.085776,329206.5,5268668.4,entrenamiento,1.98,-0.18,0.011387999,0.005677797,1.1282454,4.62,1.0090951,3.007378,GSW_SA,certificada,0,0.25167,0.13403,-0.21598,-0.12502,-22.899,-14.384,-22.374,-30.910,-17.370,-24.710,-16.985,-25.016,Estepa,estepa,1.0,1,NO,0.0
332030800400198155,ESTEPA_NW_02,estepa,-42.715786,-71.085204,329254.1,5268637.8,entrenamiento,2.16,-0.14,0.021277713,0.0105823865,1.2492807,4.97,1.3311168,3.0053778,GSW_SA,certificada,0,0.24468,0.13398,-0.18852,-0.11246,-22.309,-13.672,-21.924,-30.746,-17.204,-24.113,-17.294,-24.371,Estepa,estepa,1.0,1,NO,0.0
332030800400198156,ESTEPA_NW_02,estepa,-42.716072,-71.084632,329301.7,5268607.2,entrenamiento,1.9,-0.18,0.018709337,0.00931099,1.494846,7.04,0.9198619,3.008004,GSW_SA,certificada,0,0.23509,0.12571,-0.19356,-0.12095,-22.615,-14.026,-21.477,-30.886,-17.084,-23.621,-17.222,-24.889,Estepa,estepa,1.0,1,NO,0.0
332030800400198157,ESTEPA_NW_02,estepa,-42.716357,-71.084063,329349.1,5268576.6,entrenamiento,2.39,-0.14,0.050536454,0.024951221,1.568075,8.12,,,,,,0.24746,0.13032,-0.20167,-0.12662,-22.753,-14.540,-21.600,-30.801,-16.992,-23.388,-17.617,-25.011,Estepa,estepa,1.0,1,NO,0.0
