shot_number,aoi,sitio,lat,lon,este_utm19s,norte_utm19s,particion,rh95,rh50,pai,cover,fhd_normal,pendiente_grados,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag,NDVI,EVI,NDMI,NBR,g0_C_VH,g0_C_VV,g0_L_SAOCOM_HH,g0_L_SAOCOM_HV,g0_L_NISAR_HH,g0_L_NISAR_HV,g0_L_PALSAR2_HH,g0_L_PALSAR2_HV
340730500400257864,BOSQUE_NW_02,bosque,-42.683344,-71.559061,290341.5,5271173.0,entrenamiento,20.11,13.98,3.5354853,0.8281526,2.9847136,18.23,107.198944,13.089899,DBT_SA,certificada,0,0.84706,0.46992,0.26710,0.56191,-15.379,-9.804,-10.939,-16.107,-6.568,-11.567,-5.901,-10.730
340730500400257865,BOSQUE_NW_02,bosque,-42.683635,-71.558478,290390.2,5271142.2,entrenamiento,17.83,10.46,5.3841763,0.93065554,2.7727888,11.79,74.64729,13.08953,DBT_SA,certificada,0,0.80733,0.45523,0.22368,0.51120,-14.953,-9.169,-11.084,-16.298,-5.877,-11.337,-5.789,-10.747
340730500400257866,BOSQUE_NW_02,bosque,-42.683924,-71.557901,290438.5,5271111.5,entrenamiento,14.16,9.0,4.249112,0.8791724,2.5732613,11.13,46.48807,13.096724,DBT_SA,certificada,0,0.88211,0.55814,0.34152,0.62562,-15.224,-9.004,-10.206,-15.971,-5.920,-11.179,-5.376,-10.551
340730500400257867,BOSQUE_NW_02,bosque,-42.684208,-71.557333,290485.9,5271081.4,entrenamiento,19.29,1.79,0.95302194,0.37887567,2.9744794,19.06,37.08985,13.100089,DBT_SA,certificada,0,0.83549,0.50662,0.27314,0.57385,-15.531,-9.048,-10.423,-15.942,-5.954,-10.591,-5.356,-10.573
340730500400257869,BOSQUE_NW_02,bosque,-42.684770,-71.556213,290579.7,5271021.8,entrenamiento,23.47,15.36,2.951917,0.7705108,3.1696727,19.90,142.63686,13.085834,DBT_SA,certificada,0,0.88196,0.54078,0.31575,0.61507,-15.790,-9.933,-11.734,-16.739,-6.021,-10.408,-6.050,-11.381
340730500400257881,BOSQUE_NW_02,bosque,-42.688198,-71.549365,291152.2,5270658.0,validacion,17.34,8.67,2.9135528,0.76609814,2.8348334,13.64,59.936115,13.090182,DBT_SA,certificada,0,0.92547,0.54867,0.37105,0.68672,-16.263,-9.665,-11.679,-16.945,-5.806,-11.088,-5.608,-10.060
340730600400970056,BOSQUE_NW_02,bosque,-42.684434,-71.570414,289415.0,5271023.7,entrenamiento,26.31,19.44,5.0148344,0.9170306,3.2799973,16.43,,,,,,0.91438,0.58342,0.40003,0.70035,-15.263,-9.690,-11.788,-16.709,-5.493,-10.398,-6.584,-11.305
340730600400970069,BOSQUE_NW_02,bosque,-42.688265,-71.562748,290056.0,5270617.4,validacion,2.95,-0.26,0.09263582,0.04525943,1.8082895,11.59,,,,,,0.74267,0.43825,0.10601,0.35199,-16.410,-9.659,-12.351,-17.348,-7.532,-13.701,-7.154,-11.529
340730600400970070,BOSQUE_NW_02,bosque,-42.688552,-71.562176,290103.8,5270587.0,validacion,8.33,4.82,2.7577977,0.7473071,2.1362555,6.25,10.835828,13.110829,DBT_SA,certificada,0,0.90896,0.58724,0.31536,0.61052,-16.084,-8.935,-11.856,-16.594,-6.394,-11.817,-6.768,-10.838
340730600400970071,BOSQUE_NW_02,bosque,-42.688838,-71.561605,290151.6,5270556.6,validacion,11.55,7.77,3.8176756,0.8505599,2.4242792,6.96,29.513617,13.103669,DBT_SA,certificada,0,0.88016,0.56221,0.29858,0.59505,-15.876,-9.048,-11.786,-16.413,-6.152,-11.643,-7.082,-10.729
340730600400970072,BOSQUE_NW_02,bosque,-42.689126,-71.561029,290199.7,5270526.0,validacion,13.75,9.9,3.5740266,0.8314269,2.558481,16.99,47.05941,13.100389,DBT_SA,certificada,0,0.74152,0.46821,0.22960,0.49591,-15.787,-9.710,-12.255,-16.811,-6.433,-11.814,-6.824,-11.267
340730600400970073,BOSQUE_NW_02,bosque,-42.689422,-71.560435,290249.4,5270494.6,validacion,3.1,-0.44,0.091796264,0.044858612,1.268794,17.99,0.0,13.123722,DBT_SA,certificada,0,0.51819,0.32369,0.12667,0.34896,-15.790,-9.422,-12.334,-17.365,-7.343,-12.899,-6.559,-11.548
340730600400970075,BOSQUE_NW_02,bosque,-42.689997,-71.559285,290345.5,5270433.6,validacion,15.21,10.91,4.268096,0.8803295,2.734664,8.44,58.696915,13.097865,DBT_SA,certificada,0,0.91642,0.59958,0.34189,0.63929,-15.427,-8.661,-11.437,-16.156,-6.416,-11.249,-6.444,-11.069
340730600400970076,BOSQUE_NW_02,bosque,-42.690288,-71.558702,290394.3,5270402.7,validacion,4.26,0.29,0.4007049,0.18152101,1.7334923,15.33,0.144789,13.119633,DBT_SA,certificada,0,0.92080,0.59285,0.34094,0.64315,-14.843,-8.824,-11.530,-15.950,-6.513,-11.274,-6.133,-10.690
356600000400197094,BOSQUE_NW_02,bosque,-42.570161,-71.443882,299415.1,5284021.5,entrenamiento,3.25,-0.14,0.034047626,0.01687964,1.4127755,4.34,,,,,,0.78067,0.44750,0.22138,0.46321,-15.762,-9.468,-13.472,-18.712,-8.590,-13.740,-9.032,-12.967
356600000400197102,BOSQUE_NW_02,bosque,-42.572476,-71.439298,299798.7,5283775.2,entrenamiento,5.27,0.63,0.5819638,0.2524499,1.8561636,15.16,,,,,,0.72196,0.38621,0.19266,0.41865,-15.476,-9.786,-13.623,-18.883,-8.841,-14.058,-9.128,-13.729
356600000400197105,BOSQUE_NW_02,bosque,-42.573345,-71.437577,299942.8,5283682.8,entrenamiento,2.77,-0.59,0.005487753,0.0027401135,0.9672406,10.41,,,,,,0.81506,0.47105,0.30101,0.56581,-15.129,-9.590,-13.308,-17.800,-8.372,-13.262,-8.265,-13.054
356600000400197116,BOSQUE_NW_02,bosque,-42.576816,-71.430695,300518.7,5283313.5,entrenamiento,2.84,0.03,0.14474836,0.06981573,1.4658569,2.35,0.0,13.125502,DBT_SA,certificada,0,0.76206,0.45557,0.20457,0.45834,-14.355,-9.000,-12.733,-17.402,-7.318,-12.508,-7.967,-11.639
356600000400197149,BOSQUE_NW_02,bosque,-42.586357,-71.411791,302100.4,5282298.4,entrenamiento,3.22,-0.26,0.041389734,0.02048207,1.7185832,9.65,,,,,,0.79307,0.48653,0.23383,0.53294,-15.052,-9.769,-12.148,-16.559,-7.735,-13.182,-7.434,-11.278
356600000400197150,BOSQUE_NW_02,bosque,-42.586647,-71.411218,302148.3,5282267.6,entrenamiento,8.23,5.01,2.2911534,0.68176967,2.032227,9.40,11.042126,13.111534,DBT_SA,certificada,0,0.73084,0.43305,0.22394,0.49129,,,,,,,,
356600100400192436,BOSQUE_NW_02,bosque,-42.562194,-71.473233,296980.1,5284836.1,entrenamiento,3.96,0.14,0.20829242,0.09890371,1.7205334,8.34,19.922949,11.056436,ENT_SA,certificada,0,0.77497,0.42655,0.23042,0.47012,-15.938,-10.049,-15.156,-19.954,-9.280,-14.510,-11.275,-15.152
356600100400192468,BOSQUE_NW_02,bosque,-42.571426,-71.454903,298514.5,5283854.7,entrenamiento,3.07,-0.18,0.041057814,0.02031951,1.1295516,7.67,,,,,,0.69706,0.38167,0.12997,0.34834,-16.017,-10.158,-13.985,-19.144,-9.307,-14.668,-8.861,-14.087
356600100400192471,BOSQUE_NW_02,bosque,-42.572294,-71.453185,298658.4,5283762.5,entrenamiento,4.53,0.03,0.24456339,0.11509718,1.9127723,13.89,,,,,,0.69998,0.40745,0.13307,0.35909,-15.010,-9.394,-13.763,-18.780,-7.546,-12.779,-8.913,-13.286
356600100400192480,BOSQUE_NW_02,bosque,-42.574892,-71.448035,299089.4,5283486.2,entrenamiento,4.0,-0.03,0.13230096,0.064008854,1.8061222,11.32,,,,,,0.83892,0.49607,0.30052,0.55546,-15.900,-10.035,-12.963,-17.708,-8.207,-13.265,-8.797,-13.417
356600100400192483,BOSQUE_NW_02,bosque,-42.575764,-71.446314,299233.4,5283393.5,entrenamiento,3.4,-0.14,0.019018171,0.009463993,1.5817624,7.90,,,,,,0.78666,0.43259,0.26899,0.51431,-15.471,-9.612,-12.879,-18.071,-8.374,-13.791,-8.040,-12.222
356600100400192484,BOSQUE_NW_02,bosque,-42.576053,-71.445741,299281.3,5283362.7,entrenamiento,3.74,0.0,0.19510098,0.09294103,1.7205789,9.55,,,,,,0.77430,0.42667,0.27693,0.52185,-14.440,-9.600,-12.521,-17.473,-7.571,-13.164,-7.199,-12.084
356600100400192485,BOSQUE_NW_02,bosque,-42.576343,-71.445169,299329.3,5283331.9,entrenamiento,5.31,0.52,0.4843766,0.21507803,1.8602027,9.96,,,,,,0.77920,0.45182,0.28249,0.54362,-14.284,-9.712,-12.027,-17.118,-7.452,-13.099,-7.448,-11.884
356600100400192486,BOSQUE_NW_02,bosque,-42.576633,-71.444595,299377.3,5283301.0,entrenamiento,3.55,-0.14,0.047099985,0.023274707,1.6120242,10.57,,,,,,0.80638,0.48324,0.29685,0.57228,-14.716,-9.522,-11.867,-17.051,-7.253,-12.938,-7.993,-11.870
356600100400192487,BOSQUE_NW_02,bosque,-42.576922,-71.444022,299425.2,5283270.3,entrenamiento,4.41,0.07,0.12251524,0.059418123,1.864901,11.30,,,,,,0.79278,0.44475,0.23823,0.51786,-15.593,-9.330,-12.057,-17.373,-7.518,-13.095,-7.892,-12.259
356600100400192489,BOSQUE_NW_02,bosque,-42.577503,-71.442875,299521.2,5283208.5,entrenamiento,4.53,-0.33,0.036915306,0.01828826,1.4745733,19.44,,,,,,0.81085,0.43623,0.22685,0.50263,-15.894,-10.065,-12.639,-17.554,-8.133,-13.792,-8.959,-13.596
356600100400192491,BOSQUE_NW_02,bosque,-42.578089,-71.441723,299617.6,5283146.1,entrenamiento,6.77,0.67,0.52826697,0.232113,2.1902874,19.31,,,,,,0.75268,0.46694,0.19491,0.45096,-16.164,-10.533,-12.961,-17.953,-9.138,-14.532,-8.134,-13.561
356600100400192492,BOSQUE_NW_02,bosque,-42.578382,-71.441148,299665.8,5283115.0,entrenamiento,8.57,3.33,1.9559385,0.62378645,2.1319666,18.99,8.4025345,13.107667,DBT_SA,certificada,0,0.56282,0.34384,0.10355,0.29232,-16.346,-10.205,-12.837,-18.010,-8.908,-14.471,-7.605,-12.507
356600100400192493,BOSQUE_NW_02,bosque,-42.578674,-71.440572,299714.0,5283083.9,entrenamiento,4.19,-0.14,0.058705688,0.028926004,1.7427671,13.64,0.05456369,13.119135,DBT_SA,certificada,0,0.79414,0.53592,0.25816,0.51023,-16.535,-9.623,-12.629,-17.524,-8.652,-13.952,-7.860,-12.170
356600100400192496,BOSQUE_NW_02,bosque,-42.579544,-71.438851,299858.1,5282991.3,entrenamiento,4.08,0.29,0.3364866,0.15484492,1.7269866,6.80,,,,,,0.76808,0.45797,0.22982,0.49142,-15.132,-9.499,-12.469,-17.539,-7.652,-12.737,-7.668,-11.904
356600100400192538,BOSQUE_NW_02,bosque,-42.591950,-71.414224,301918.5,5281671.6,entrenamiento,2.77,-0.14,0.083337225,0.04081195,1.626933,4.35,,,,,,0.83939,0.47496,0.20459,0.49736,-15.372,-9.430,-12.137,-16.982,-7.169,-12.457,-6.876,-12.072
356600100400192543,BOSQUE_NW_02,bosque,-42.593398,-71.411358,302158.1,5281517.5,entrenamiento,11.0,7.11,4.840172,0.91070706,2.329409,9.48,25.40699,13.10428,DBT_SA,certificada,0,0.91907,0.62605,0.41418,0.71283,,,,,,,,
356600200400197666,BOSQUE_NW_02,bosque,-42.567373,-71.472922,297022.4,5284261.8,entrenamiento,3.59,-0.22,0.036701158,0.018183166,1.5274711,11.55,,,,,,0.76558,0.47702,0.20873,0.44082,-15.336,-9.835,-13.118,-18.499,-9.255,-14.144,-9.461,-13.523
356600200400197717,BOSQUE_NW_02,bosque,-42.582099,-71.443695,299468.7,5282696.2,entrenamiento,4.0,0.18,0.27694902,0.12931107,1.6722013,8.71,,,,,,0.75864,0.44347,0.20097,0.45058,-15.267,-9.689,-12.523,-17.435,-7.483,-12.397,-6.894,-11.606
356600200400197718,BOSQUE_NW_02,bosque,-42.582388,-71.443122,299516.7,5282665.5,entrenamiento,3.93,0.22,0.3024045,0.14032207,1.5628544,10.33,,,,,,0.76972,0.43548,0.20303,0.47198,-15.372,-9.394,-12.307,-17.214,-7.133,-12.394,-6.685,-11.429
356600200400197722,BOSQUE_NW_02,bosque,-42.583831,-71.440257,299756.4,5282512.0,entrenamiento,3.14,-0.29,0.02628773,0.013057828,1.0164987,11.96,,,,,,0.75916,0.44576,0.19491,0.45778,-14.902,-9.340,-12.785,-17.283,-7.656,-12.399,-7.915,-12.694
356600200400197723,BOSQUE_NW_02,bosque,-42.584119,-71.439684,299804.3,5282481.3,entrenamiento,3.37,0.11,0.18701537,0.08926734,1.697065,10.69,0.0059245974,13.122227,DBT_SA,certificada,0,0.72260,0.42332,0.14882,0.39024,-15.270,-9.567,-12.835,-17.502,-7.958,-12.912,-8.048,-12.238
356600200400197728,BOSQUE_NW_02,bosque,-42.585562,-71.436821,300043.9,5282327.9,entrenamiento,3.78,0.14,0.19100314,0.091081366,1.66021,11.92,0.03636222,13.12104,DBT_SA,certificada,0,0.84250,0.54346,0.31589,0.59840,-15.140,-9.005,-11.944,-17.090,-6.854,-12.209,-6.675,-11.465
356600200400197729,BOSQUE_NW_02,bosque,-42.585851,-71.436248,300091.8,5282297.2,entrenamiento,3.52,-0.18,0.029291006,0.014538737,1.5523021,10.82,,,,,,0.81080,0.49744,0.26075,0.53881,-15.570,-9.069,-12.094,-16.959,-6.999,-11.959,-6.885,-11.925
356600200400197730,BOSQUE_NW_02,bosque,-42.586139,-71.435676,300139.7,5282266.5,entrenamiento,3.59,0.0,0.15321179,0.073744066,1.8076208,10.32,0.013046523,13.121194,DBT_SA,certificada,0,0.76992,0.47523,0.23423,0.49355,-15.568,-9.240,-11.779,-17.099,-6.753,-12.143,-6.899,-11.448
356600200400197745,BOSQUE_NW_02,bosque,-42.590486,-71.427078,300859.1,5281804.1,entrenamiento,18.94,13.14,3.957212,0.8615042,2.9497,11.37,92.60119,13.091702,DBT_SA,certificada,0,0.91885,0.62068,0.41185,0.71320,-15.334,-9.536,-11.035,-15.860,-6.199,-11.476,-6.417,-11.329
356600200400197748,BOSQUE_NW_02,bosque,-42.591353,-71.425359,301002.9,5281711.8,entrenamiento,18.5,14.79,4.392159,0.8885052,2.763285,13.63,99.6042,13.096163,DBT_SA,certificada,0,0.89370,0.55936,0.32535,0.63788,-15.470,-10.144,-10.597,-15.817,-6.407,-11.156,-6.249,-10.917
356600200400197750,BOSQUE_NW_02,bosque,-42.591931,-71.424212,301098.8,5281650.3,entrenamiento,18.76,11.83,2.8583665,0.7603292,2.9342358,15.88,84.8866,13.089972,DBT_SA,certificada,0,0.90680,0.57008,0.36493,0.66585,-14.834,-8.573,-10.912,-16.029,-5.889,-11.467,-6.006,-10.689
356600200400197751,BOSQUE_NW_02,bosque,-42.592220,-71.423639,301146.7,5281619.6,entrenamiento,22.13,12.99,2.5402803,0.7190635,3.1153646,13.09,,,,,,0.89475,0.54504,0.36291,0.66236,-15.375,-8.932,-10.854,-16.002,-6.178,-11.661,-6.507,-11.106
356600200400197752,BOSQUE_NW_02,bosque,-42.592509,-71.423066,301194.7,5281588.8,entrenamiento,20.29,14.86,3.7640052,0.847492,2.9892042,10.39,,,,,,0.90021,0.58372,0.36795,0.67271,-15.963,-9.125,-10.956,-15.871,-6.023,-11.567,-6.314,-11.251
356600200400197754,BOSQUE_NW_02,bosque,-42.593086,-71.421920,301290.6,5281527.5,entrenamiento,20.18,14.75,4.7320733,0.905876,2.988049,15.52,112.9525,13.090882,DBT_SA,certificada,0,0.89696,0.56444,0.36503,0.66578,-16.087,-9.425,-10.808,-15.952,-5.787,-11.208,-5.791,-10.132
356600200400197755,BOSQUE_NW_02,bosque,-42.593371,-71.421349,301338.3,5281497.2,entrenamiento,18.05,10.29,3.495961,0.8256673,2.7998822,16.77,72.1877,13.089855,DBT_SA,certificada,0,0.88693,0.54788,0.33400,0.63381,-16.000,-9.542,-11.088,-15.744,-5.923,-11.203,-6.197,-10.347
356600200400197757,BOSQUE_NW_02,bosque,-42.593941,-71.420207,301433.9,5281436.5,entrenamiento,14.3,8.72,2.9076576,0.76615644,2.647454,13.86,44.996853,13.096512,DBT_SA,certificada,0,0.85542,0.53802,0.30318,0.59761,-16.164,-9.543,-11.875,-16.157,-6.033,-11.399,-6.089,-10.611
356600200400197758,BOSQUE_NW_02,bosque,-42.594226,-71.419636,301481.6,5281406.2,entrenamiento,18.46,13.7,5.259631,0.92761457,2.9484358,6.08,,,,,,0.88008,0.51486,0.28246,0.57892,-15.900,-9.680,-11.910,-16.625,-6.165,-11.441,-7.151,-11.461
356600200400197760,BOSQUE_NW_02,bosque,-42.594799,-71.418492,301577.3,5281345.3,entrenamiento,20.74,10.86,2.4861119,0.7113584,2.9999223,15.14,90.06617,13.086913,DBT_SA,certificada,0,0.90434,0.52912,0.34608,0.66079,-17.099,-10.391,-13.463,-18.936,-6.892,-12.240,-8.168,-13.320
356600200400197761,BOSQUE_NW_02,bosque,-42.595085,-71.417920,301625.1,5281314.9,entrenamiento,18.23,6.74,1.4496236,0.51551884,2.8248463,17.08,,,,,,0.74561,0.49227,0.27605,0.55911,-18.191,-11.664,-16.210,-22.018,-8.783,-14.161,-10.089,-16.492
356600300400192470,BOSQUE_NW_02,bosque,-42.560823,-71.499409,294826.8,5284925.4,entrenamiento,3.29,-0.03,0.12738398,0.061705355,1.7947279,5.25,17.735155,11.057898,ENT_SA,certificada,0,0.73069,0.39556,0.15541,0.39460,-15.357,-9.646,-13.320,-18.397,-8.567,-13.389,-9.026,-12.989
356600300400192475,BOSQUE_NW_02,bosque,-42.562266,-71.496551,295066.1,5284772.0,entrenamiento,10.44,5.13,2.0022094,0.63243294,2.3447108,4.68,64.69082,11.048457,ENT_SA,certificada,0,0.83179,0.43976,0.42764,0.66344,-15.986,-10.973,-11.286,-16.397,-5.959,-10.839,-7.375,-11.053
356600300400192485,BOSQUE_NW_02,bosque,-42.565153,-71.490836,295544.7,5284465.3,entrenamiento,7.67,1.79,1.2689632,0.46974245,2.1035929,0.92,36.047756,11.050938,ENT_SA,certificada,0,0.81475,0.43801,0.38865,0.62791,-17.027,-11.470,-12.171,-17.126,-6.997,-11.908,-7.202,-12.066
356600300400192557,BOSQUE_NW_02,bosque,-42.585968,-71.449571,298998.9,5282252.6,entrenamiento,2.8,-0.11,0.16373701,0.07860577,1.3747259,5.80,,,,,,0.75077,0.45794,0.21169,0.48054,-14.919,-9.420,-12.598,-17.455,-7.714,-12.927,-7.913,-12.522
356600300400192560,BOSQUE_NW_02,bosque,-42.586832,-71.447853,299142.7,5282160.8,entrenamiento,2.99,0.14,0.23837636,0.11235693,1.4962739,6.81,0.0,13.124831,DBT_SA,certificada,0,0.83619,0.49494,0.28067,0.57568,-14.793,-8.934,-12.821,-16.926,-7.054,-12.417,-7.094,-11.596
356600300400192565,BOSQUE_NW_02,bosque,-42.588274,-71.444986,299382.6,5282007.4,entrenamiento,3.96,0.26,0.3129416,0.14483961,1.7162911,10.36,0.08075917,13.120587,DBT_SA,certificada,0,0.79407,0.48947,0.23506,0.49783,-14.595,-9.239,-12.290,-17.109,-7.262,-12.270,-7.648,-12.116
356600300400192566,BOSQUE_NW_02,bosque,-42.588562,-71.444413,299430.5,5281976.8,entrenamiento,3.93,0.11,0.1933403,0.09214304,1.7617253,9.73,0.058597192,13.120289,DBT_SA,certificada,0,0.78933,0.47427,0.22840,0.51069,-14.760,-9.221,-12.179,-17.079,-7.442,-12.434,-7.391,-11.864
356600300400192571,BOSQUE_NW_02,bosque,-42.590006,-71.441547,299670.3,5281823.3,entrenamiento,22.73,14.23,3.601464,0.8346316,3.0655246,13.45,127.54145,13.085996,DBT_SA,certificada,0,0.90857,0.55831,0.36503,0.67078,-16.212,-9.792,-12.017,-16.567,-6.249,-11.930,-6.997,-11.367
356600300400192573,BOSQUE_NW_02,bosque,-42.590584,-71.440400,299766.2,5281761.7,entrenamiento,16.62,11.27,3.3996038,0.8171007,2.7214906,11.14,69.132164,13.094023,DBT_SA,certificada,0,0.89886,0.55909,0.34622,0.64578,-15.891,-9.369,-11.721,-16.561,-6.395,-11.584,-6.351,-10.997
356600300400192575,BOSQUE_NW_02,bosque,-42.591161,-71.439255,299862.1,5281700.4,entrenamiento,19.1,12.09,2.5603158,0.72187686,2.8745756,8.41,,,,,,0.84527,0.48788,0.26655,0.56365,-17.088,-10.501,-11.746,-17.269,-7.553,-12.300,-6.980,-11.747
356600300400192578,BOSQUE_NW_02,bosque,-42.592026,-71.437537,300005.8,5281608.3,entrenamiento,20.14,14.41,4.045749,0.86751264,2.8209589,7.91,109.12949,13.090824,DBT_SA,certificada,0,0.91727,0.61905,0.38238,0.67316,-15.480,-9.701,-10.645,-16.287,-6.447,-11.979,-6.422,-10.350
356600300400192579,BOSQUE_NW_02,bosque,-42.592315,-71.436964,300053.7,5281577.6,entrenamiento,18.35,13.18,3.8677797,0.85521126,2.8110154,8.06,89.841324,13.092897,DBT_SA,certificada,0,0.89266,0.57476,0.35905,0.65774,-16.032,-9.808,-10.923,-16.495,-6.773,-11.763,-7.114,-10.576
356600300400192584,BOSQUE_NW_02,bosque,-42.593761,-71.434099,300293.4,5281423.8,entrenamiento,24.3,19.32,4.132564,0.87312746,3.1404407,16.35,177.07146,13.091131,DBT_SA,certificada,0,0.90721,0.60054,0.39101,0.69680,-15.694,-9.019,-10.873,-15.557,-6.166,-11.241,-6.242,-10.169
356600300400192587,BOSQUE_NW_02,bosque,-42.594629,-71.432381,300437.2,5281331.5,entrenamiento,19.21,9.36,1.9449635,0.6217665,2.9773445,17.45,,,,,,0.87093,0.53710,0.32272,0.62943,-15.509,-9.673,-11.250,-15.922,-6.193,-11.448,-6.494,-10.844
356600300400192588,BOSQUE_NW_02,bosque,-42.594917,-71.431809,300485.0,5281300.9,entrenamiento,21.27,13.96,2.5528195,0.7208334,3.0453758,19.62,,,,,,0.89755,0.56293,0.34741,0.65794,-15.060,-9.381,-10.782,-15.953,-5.802,-11.254,-7.025,-10.857
356600300400192590,BOSQUE_NW_02,bosque,-42.595492,-71.430665,300580.7,5281239.7,entrenamiento,24.08,19.39,5.2422023,0.92701626,3.106278,17.10,176.41263,13.091602,DBT_SA,certificada,0,0.91595,0.60962,0.39212,0.69637,-15.449,-9.950,-10.843,-16.235,-5.789,-10.935,-6.634,-11.287
356600300400192591,BOSQUE_NW_02,bosque,-42.595780,-71.430093,300628.6,5281209.0,entrenamiento,23.03,16.02,2.5367904,0.71858907,3.0289788,11.87,,,,,,0.90831,0.56909,0.37347,0.67959,-15.127,-9.446,-11.349,-16.164,-5.737,-11.013,-5.951,-10.245
356600300400192592,BOSQUE_NW_02,bosque,-42.596067,-71.429522,300676.4,5281178.5,entrenamiento,24.45,18.76,5.4087715,0.9328221,3.0541353,9.67,175.72499,13.089238,DBT_SA,certificada,0,0.90249,0.52854,0.35917,0.66698,-15.285,-9.430,-11.364,-16.221,-5.999,-11.015,-5.726,-10.094
356600300400192593,BOSQUE_NW_02,bosque,-42.596355,-71.428950,300724.2,5281147.9,entrenamiento,20.93,12.92,2.3244073,0.6870892,2.9554777,8.93,105.217735,13.087465,DBT_SA,certificada,0,0.86504,0.49374,0.30186,0.62125,-15.521,-9.599,-11.210,-16.545,-6.011,-11.149,-5.800,-10.116
356600300400192594,BOSQUE_NW_02,bosque,-42.596644,-71.428377,300772.1,5281117.2,entrenamiento,18.05,9.69,2.3385673,0.68929505,2.9217107,3.78,68.45349,13.089662,DBT_SA,certificada,0,0.86188,0.50447,0.29598,0.60029,-15.773,-9.496,-10.943,-16.499,-6.242,-11.246,-6.064,-9.923
356600300400192595,BOSQUE_NW_02,bosque,-42.596932,-71.427805,300820.0,5281086.6,entrenamiento,17.86,9.84,2.1104186,0.6517796,2.783872,12.66,,,,,,0.88545,0.51978,0.33194,0.63898,-15.795,-9.463,-10.745,-16.294,-5.772,-11.212,-6.263,-10.004
356600300400192596,BOSQUE_NW_02,bosque,-42.597216,-71.427235,300867.6,5281056.3,entrenamiento,25.8,18.12,4.4331446,0.8907879,3.2319996,14.39,,,,,,0.88334,0.57641,0.34830,0.64221,-15.834,-9.557,-11.111,-16.666,-5.731,-11.074,-6.369,-10.210
356600300400192597,BOSQUE_NW_02,bosque,-42.597503,-71.426663,300915.4,5281025.8,entrenamiento,19.51,12.73,3.6096544,0.8353063,2.954936,9.51,,,,,,0.86499,0.52967,0.30667,0.60913,-16.124,-9.699,-11.398,-16.416,-5.886,-11.215,-6.209,-10.694
356600300400192598,BOSQUE_NW_02,bosque,-42.597790,-71.426092,300963.3,5280995.3,entrenamiento,18.61,14.23,4.3968005,0.8887909,2.8440034,9.28,,,,,,0.89969,0.58649,0.37893,0.67970,-16.445,-9.232,-11.796,-16.635,-6.054,-10.908,-6.687,-11.596
356600300400192599,BOSQUE_NW_02,bosque,-42.598078,-71.425519,301011.2,5280964.6,entrenamiento,16.55,9.58,2.022168,0.6360805,2.7297616,10.95,,,,,,0.83737,0.48977,0.25292,0.55018,-17.039,-9.641,-12.290,-16.972,-6.482,-11.648,-7.151,-12.079
356600300400192600,BOSQUE_NW_02,bosque,-42.598366,-71.424946,301059.1,5280934.0,entrenamiento,13.59,1.34,1.0221231,0.4001084,2.681719,14.45,,,,,,0.71886,0.39534,0.13731,0.41408,-16.219,-9.676,-12.000,-16.747,-6.581,-12.122,-7.328,-11.978
356600300400192601,BOSQUE_NW_02,bosque,-42.598654,-71.424374,301107.0,5280903.4,entrenamiento,18.31,10.44,3.1393201,0.79171926,2.8907242,14.99,,,,,,0.90330,0.56879,0.36849,0.66502,-15.464,-9.306,-11.551,-16.420,-5.968,-11.335,-6.921,-10.729
356600300400192602,BOSQUE_NW_02,bosque,-42.598942,-71.423801,301154.9,5280872.7,entrenamiento,17.63,11.83,2.9163444,0.7671872,2.7973464,13.61,,,,,,0.89184,0.53774,0.34735,0.65220,-15.710,-9.288,-11.992,-17.167,-6.091,-11.598,-7.605,-11.321
356600300400192603,BOSQUE_NW_02,bosque,-42.599228,-71.423229,301202.7,5280842.3,entrenamiento,24.0,5.69,2.0630493,0.6434392,3.049165,16.90,80.12489,13.096067,DBT_SA,certificada,0,0.86566,0.58952,0.34384,0.62519,-16.415,-9.539,-12.365,-17.693,-6.481,-11.880,-8.723,-13.288
356600300400192604,BOSQUE_NW_02,bosque,-42.599516,-71.422656,301250.6,5280811.6,entrenamiento,22.54,14.68,3.2166994,0.79961294,3.0965052,19.68,,,,,,0.87334,0.56240,0.31705,0.59217,-16.458,-9.613,-11.930,-16.909,-6.770,-12.394,-7.977,-12.368
356600300400192605,BOSQUE_NW_02,bosque,-42.599806,-71.422082,301298.6,5280780.8,entrenamiento,21.23,14.71,3.273733,0.80523866,3.0051408,16.81,119.891396,13.088755,DBT_SA,certificada,0,0.88547,0.53387,0.32311,0.63415,-16.651,-9.461,-11.487,-16.236,-7.009,-11.978,-6.945,-11.397
356600300400192606,BOSQUE_NW_02,bosque,-42.600095,-71.421509,301346.6,5280750.1,entrenamiento,21.75,12.05,3.7995343,0.85019594,3.0617464,11.66,105.20021,13.086053,DBT_SA,certificada,0,0.87366,0.52193,0.31343,0.61349,-16.133,-9.082,-11.694,-15.998,-6.637,-11.587,-6.407,-10.340
356600300400192607,BOSQUE_NW_02,bosque,-42.600384,-71.420935,301394.6,5280719.3,entrenamiento,19.92,12.28,2.6432369,0.73316175,2.9245236,11.37,,,,,,0.89728,0.54260,0.35142,0.65313,-15.879,-9.274,-11.128,-15.871,-6.272,-11.463,-6.393,-10.575
