shot_number,rh95,fuente,gamma0_dB
334320500400258224,7.1,PALSAR2 HV,-13.328
334320500400258225,6.47,PALSAR2 HV,-12.84
334320500400258226,6.36,PALSAR2 HV,-13.087
334320500400258227,8.86,PALSAR2 HV,-12.584
334320500400258228,7.33,PALSAR2 HV,-11.72
334320500400258229,8.38,PALSAR2 HV,-11.317
334320500400258230,23.83,PALSAR2 HV,-12.287
334320500400258231,9.35,PALSAR2 HV,-13.899
334320500400258232,16.2,PALSAR2 HV,-15.068
334320500400258233,4.3,PALSAR2 HV,-14.936
334320500400258234,5.87,PALSAR2 HV,-15.878
334320500400258235,6.58,PALSAR2 HV,-16.697
334320500400258236,7.37,PALSAR2 HV,-18.387
334320500400258237,4.34,PALSAR2 HV,-20.16
334320500400258238,6.88,PALSAR2 HV,-20.138
334320500400258239,7.85,PALSAR2 HV,-17.9
334320500400258240,24.09,PALSAR2 HV,-12.882
334320500400258241,18.11,PALSAR2 HV,-11.134
334320500400258242,25.63,PALSAR2 HV,-10.459
334320500400258243,9.39,PALSAR2 HV,-10.352
334320500400258244,14.81,PALSAR2 HV,-10.193
334320500400258245,12.53,PALSAR2 HV,-10.415
334320500400258246,13.2,PALSAR2 HV,-10.543
334320500400258247,17.21,PALSAR2 HV,-10.958
334320500400258248,11.22,PALSAR2 HV,-10.684
334320500400258249,20.5,PALSAR2 HV,-10.9
334320500400258250,14.1,PALSAR2 HV,-10.38
334320500400258251,12.46,PALSAR2 HV,-10.468
334320500400258252,19.34,PALSAR2 HV,-10.084
334320500400258253,24.09,PALSAR2 HV,-9.978
334320500400258254,23.38,PALSAR2 HV,-9.65
334320500400258255,27.76,PALSAR2 HV,-9.177
334320500400258256,32.63,PALSAR2 HV,-9.195
334320500400258257,19.42,PALSAR2 HV,-9.878
334320500400258258,23.83,PALSAR2 HV,-10.62
334320500400258259,19.12,PALSAR2 HV,-10.986
334320500400258260,23.49,PALSAR2 HV,-10.695
334320500400258261,12.64,PALSAR2 HV,-10.194
334320500400258262,12.27,PALSAR2 HV,-9.976
334320500400258263,11.07,PALSAR2 HV,-9.525
334320500400258264,16.95,PALSAR2 HV,-9.408
334320500400258265,14.29,PALSAR2 HV,-9.441
334320500400258266,6.58,PALSAR2 HV,-9.567
334320500400258267,8.86,PALSAR2 HV,-9.708
334320500400258268,6.39,PALSAR2 HV,-10.107
334320500400258269,5.46,PALSAR2 HV,-10.533
334320500400258270,5.65,PALSAR2 HV,-10.74
334320500400258271,6.66,PALSAR2 HV,-11.025
334320500400258272,5.23,PALSAR2 HV,-11.519
334320600400967033,12.83,PALSAR2 HV,-12.494
334320600400967034,23.5,PALSAR2 HV,-11.647
334320600400967035,25.37,PALSAR2 HV,-10.876
334320600400967036,26.83,PALSAR2 HV,-11.842
334320600400967037,32.03,PALSAR2 HV,-12.837
334320600400967038,15.26,PALSAR2 HV,-15.029
334320600400967039,23.31,PALSAR2 HV,-13.519
334320600400967040,14.51,PALSAR2 HV,-13.227
334320600400967041,8.41,PALSAR2 HV,-13.89
334320600400967042,8.53,PALSAR2 HV,-13.688
334320600400967043,8.75,PALSAR2 HV,-12.948
334320600400967044,14.85,PALSAR2 HV,-12.41
334320600400967045,6.81,PALSAR2 HV,-12.746
334320600400967046,6.21,PALSAR2 HV,-13.711
334320600400967048,1.98,PALSAR2 HV,-18.613
334320600400967049,2.02,PALSAR2 HV,-18.037
334320600400967050,2.28,PALSAR2 HV,-16.177
334320600400967051,2.39,PALSAR2 HV,-15.505
334320600400967052,2.76,PALSAR2 HV,-16.847
334320600400967053,2.13,PALSAR2 HV,-18.469
334320600400967054,2.05,PALSAR2 HV,-19.164
334320600400967055,2.24,PALSAR2 HV,-17.5
334320600400967056,4.0,PALSAR2 HV,-15.309
334320600400967057,6.47,PALSAR2 HV,-13.824
334320600400967058,3.96,PALSAR2 HV,-13.138
334320600400967059,5.01,PALSAR2 HV,-12.474
334320600400967060,3.51,PALSAR2 HV,-12.502
334320600400967061,6.58,PALSAR2 HV,-12.944
334320600400967062,3.4,PALSAR2 HV,-13.106
334320600400967063,4.97,PALSAR2 HV,-14.006
334320600400967064,11.26,PALSAR2 HV,-13.696
334320600400967065,15.19,PALSAR2 HV,-13.393
334320600400967066,12.46,PALSAR2 HV,-12.258
334320600400967067,7.85,PALSAR2 HV,-12.119
334320600400967068,9.24,PALSAR2 HV,-12.5
334320600400967069,13.62,PALSAR2 HV,-12.641
334320600400967070,11.33,PALSAR2 HV,-12.416
334320600400967071,5.23,PALSAR2 HV,-11.75
334320600400967072,6.88,PALSAR2 HV,-13.121
334320600400967073,4.11,PALSAR2 HV,-13.788
334320600400967074,5.5,PALSAR2 HV,-13.962
334320600400967075,19.27,PALSAR2 HV,-12.625
334320600400967076,26.15,PALSAR2 HV,-11.706
334320600400967077,20.84,PALSAR2 HV,-11.232
334320600400967078,24.8,PALSAR2 HV,-10.871
334320600400967079,26.49,PALSAR2 HV,-12.108
334320600400967080,8.98,PALSAR2 HV,-14.477
334320600400967081,8.26,PALSAR2 HV,-15.246
334320600400967082,25.1,PALSAR2 HV,-13.905
334320600400967083,20.13,PALSAR2 HV,-12.828
334320600400967084,13.39,PALSAR2 HV,-12.689
334320600400967085,29.67,PALSAR2 HV,-12.511
334320600400967086,25.07,PALSAR2 HV,-11.744
334320600400967087,21.36,PALSAR2 HV,-12.578
334320600400967088,3.51,PALSAR2 HV,-12.986
334320600400967089,3.89,PALSAR2 HV,-12.322
334320600400967090,6.51,PALSAR2 HV,-11.646
334320600400967091,15.9,PALSAR2 HV,-11.369
334320600400967092,12.34,PALSAR2 HV,-11.478
334320600400967093,4.64,PALSAR2 HV,-11.616
334320600400967094,2.35,PALSAR2 HV,-11.393
334320600400967095,13.28,PALSAR2 HV,-10.696
334320600400967096,7.37,PALSAR2 HV,-10.638
334320600400967097,6.88,PALSAR2 HV,-11.019
334320600400967098,18.56,PALSAR2 HV,-11.966
334320600400967099,8.12,PALSAR2 HV,-12.65
334320600400967101,5.8,PALSAR2 HV,-14.62
334320800400262635,28.05,PALSAR2 HV,-12.473
334320800400262636,21.8,PALSAR2 HV,-12.919
334320800400262637,25.36,PALSAR2 HV,-13.158
334320800400262638,8.19,PALSAR2 HV,-13.224
334320800400262639,6.02,PALSAR2 HV,-13.188
334320800400262640,4.82,PALSAR2 HV,-12.889
334320800400262641,6.65,PALSAR2 HV,-12.923
334320800400262642,3.29,PALSAR2 HV,-13.265
334320800400262643,4.0,PALSAR2 HV,-12.998
334320800400262644,5.87,PALSAR2 HV,-12.681
334320800400262645,3.44,PALSAR2 HV,-13.295
334320800400262646,8.52,PALSAR2 HV,-14.313
334320800400262647,6.77,PALSAR2 HV,-15.661
334320800400262648,5.57,PALSAR2 HV,-15.733
334320800400262649,8.45,PALSAR2 HV,-16.921
334320800400262651,4.75,PALSAR2 HV,-15.72
334320800400262652,20.38,PALSAR2 HV,-13.645
334320800400262653,4.75,PALSAR2 HV,-13.111
334320800400262654,5.64,PALSAR2 HV,-13.417
334320800400262655,3.03,PALSAR2 HV,-13.766
334320800400262656,4.37,PALSAR2 HV,-14.201
334320800400262657,6.09,PALSAR2 HV,-14.084
334320800400262658,6.2,PALSAR2 HV,-13.557
334320800400262659,5.79,PALSAR2 HV,-13.279
334320800400262660,9.91,PALSAR2 HV,-13.169
334320800400262661,9.98,PALSAR2 HV,-13.698
334320800400262662,17.95,PALSAR2 HV,-13.423
334320800400262663,5.46,PALSAR2 HV,-13.419
334320800400262664,9.91,PALSAR2 HV,-13.972
334320800400262665,15.52,PALSAR2 HV,-14.022
334320800400262666,11.97,PALSAR2 HV,-13.91
334320800400262667,6.65,PALSAR2 HV,-13.75
334320800400262668,4.97,PALSAR2 HV,-13.404
334320800400262669,10.92,PALSAR2 HV,-13.69
334320800400262670,8.37,PALSAR2 HV,-13.12
334320800400262671,5.83,PALSAR2 HV,-11.923
334320800400262672,4.15,PALSAR2 HV,-11.494
334321100400257537,7.55,PALSAR2 HV,-12.628
334321100400257538,8.08,PALSAR2 HV,-12.952
334321100400257539,4.52,PALSAR2 HV,-12.846
334321100400257540,9.16,PALSAR2 HV,-12.916
334321100400257541,16.16,PALSAR2 HV,-13.349
334321100400257542,9.01,PALSAR2 HV,-12.666
334321100400257543,9.95,PALSAR2 HV,-12.466
334321100400257544,6.69,PALSAR2 HV,-12.47
334321100400257545,5.31,PALSAR2 HV,-12.824
334321100400257546,7.33,PALSAR2 HV,-13.938
334321100400257547,5.23,PALSAR2 HV,-15.129
334321100400257548,4.3,PALSAR2 HV,-14.862
334321100400257549,4.04,PALSAR2 HV,-14.132
340730000400262456,18.95,PALSAR2 HV,-11.577
340730000400262457,18.69,PALSAR2 HV,-12.021
340730000400262458,11.59,PALSAR2 HV,-12.315
340730000400262459,10.73,PALSAR2 HV,-12.634
340730000400262460,9.98,PALSAR2 HV,-12.644
340730000400262461,11.25,PALSAR2 HV,-13.309
340730000400262463,2.24,PALSAR2 HV,-14.255
340730000400262464,12.15,PALSAR2 HV,-13.003
340730000400262465,12.45,PALSAR2 HV,-12.878
340730000400262466,8.97,PALSAR2 HV,-12.738
340730000400262472,11.43,PALSAR2 HV,-12.285
340730000400262474,4.67,PALSAR2 HV,-12.333
340730100400258033,12.07,PALSAR2 HV,-11.422
340730100400258034,11.32,PALSAR2 HV,-11.172
340730100400258036,3.47,PALSAR2 HV,-12.066
340730100400258038,2.95,PALSAR2 HV,-12.668
340730100400258040,6.76,PALSAR2 HV,-13.148
340730100400258041,11.47,PALSAR2 HV,-13.176
340730100400258042,8.37,PALSAR2 HV,-12.261
340730100400258043,4.71,PALSAR2 HV,-11.108
340730100400258044,6.24,PALSAR2 HV,-10.876
340730200400263066,2.61,PALSAR2 HV,-13.342
340730200400263069,9.31,PALSAR2 HV,-12.534
340730200400263085,3.44,PALSAR2 HV,-12.099
340730300400257952,13.31,PALSAR2 HV,-13.161
340730300400257953,10.88,PALSAR2 HV,-12.675
340730300400257954,7.47,PALSAR2 HV,-12.386
340730300400257984,4.86,PALSAR2 HV,-13.098
340730300400257985,8.26,PALSAR2 HV,-12.911
340730300400257986,5.83,PALSAR2 HV,-12.578
340730300400257987,8.86,PALSAR2 HV,-12.082
340730300400257988,9.79,PALSAR2 HV,-12.603
340730300400257989,12.75,PALSAR2 HV,-12.279
340730300400257990,15.63,PALSAR2 HV,-11.794
340730300400257991,6.69,PALSAR2 HV,-12.1
340730300400257992,16.15,PALSAR2 HV,-13.35
340730300400257993,12.07,PALSAR2 HV,-13.655
340730300400257994,11.03,PALSAR2 HV,-13.775
340730300400257995,7.18,PALSAR2 HV,-13.742
340730500400257846,9.23,PALSAR2 HV,-13.321
340730500400257847,8.41,PALSAR2 HV,-13.324
340730500400257848,5.71,PALSAR2 HV,-13.125
340730500400257849,6.09,PALSAR2 HV,-12.398
340730500400257850,5.94,PALSAR2 HV,-11.902
340730500400257851,5.15,PALSAR2 HV,-11.377
340730500400257852,20.48,PALSAR2 HV,-12.907
340730500400257853,2.2,PALSAR2 HV,-14.638
340730500400257854,6.35,PALSAR2 HV,-14.562
340730500400257855,19.47,PALSAR2 HV,-16.503
340730500400257856,5.45,PALSAR2 HV,-17.084
340730500400257857,6.95,PALSAR2 HV,-18.707
340730500400257858,7.77,PALSAR2 HV,-19.105
340730500400257859,4.37,PALSAR2 HV,-19.49
340730500400257860,8.41,PALSAR2 HV,-19.929
340730500400257861,14.84,PALSAR2 HV,-18.671
340730500400257862,7.85,PALSAR2 HV,-13.898
340730500400257863,19.58,PALSAR2 HV,-11.459
340730500400257864,20.11,PALSAR2 HV,-10.73
340730500400257865,17.83,PALSAR2 HV,-10.747
340730500400257866,14.16,PALSAR2 HV,-10.551
340730500400257867,19.29,PALSAR2 HV,-10.573
340730500400257868,14.57,PALSAR2 HV,-10.774
340730500400257869,23.47,PALSAR2 HV,-11.381
340730500400257880,10.57,PALSAR2 HV,-9.796
340730500400257881,17.34,PALSAR2 HV,-10.06
340730500400257882,16.56,PALSAR2 HV,-10.095
340730500400257884,13.79,PALSAR2 HV,-9.709
340730500400257885,7.14,PALSAR2 HV,-9.386
340730500400257886,16.11,PALSAR2 HV,-9.24
340730500400257887,11.88,PALSAR2 HV,-9.734
340730500400257888,7.85,PALSAR2 HV,-9.762
340730500400257889,6.09,PALSAR2 HV,-9.838
340730600400970055,4.71,PALSAR2 HV,-12.589
340730600400970056,26.31,PALSAR2 HV,-11.305
340730600400970063,21.38,PALSAR2 HV,-14.036
340730600400970064,17.12,PALSAR2 HV,-13.13
340730600400970065,17.01,PALSAR2 HV,-12.232
340730600400970066,31.21,PALSAR2 HV,-12.072
340730600400970067,17.23,PALSAR2 HV,-11.935
340730600400970068,2.57,PALSAR2 HV,-12.418
340730600400970069,2.95,PALSAR2 HV,-11.529
340730600400970070,8.33,PALSAR2 HV,-10.838
340730600400970071,11.55,PALSAR2 HV,-10.729
340730600400970072,13.75,PALSAR2 HV,-11.267
340730600400970073,3.1,PALSAR2 HV,-11.548
340730600400970075,15.21,PALSAR2 HV,-11.069
340730600400970076,4.26,PALSAR2 HV,-10.69
356600000400197094,3.25,PALSAR2 HV,-12.967
356600000400197102,5.27,PALSAR2 HV,-13.729
356600000400197105,2.77,PALSAR2 HV,-13.054
356600000400197116,2.84,PALSAR2 HV,-11.639
356600000400197149,3.22,PALSAR2 HV,-11.278
356600100400192436,3.96,PALSAR2 HV,-15.152
356600100400192468,3.07,PALSAR2 HV,-14.087
356600100400192471,4.53,PALSAR2 HV,-13.286
356600100400192480,4.0,PALSAR2 HV,-13.417
356600100400192483,3.4,PALSAR2 HV,-12.222
356600100400192484,3.74,PALSAR2 HV,-12.084
356600100400192485,5.31,PALSAR2 HV,-11.884
356600100400192486,3.55,PALSAR2 HV,-11.87
356600100400192487,4.41,PALSAR2 HV,-12.259
356600100400192489,4.53,PALSAR2 HV,-13.596
356600100400192491,6.77,PALSAR2 HV,-13.561
356600100400192492,8.57,PALSAR2 HV,-12.507
356600100400192493,4.19,PALSAR2 HV,-12.17
356600100400192496,4.08,PALSAR2 HV,-11.904
356600100400192538,2.77,PALSAR2 HV,-12.072
356600200400197666,3.59,PALSAR2 HV,-13.523
356600200400197717,4.0,PALSAR2 HV,-11.606
356600200400197718,3.93,PALSAR2 HV,-11.429
356600200400197722,3.14,PALSAR2 HV,-12.694
356600200400197723,3.37,PALSAR2 HV,-12.238
356600200400197728,3.78,PALSAR2 HV,-11.465
356600200400197729,3.52,PALSAR2 HV,-11.925
356600200400197730,3.59,PALSAR2 HV,-11.448
356600200400197745,18.94,PALSAR2 HV,-11.329
356600200400197748,18.5,PALSAR2 HV,-10.917
356600200400197750,18.76,PALSAR2 HV,-10.689
356600200400197751,22.13,PALSAR2 HV,-11.106
356600200400197752,20.29,PALSAR2 HV,-11.251
356600200400197754,20.18,PALSAR2 HV,-10.132
356600200400197755,18.05,PALSAR2 HV,-10.347
356600200400197757,14.3,PALSAR2 HV,-10.611
356600200400197758,18.46,PALSAR2 HV,-11.461
356600200400197760,20.74,PALSAR2 HV,-13.32
356600200400197761,18.23,PALSAR2 HV,-16.492
356600300400192470,3.29,PALSAR2 HV,-12.989
356600300400192475,10.44,PALSAR2 HV,-11.053
356600300400192485,7.67,PALSAR2 HV,-12.066
356600300400192557,2.8,PALSAR2 HV,-12.522
356600300400192560,2.99,PALSAR2 HV,-11.596
356600300400192565,3.96,PALSAR2 HV,-12.116
356600300400192566,3.93,PALSAR2 HV,-11.864
356600300400192571,22.73,PALSAR2 HV,-11.367
356600300400192573,16.62,PALSAR2 HV,-10.997
356600300400192575,19.1,PALSAR2 HV,-11.747
356600300400192578,20.14,PALSAR2 HV,-10.35
356600300400192579,18.35,PALSAR2 HV,-10.576
356600300400192584,24.3,PALSAR2 HV,-10.169
356600300400192587,19.21,PALSAR2 HV,-10.844
356600300400192588,21.27,PALSAR2 HV,-10.857
356600300400192589,22.77,PALSAR2 HV,-10.908
356600300400192590,24.08,PALSAR2 HV,-11.287
356600300400192591,23.03,PALSAR2 HV,-10.245
356600300400192592,24.45,PALSAR2 HV,-10.094
356600300400192593,20.93,PALSAR2 HV,-10.116
356600300400192594,18.05,PALSAR2 HV,-9.923
356600300400192595,17.86,PALSAR2 HV,-10.004
356600300400192596,25.8,PALSAR2 HV,-10.21
356600300400192597,19.51,PALSAR2 HV,-10.694
356600300400192598,18.61,PALSAR2 HV,-11.596
356600300400192599,16.55,PALSAR2 HV,-12.079
356600300400192600,13.59,PALSAR2 HV,-11.978
356600300400192601,18.31,PALSAR2 HV,-10.729
356600300400192602,17.63,PALSAR2 HV,-11.321
356600300400192603,24.0,PALSAR2 HV,-13.288
356600300400192604,22.54,PALSAR2 HV,-12.368
356600300400192605,21.23,PALSAR2 HV,-11.397
356600300400192606,21.75,PALSAR2 HV,-10.34
356600300400192607,19.92,PALSAR2 HV,-10.575
356600300400192608,23.66,PALSAR2 HV,-11.708
356600300400192609,24.34,PALSAR2 HV,-11.258
356600300400192610,20.44,PALSAR2 HV,-11.237
356600300400192611,26.36,PALSAR2 HV,-10.934
356600300400192612,20.26,PALSAR2 HV,-11.497
356600300400192616,20.03,PALSAR2 HV,-12.987
356600300400192622,10.93,PALSAR2 HV,-12.202
356600500400192354,2.24,PALSAR2 HV,-17.235
356600500400192356,7.48,PALSAR2 HV,-14.272
356600500400192357,4.0,PALSAR2 HV,-14.209
356600500400192358,3.22,PALSAR2 HV,-14.159
356600500400192359,4.08,PALSAR2 HV,-14.274
356600500400192360,3.66,PALSAR2 HV,-13.792
356600500400192361,4.23,PALSAR2 HV,-13.049
356600500400192362,4.49,PALSAR2 HV,-13.43
356600500400192363,4.34,PALSAR2 HV,-14.213
356600500400192364,4.94,PALSAR2 HV,-14.138
356600500400192378,3.18,PALSAR2 HV,-14.021
356600500400192379,2.73,PALSAR2 HV,-14.113
356600500400192382,5.91,PALSAR2 HV,-13.149
356600500400192383,7.52,PALSAR2 HV,-13.015
356600500400192384,3.33,PALSAR2 HV,-12.777
356600500400192385,4.11,PALSAR2 HV,-12.301
356600500400192386,2.8,PALSAR2 HV,-13.053
356600500400192387,3.29,PALSAR2 HV,-13.998
356600500400192388,4.56,PALSAR2 HV,-13.804
356600500400192389,5.91,PALSAR2 HV,-14.157
356600500400192390,6.59,PALSAR2 HV,-14.62
356600500400192391,4.04,PALSAR2 HV,-14.228
356600500400192392,5.46,PALSAR2 HV,-14.088
356600500400192393,6.92,PALSAR2 HV,-13.628
356600500400192394,5.72,PALSAR2 HV,-13.559
356600500400192395,7.11,PALSAR2 HV,-15.207
356600500400192396,5.13,PALSAR2 HV,-15.899
356600500400192421,3.4,PALSAR2 HV,-11.256
356600500400192422,4.23,PALSAR2 HV,-11.53
356600500400192423,5.61,PALSAR2 HV,-11.646
356600500400192424,4.04,PALSAR2 HV,-11.416
356600500400192425,4.64,PALSAR2 HV,-11.049
356600500400192426,3.18,PALSAR2 HV,-10.892
356600500400192427,4.23,PALSAR2 HV,-11.538
356600500400192428,3.93,PALSAR2 HV,-11.573
356600500400192429,4.19,PALSAR2 HV,-12.355
356600500400192430,3.25,PALSAR2 HV,-12.54
356600500400192431,3.07,PALSAR2 HV,-12.499
356600500400192434,2.65,PALSAR2 HV,-11.525
356600500400192435,4.19,PALSAR2 HV,-12.116
356600500400192436,2.8,PALSAR2 HV,-12.284
356600500400192437,22.84,PALSAR2 HV,-11.47
356600500400192438,26.28,PALSAR2 HV,-10.814
356600500400192439,24.11,PALSAR2 HV,-10.676
356600500400192440,11.42,PALSAR2 HV,-11.245
356600500400192441,2.32,PALSAR2 HV,-12.375
356600500400192442,2.47,PALSAR2 HV,-12.401
356600500400192443,2.95,PALSAR2 HV,-12.187
356600500400192444,7.48,PALSAR2 HV,-12.438
356600500400192445,2.92,PALSAR2 HV,-12.608
356600500400192446,2.32,PALSAR2 HV,-13.183
356600500400192447,2.58,PALSAR2 HV,-13.165
356600500400192448,2.54,PALSAR2 HV,-13.329
356600500400192449,4.11,PALSAR2 HV,-13.133
356600500400192450,3.4,PALSAR2 HV,-12.677
356600500400192451,2.54,PALSAR2 HV,-12.405
356600500400192452,2.8,PALSAR2 HV,-12.507
356600500400192453,3.48,PALSAR2 HV,-13.135
356600500400192454,18.31,PALSAR2 HV,-13.627
356600500400192455,5.2,PALSAR2 HV,-13.457
356600500400192456,2.28,PALSAR2 HV,-12.424
356600500400192457,20.52,PALSAR2 HV,-11.787
356600500400192458,23.32,PALSAR2 HV,-11.46
356600500400192459,22.87,PALSAR2 HV,-11.339
356600500400192460,23.1,PALSAR2 HV,-10.725
356600500400192461,19.8,PALSAR2 HV,-12.066
356600500400192462,2.09,PALSAR2 HV,-13.291
356600500400192463,5.46,PALSAR2 HV,-14.926
356600500400192464,3.7,PALSAR2 HV,-14.709
356600500400192465,4.68,PALSAR2 HV,-14.487
356600500400192466,4.04,PALSAR2 HV,-14.547
356600500400192467,2.5,PALSAR2 HV,-13.442
356600500400192468,3.14,PALSAR2 HV,-11.99
356600500400192469,12.5,PALSAR2 HV,-11.092
356600500400192470,21.04,PALSAR2 HV,-10.809
356600500400192471,19.13,PALSAR2 HV,-11.717
356600500400192472,2.92,PALSAR2 HV,-14.96
356600600401033474,4.11,PALSAR2 HV,-14.317
356600600401033475,3.29,PALSAR2 HV,-13.721
356600600401033476,5.87,PALSAR2 HV,-12.812
356600600401033477,6.81,PALSAR2 HV,-12.384
356600600401033478,4.15,PALSAR2 HV,-11.733
356600600401033479,4.0,PALSAR2 HV,-11.89
356600600401033499,8.46,PALSAR2 HV,-15.685
356600600401033500,7.56,PALSAR2 HV,-16.274
356600600401033501,4.71,PALSAR2 HV,-16.018
356600600401033502,6.1,PALSAR2 HV,-13.804
356600600401033504,3.22,PALSAR2 HV,-11.857
356600600401033505,4.08,PALSAR2 HV,-12.166
356600600401033506,2.92,PALSAR2 HV,-12.965
356600600401033507,2.73,PALSAR2 HV,-13.024
356600600401033508,2.47,PALSAR2 HV,-11.972
356600600401033509,3.29,PALSAR2 HV,-11.815
356600600401033510,2.5,PALSAR2 HV,-11.586
356600600401033511,2.8,PALSAR2 HV,-11.327
356600600401033512,2.95,PALSAR2 HV,-11.149
356600600401033513,2.69,PALSAR2 HV,-11.632
356600600401033533,2.32,PALSAR2 HV,-12.057
356600600401033534,2.92,PALSAR2 HV,-12.038
356600600401033536,2.35,PALSAR2 HV,-11.195
356600600401033537,2.58,PALSAR2 HV,-11.313
356600600401033538,2.99,PALSAR2 HV,-11.153
356600600401033539,2.43,PALSAR2 HV,-10.167
356600600401033540,3.96,PALSAR2 HV,-10.034
356600600401033541,3.29,PALSAR2 HV,-9.822
356600600401033542,2.5,PALSAR2 HV,-10.992
356600600401033543,3.18,PALSAR2 HV,-11.98
356600600401033544,2.73,PALSAR2 HV,-12.203
356600600401033545,2.73,PALSAR2 HV,-12.552
356600600401033546,3.52,PALSAR2 HV,-12.794
356600600401033547,2.54,PALSAR2 HV,-14.073
356600600401033548,3.55,PALSAR2 HV,-14.508
356600600401033550,2.47,PALSAR2 HV,-12.006
356600600401033551,2.8,PALSAR2 HV,-11.902
356600600401033552,2.88,PALSAR2 HV,-11.849
356600600401033553,2.77,PALSAR2 HV,-11.788
356600600401033554,5.42,PALSAR2 HV,-12.384
356600600401033555,2.92,PALSAR2 HV,-12.755
356600600401033556,19.43,PALSAR2 HV,-11.841
356600600401033557,27.41,PALSAR2 HV,-11.078
356600600401033558,35.57,PALSAR2 HV,-11.278
356600600401033559,32.31,PALSAR2 HV,-11.053
356600600401033560,27.56,PALSAR2 HV,-10.678
356600600401033561,23.81,PALSAR2 HV,-10.58
356600600401033562,25.01,PALSAR2 HV,-11.412
356600600401033563,25.12,PALSAR2 HV,-10.889
356600600401033564,23.4,PALSAR2 HV,-10.507
356600600401033565,22.39,PALSAR2 HV,-10.502
356600600401033566,22.09,PALSAR2 HV,-10.459
356600600401033567,22.73,PALSAR2 HV,-10.237
356600600401033568,21.98,PALSAR2 HV,-10.917
356600600401033569,23.36,PALSAR2 HV,-11.598
356600600401033570,2.28,PALSAR2 HV,-12.541
356600600401033571,3.18,PALSAR2 HV,-12.225
356600600401033572,3.03,PALSAR2 HV,-11.827
356600600401033573,2.58,PALSAR2 HV,-11.853
356600600401033574,3.63,PALSAR2 HV,-13.183
356600600401033575,2.92,PALSAR2 HV,-14.614
356600600401033576,3.4,PALSAR2 HV,-16.361
356600600401033577,2.02,PALSAR2 HV,-18.725
356600600401033578,2.02,PALSAR2 HV,-19.913
356600600401033579,2.54,PALSAR2 HV,-17.889
356600600401033580,3.14,PALSAR2 HV,-17.241
356600600401033581,2.5,PALSAR2 HV,-16.409
356600600401033582,5.05,PALSAR2 HV,-15.156
356600600401033583,2.73,PALSAR2 HV,-14.067
356600600401033610,16.43,PALSAR2 HV,-11.628
356600600401033611,14.6,PALSAR2 HV,-11.691
356600600401033612,2.5,PALSAR2 HV,-11.586
356600600401033613,2.73,PALSAR2 HV,-12.317
